office,state_po,district,special,ext_D,ext_R,scored_D,scored_R,ideology_gap,year
HOUSE,NY,21,False,0.2350000000000001,-0.355,True,True,-0.5900000000000001,2020
HOUSE,NY,22,False,0.123,0.0389999999999999,True,True,-0.084,2020
HOUSE,NY,23,False,0.252,-0.565,True,True,-0.817,2020
HOUSE,NY,24,False,0.185,-0.531,True,True,-0.7160000000000001,2020
HOUSE,NY,25,False,-0.1849999999999999,0.0,True,False,0.1849999999999999,2020
HOUSE,NY,26,False,-0.563,0.0,True,False,0.563,2020
HOUSE,NY,27,False,0.097,0.0,True,False,-0.097,2020
HOUSE,OH,1,False,0.0,0.0969999999999999,False,True,0.0969999999999999,2020
HOUSE,OH,2,False,0.0,-0.028,False,True,-0.028,2020
HOUSE,OH,3,False,-0.59,0.0,True,False,0.59,2020
HOUSE,OH,4,False,0.0,0.298,False,True,0.298,2020
HOUSE,OH,5,False,0.0,-0.054,False,True,-0.054,2020
HOUSE,OH,6,False,0.2830000000000001,-0.1899999999999999,True,True,-0.4730000000000001,2020
HOUSE,OH,7,False,0.0,-0.2109999999999999,False,True,-0.2109999999999999,2020
HOUSE,OH,8,False,0.165,0.1459999999999999,True,True,-0.0190000000000001,2020
HOUSE,OH,9,False,-0.4609999999999999,0.0,True,False,0.4609999999999999,2020
HOUSE,OH,10,False,0.0,-0.381,False,True,-0.381,2020
HOUSE,OH,11,False,-0.344,0.0,True,False,0.344,2020
HOUSE,OH,12,False,0.0,-0.1140000000000001,False,True,-0.1140000000000001,2020
HOUSE,OH,13,False,-0.3699999999999999,0.274,True,True,0.6439999999999999,2020
HOUSE,OH,14,False,0.0,-0.4649999999999999,False,True,-0.4649999999999999,2020
HOUSE,OH,15,False,0.0,-0.3089999999999999,False,True,-0.3089999999999999,2020
HOUSE,OH,16,False,0.2630000000000001,-0.2219999999999999,True,True,-0.4850000000000001,2020
HOUSE,OK,1,False,0.0,-0.028,False,True,-0.028,2020
HOUSE,OK,2,False,0.0,-0.141,False,True,-0.141,2020
HOUSE,OK,3,False,0.0,-0.0789999999999999,False,True,-0.0789999999999999,2020
HOUSE,OK,4,False,0.316,-0.3299999999999999,True,True,-0.646,2020
HOUSE,OK,5,False,-0.0829999999999999,0.0,True,False,0.0829999999999999,2020
HOUSE,OR,1,False,0.021,0.0,True,False,-0.021,2020
HOUSE,OR,2,False,0.0,0.0,False,False,0.0,2020
HOUSE,OR,3,False,-0.1139999999999999,0.0,True,False,0.1139999999999999,2020
HOUSE,OR,4,False,-0.1509999999999999,0.0,True,False,0.1509999999999999,2020
HOUSE,OR,5,False,-0.4839999999999999,0.0,True,False,0.4839999999999999,2020
HOUSE,PA,1,False,0.0,-0.627,False,True,-0.627,2020
HOUSE,PA,2,False,-0.4319999999999999,0.0,True,False,0.4319999999999999,2020
HOUSE,PA,3,False,-0.1979999999999999,0.0,True,False,0.1979999999999999,2020
HOUSE,PA,4,False,-0.0969999999999999,0.0,True,False,0.0969999999999999,2020
HOUSE,PA,5,False,0.023,0.0,True,False,-0.023,2020
HOUSE,PA,6,False,0.098,0.0,True,False,-0.098,2020
HOUSE,PA,7,False,0.068,0.0,True,False,-0.068,2020
HOUSE,PA,8,False,-0.0639999999999999,0.0,True,False,0.0639999999999999,2020
HOUSE,PA,9,False,-0.1349999999999999,-0.298,True,True,-0.1630000000000001,2020
HOUSE,PA,10,False,0.0,0.07,False,True,0.07,2020
HOUSE,PA,11,False,0.0,-0.0349999999999999,False,True,-0.0349999999999999,2020
HOUSE,PA,12,False,0.0,0.0,False,False,0.0,2020
HOUSE,PA,13,False,0.0,-0.2169999999999999,False,True,-0.2169999999999999,2020
HOUSE,PA,14,False,0.0,-0.396,False,True,-0.396,2020
HOUSE,PA,15,False,0.0,-0.098,False,True,-0.098,2020
HOUSE,PA,16,False,0.0,-0.174,False,True,-0.174,2020
HOUSE,PA,17,False,0.1200000000000001,0.0,True,False,-0.1200000000000001,2020
HOUSE,PA,18,False,-0.247,0.0,True,False,0.247,2020
HOUSE,RI,1,False,0.028,,True,,-0.028,2020
HOUSE,RI,2,False,-0.1719999999999999,0.0,True,False,0.1719999999999999,2020
HOUSE,SC,1,False,-0.0229999999999999,0.0,True,False,0.0229999999999999,2020
HOUSE,SC,2,False,0.0,-0.237,False,True,-0.237,2020
HOUSE,SC,3,False,0.3169999999999999,0.191,True,True,-0.1259999999999999,2020
HOUSE,SC,4,False,0.0,0.054,False,True,0.054,2020
HOUSE,SC,5,False,0.0,0.2709999999999999,False,True,0.2709999999999999,2020
HOUSE,SC,6,False,-0.3139999999999999,0.0,True,False,0.3139999999999999,2020
HOUSE,SC,7,False,0.0,0.0309999999999999,False,True,0.0309999999999999,2020
HOUSE,SD,0,False,,0.1499999999999999,,True,0.1499999999999999,2020
HOUSE,TN,1,False,0.0,0.0,False,False,0.0,2020
HOUSE,TN,2,False,0.3349999999999999,0.024,True,True,-0.3109999999999999,2020
HOUSE,TN,3,False,0.0,-0.034,False,True,-0.034,2020
HOUSE,TN,4,False,0.2270000000000001,0.244,True,True,0.0169999999999999,2020
HOUSE,TN,5,False,-0.347,,True,,0.347,2020
HOUSE,TN,6,False,0.0,0.0,False,True,0.0,2020
HOUSE,TN,7,False,0.0,0.211,False,True,0.211,2020
HOUSE,TN,8,False,0.128,-0.0529999999999999,True,True,-0.1809999999999999,2020
HOUSE,TN,9,False,-0.5329999999999999,0.0,True,False,0.5329999999999999,2020
HOUSE,TX,1,False,0.0,0.409,False,True,0.409,2020
HOUSE,TX,2,False,0.0,0.205,False,True,0.205,2020
HOUSE,TX,3,False,0.0,0.1109999999999999,False,True,0.1109999999999999,2020
HOUSE,TX,4,False,0.0,0.0,False,False,0.0,2020
HOUSE,TX,5,False,0.0,-0.05,False,True,-0.05,2020
HOUSE,TX,6,False,0.0,0.26,False,True,0.26,2020
HOUSE,TX,7,False,0.018,0.0,True,False,-0.018,2020
HOUSE,TX,8,False,0.0,-0.265,False,True,-0.265,2020
HOUSE,TX,9,False,-0.4149999999999999,0.0,True,False,0.4149999999999999,2020
HOUSE,TX,10,False,0.248,-0.0749999999999999,True,True,-0.3229999999999999,2020
HOUSE,TX,11,False,0.0,0.0,False,False,0.0,2020
HOUSE,TX,12,False,0.0,-0.2259999999999999,False,True,-0.2259999999999999,2020
HOUSE,TX,13,False,0.0,0.0,False,False,0.0,2020
HOUSE,TX,14,False,0.1859999999999999,-0.1069999999999999,True,True,-0.2929999999999999,2020
HOUSE,TX,15,False,-0.607,0.0,True,False,0.607,2020
HOUSE,TX,16,False,-0.2799999999999999,0.0,True,False,0.2799999999999999,2020
HOUSE,TX,17,False,0.199,-0.002,True,True,-0.201,2020
HOUSE,TX,18,False,-0.2269999999999999,0.0,True,False,0.2269999999999999,2020
HOUSE,TX,19,False,0.0,0.1579999999999999,False,True,0.1579999999999999,2020
HOUSE,TX,20,False,-0.0419999999999999,0.619,True,True,0.6609999999999999,2020
HOUSE,TX,21,False,0.0,0.2969999999999999,False,True,0.2969999999999999,2020
HOUSE,TX,22,False,0.0,0.0,False,False,0.0,2020
HOUSE,TX,23,False,0.1150000000000001,0.0,True,False,-0.1150000000000001,2020
HOUSE,TX,24,False,0.0,0.0,False,False,0.0,2020
HOUSE,TX,25,False,0.102,0.028,True,True,-0.074,2020
HOUSE,TX,26,False,0.0,-0.138,False,True,-0.138,2020
HOUSE,TX,27,False,0.0,0.284,False,True,0.284,2020
HOUSE,TX,28,False,-1.246,0.0,True,False,1.246,2020
HOUSE,TX,29,False,-0.1299999999999999,0.708,True,True,0.8379999999999999,2020
HOUSE,TX,30,False,-0.4979999999999999,0.0,True,False,0.4979999999999999,2020
HOUSE,TX,31,False,0.0,0.024,False,True,0.024,2020
HOUSE,TX,32,False,0.1120000000000001,0.0,True,False,-0.1120000000000001,2020
HOUSE,TX,33,False,-0.3109999999999999,0.0,True,False,0.3109999999999999,2020
HOUSE,TX,34,False,-0.612,0.2889999999999999,True,True,0.901,2020
HOUSE,TX,35,False,0.1080000000000001,0.0,True,False,-0.1080000000000001,2020
HOUSE,TX,36,False,0.0,0.0869999999999999,False,True,0.0869999999999999,2020
HOUSE,UT,1,False,0.0,0.0,False,False,0.0,2020
HOUSE,UT,2,False,0.0,-0.2269999999999999,False,True,-0.2269999999999999,2020
HOUSE,UT,3,False,0.0,-0.242,False,True,-0.242,2020
HOUSE,UT,4,False,-0.1909999999999999,0.0,True,False,0.1909999999999999,2020
HOUSE,VA,1,False,0.0,-0.2049999999999999,False,True,-0.2049999999999999,2020
HOUSE,VA,2,False,0.095,0.014,True,True,-0.081,2020
HOUSE,VA,3,False,-0.1789999999999999,0.0,True,False,0.1789999999999999,2020
HOUSE,VA,4,False,-0.0759999999999999,0.0,True,False,0.0759999999999999,2020
HOUSE,VA,5,False,0.0,0.0,False,False,0.0,2020
HOUSE,VA,6,False,0.0,0.104,False,True,0.104,2020
HOUSE,VA,7,False,0.147,0.0,True,False,-0.147,2020
HOUSE,VA,8,False,-0.1099999999999999,0.0,True,False,0.1099999999999999,2020
HOUSE,VA,9,False,,0.062,,True,0.062,2020
HOUSE,VA,10,False,0.136,0.0,True,False,-0.136,2020
HOUSE,VA,11,False,-0.0799999999999999,0.0,True,False,0.0799999999999999,2020
HOUSE,VT,0,False,0.029,0.0,True,False,-0.029,2020
HOUSE,WA,1,False,0.139,0.302,True,True,0.163,2020
HOUSE,WA,2,False,-0.1699999999999999,0.0,True,False,0.1699999999999999,2020
HOUSE,WA,3,False,0.168,-0.0129999999999999,True,True,-0.1809999999999999,2020
HOUSE,WA,4,False,0.0,-0.4329999999999999,False,True,-0.4329999999999999,2020
HOUSE,WA,5,False,0.0,-0.034,False,True,-0.034,2020
HOUSE,WA,6,False,-0.0329999999999999,0.0,True,False,0.0329999999999999,2020
HOUSE,WA,7,False,0.213,0.2949999999999999,True,True,0.0819999999999998,2020
HOUSE,WA,8,False,0.2330000000000001,0.0,True,False,-0.2330000000000001,2020
HOUSE,WA,9,False,-0.2919999999999999,0.3640000000000001,True,True,0.656,2020
HOUSE,WA,10,False,0.0,,False,,0.0,2020
HOUSE,WI,1,False,0.0,0.211,False,True,0.211,2020
HOUSE,WI,2,False,0.053,0.4139999999999999,True,True,0.3609999999999999,2020
HOUSE,WI,3,False,-0.2019999999999999,0.0,True,False,0.2019999999999999,2020
HOUSE,WI,4,False,-0.2319999999999999,0.0,True,False,0.2319999999999999,2020
HOUSE,WI,5,False,0.207,0.0,True,False,-0.207,2020
HOUSE,WI,6,False,0.0,0.195,False,True,0.195,2020
HOUSE,WI,7,False,0.0,0.0,False,False,0.0,2020
HOUSE,WI,8,False,0.0,-0.034,False,True,-0.034,2020
HOUSE,WV,1,False,0.0,-0.6719999999999999,False,True,-0.6719999999999999,2020
HOUSE,WV,2,False,0.0,0.0429999999999999,False,True,0.0429999999999999,2020
HOUSE,WV,3,False,0.0,0.0389999999999999,False,True,0.0389999999999999,2020
HOUSE,WY,0,False,0.0,0.2470000000000001,False,True,0.2470000000000001,2020
SEN,AK,0,False,0.0,-0.397,False,True,-0.397,2020
SEN,AL,0,False,0.149,0.0,True,False,-0.149,2020
SEN,AR,0,False,,-0.044,,True,-0.044,2020
SEN,AZ,0,True,0.0,0.244,False,True,0.244,2020
SEN,CO,0,False,0.0,-0.158,False,True,-0.158,2020
SEN,DE,0,False,-0.0499999999999999,0.0,True,False,0.0499999999999999,2020
SEN,GA,0,False,0.0,0.1109999999999999,False,True,0.1109999999999999,2020
SEN,GA,0,True,0.0,0.0,False,False,0.0,2020
SEN,IA,0,False,0.0,0.1280000000000001,False,True,0.1280000000000001,2020
SEN,ID,0,False,0.0,-0.497,False,True,-0.497,2020
SEN,IL,0,False,0.166,0.0,True,False,-0.166,2020
SEN,KS,0,False,0.0,-0.012,False,True,-0.012,2020
SEN,KY,0,False,0.0,-0.525,False,True,-0.525,2020
SEN,LA,0,False,0.0,-0.245,False,True,-0.245,2020
SEN,MA,0,False,-0.121,0.0,True,False,0.121,2020
SEN,ME,0,False,0.0,-1.138,False,True,-1.138,2020
SEN,MI,0,False,0.001,0.1979999999999999,True,True,0.1969999999999999,2020
SEN,MN,0,False,0.1120000000000001,0.0,True,False,-0.1120000000000001,2020
SEN,MS,0,False,-0.0469999999999999,0.1149999999999999,True,True,0.1619999999999999,2020
SEN,MT,0,False,0.0,-0.02,False,True,-0.02,2020
SEN,NC,0,False,-0.1709999999999999,-0.248,True,True,-0.077,2020
SEN,NE,0,False,0.0,-0.413,False,True,-0.413,2020
SEN,NH,0,False,0.125,0.0,True,False,-0.125,2020
SEN,NJ,0,False,0.048,0.0,True,False,-0.048,2020
SEN,NM,0,False,0.0,0.0,False,False,0.0,2020
SEN,OK,0,False,0.0,-0.144,False,True,-0.144,2020
SEN,OR,0,False,0.2910000000000001,0.5289999999999999,True,True,0.2379999999999997,2020
SEN,RI,0,False,-0.1549999999999999,0.0,True,False,0.1549999999999999,2020
SEN,SC,0,False,0.0,-0.929,False,True,-0.929,2020
SEN,SD,0,False,0.0,-0.028,False,True,-0.028,2020
SEN,TN,0,False,0.0,0.0,False,False,0.0,2020
SEN,TX,0,False,0.0,-0.0789999999999999,False,True,-0.0789999999999999,2020
SEN,VA,0,False,-0.1799999999999999,0.0,True,False,0.1799999999999999,2020
SEN,WV,0,False,0.0,-0.282,False,True,-0.282,2020
HOUSE,AK,0,False,0.0,0.0,False,False,0.0,2022
HOUSE,AL,1,False,,0.0109999999999998,,True,0.0109999999999998,2022
HOUSE,AL,2,False,0.2310000000000001,0.1939999999999999,True,True,-0.0370000000000001,2022
HOUSE,AL,3,False,0.0,-0.1500000000000001,False,True,-0.1500000000000001,2022
HOUSE,AL,4,False,0.1089999999999999,-0.0410000000000001,True,True,-0.1500000000000001,2022
HOUSE,AL,5,False,0.0,0.0,False,False,0.0,2022
HOUSE,AL,6,False,,-0.0010000000000001,,True,-0.0010000000000001,2022
HOUSE,AL,7,False,-0.512,0.0,True,False,0.512,2022
HOUSE,AR,1,False,0.0,-0.2250000000000001,False,True,-0.2250000000000001,2022
HOUSE,AR,2,False,0.0,-0.215,False,True,-0.215,2022
HOUSE,AR,3,False,0.0,-0.2160000000000002,False,True,-0.2160000000000002,2022
HOUSE,AR,4,False,0.0,-0.133,False,True,-0.133,2022
HOUSE,AZ,1,False,0.0,0.0,False,False,0.0,2022
HOUSE,AZ,2,False,0.1119999999999999,0.0,True,False,-0.1119999999999999,2022
HOUSE,AZ,3,False,-0.122,0.0,True,False,0.122,2022
HOUSE,AZ,4,False,-0.266,0.0,True,False,0.266,2022
HOUSE,AZ,5,False,0.71,0.1399999999999999,True,True,-0.5700000000000001,2022
HOUSE,AZ,6,False,0.0,0.0,False,False,0.0,2022
HOUSE,AZ,7,False,0.035,0.0,True,False,-0.035,2022
HOUSE,AZ,8,False,0.0,0.1899999999999999,False,True,0.1899999999999999,2022
HOUSE,AZ,9,False,0.0,0.1339999999999999,False,True,0.1339999999999999,2022
HOUSE,CA,1,False,0.0,-0.149,False,True,-0.149,2022
HOUSE,CA,2,False,0.1069999999999999,0.0,True,False,-0.1069999999999999,2022
HOUSE,CA,3,False,0.0,0.0,False,False,0.0,2022
HOUSE,CA,4,False,-0.2009999999999999,0.0,True,False,0.2009999999999999,2022
HOUSE,CA,5,False,0.2810000000000001,0.0719999999999998,True,True,-0.2090000000000003,2022
HOUSE,CA,6,False,0.046,0.1829999999999998,True,True,0.1369999999999998,2022
HOUSE,CA,7,False,-0.245,0.0,True,False,0.245,2022
HOUSE,CA,8,False,-0.3239999999999999,0.0,True,False,0.3239999999999999,2022
HOUSE,CA,9,False,0.1679999999999999,0.0,True,False,-0.1679999999999999,2022
HOUSE,CA,10,False,0.018,,True,,-0.018,2022
HOUSE,CA,11,False,0.129,0.0,True,False,-0.129,2022
HOUSE,CA,12,False,0.242,0.0,True,False,-0.242,2022
HOUSE,CA,13,False,0.0,0.0,False,False,0.0,2022
HOUSE,CA,14,False,0.037,0.1919999999999999,True,True,0.1549999999999999,2022
HOUSE,CA,15,False,0.0,,False,,0.0,2022
HOUSE,CA,16,False,0.016,,True,,-0.016,2022
HOUSE,CA,17,False,0.058,-1.5510000000000002,True,True,-1.6090000000000002,2022
HOUSE,CA,18,False,0.031,0.0,True,False,-0.031,2022
HOUSE,CA,19,False,-0.524,0.1659999999999999,True,True,0.69,2022
HOUSE,CA,20,False,0.0,0.0039999999999997,False,True,0.0039999999999997,2022
HOUSE,CA,21,False,-0.73,0.0,True,False,0.73,2022
HOUSE,CA,22,False,0.0,0.0069999999999998,False,True,0.0069999999999998,2022
HOUSE,CA,23,False,0.0,0.0099999999999997,False,True,0.0099999999999997,2022
HOUSE,CA,24,False,0.031,-0.5130000000000001,True,True,-0.5440000000000002,2022
HOUSE,CA,25,False,0.028,0.0,True,False,-0.028,2022
HOUSE,CA,26,False,0.1679999999999999,0.0,True,False,-0.1679999999999999,2022
HOUSE,CA,27,False,0.145,0.1839999999999999,True,True,0.0389999999999999,2022
HOUSE,CA,28,False,-0.143,0.0,True,False,0.143,2022
HOUSE,CA,29,False,-0.369,,True,,0.369,2022
HOUSE,CA,30,False,0.153,,True,,-0.153,2022
HOUSE,CA,31,False,-0.4049999999999999,0.0,True,False,0.4049999999999999,2022
HOUSE,CA,32,False,-0.2949999999999999,0.0,True,False,0.2949999999999999,2022
HOUSE,CA,33,False,0.049,0.0,True,False,-0.049,2022
HOUSE,CA,34,False,-0.2889999999999999,,True,,0.2889999999999999,2022
HOUSE,CA,35,False,-0.245,0.0769999999999999,True,True,0.3219999999999999,2022
HOUSE,CA,36,False,-0.0899999999999999,0.2809999999999999,True,True,0.3709999999999999,2022
HOUSE,CA,37,False,0.0,,False,,0.0,2022
HOUSE,CA,38,False,-0.138,0.0,True,False,0.138,2022
HOUSE,CA,39,False,0.093,0.0,True,False,-0.093,2022
HOUSE,CA,40,False,0.0,0.1289999999999997,False,True,0.1289999999999997,2022
HOUSE,CA,41,False,0.0,-0.4030000000000001,False,True,-0.4030000000000001,2022
HOUSE,CA,42,False,0.0,0.3389999999999999,False,True,0.3389999999999999,2022
HOUSE,CA,43,False,-0.0389999999999999,0.2449999999999998,True,True,0.2839999999999998,2022
HOUSE,CA,44,False,-0.0339999999999999,0.0,True,False,0.0339999999999999,2022
HOUSE,CA,45,False,0.01,0.1359999999999999,True,True,0.1259999999999999,2022
HOUSE,CA,46,False,-0.4569999999999999,0.2919999999999998,True,True,0.7489999999999998,2022
HOUSE,CA,47,False,0.2510000000000001,-0.1720000000000001,True,True,-0.4230000000000002,2022
HOUSE,CA,48,False,0.0,0.1429999999999998,False,True,0.1429999999999998,2022
HOUSE,CA,49,False,0.148,0.1049999999999999,True,True,-0.043,2022
HOUSE,CA,50,False,-0.01,0.0,True,False,0.01,2022
HOUSE,CA,51,False,-0.021,0.0,True,False,0.021,2022
HOUSE,CA,52,False,-0.63,0.0,True,False,0.63,2022
HOUSE,CO,1,False,-0.0489999999999999,0.0,True,False,0.0489999999999999,2022
HOUSE,CO,2,False,-0.0,0.0,True,False,0.0,2022
HOUSE,CO,3,False,0.0,0.2699999999999998,False,True,0.2699999999999998,2022
HOUSE,CO,4,False,0.2099999999999999,-0.161,True,True,-0.371,2022
HOUSE,CO,5,False,0.0,-0.4010000000000001,False,True,-0.4010000000000001,2022
HOUSE,CO,6,False,0.124,0.0,True,False,-0.124,2022
HOUSE,CO,7,False,-0.0279999999999999,0.0,True,False,0.0279999999999999,2022
HOUSE,CO,8,False,0.0,0.0,False,False,0.0,2022
HOUSE,CT,1,False,-0.3019999999999999,0.0,True,False,0.3019999999999999,2022
HOUSE,CT,2,False,-0.0309999999999999,0.0,True,False,0.0309999999999999,2022
HOUSE,CT,3,False,0.028,0.0,True,False,-0.028,2022
HOUSE,CT,4,False,0.03,0.0,True,False,-0.03,2022
HOUSE,CT,5,False,0.1169999999999999,0.0,True,False,-0.1169999999999999,2022
HOUSE,DE,0,False,-0.127,0.0889999999999999,True,True,0.2159999999999999,2022
HOUSE,FL,1,False,0.0,0.2149999999999998,False,True,0.2149999999999998,2022
HOUSE,FL,2,False,-0.745,-0.189,True,True,0.5559999999999999,2022
HOUSE,FL,3,False,0.0,0.0439999999999998,False,True,0.0439999999999998,2022
HOUSE,FL,4,False,0.213,0.0,True,False,-0.213,2022
HOUSE,FL,5,False,,-0.2320000000000002,,True,-0.2320000000000002,2022
HOUSE,FL,6,False,,-0.016,,True,-0.016,2022
HOUSE,FL,7,False,0.0,0.0,False,False,0.0,2022
HOUSE,FL,8,False,0.0,-0.044,False,True,-0.044,2022
HOUSE,FL,9,False,-0.5469999999999999,0.0,True,False,0.5469999999999999,2022
HOUSE,FL,10,False,0.0,0.0,False,False,0.0,2022
HOUSE,FL,11,False,0.0,0.0489999999999999,False,True,0.0489999999999999,2022
HOUSE,FL,12,False,0.3420000000000001,-0.3860000000000001,True,True,-0.7280000000000002,2022
HOUSE,FL,13,False,-0.37,0.2799999999999998,True,True,0.6499999999999998,2022
HOUSE,FL,14,False,-0.2939999999999999,0.0,True,False,0.2939999999999999,2022
HOUSE,FL,15,False,0.044,0.0,True,False,-0.044,2022
HOUSE,FL,16,False,0.122,-0.151,True,True,-0.273,2022
HOUSE,FL,17,False,0.0,-0.024,False,True,-0.024,2022
HOUSE,FL,18,False,,-0.1100000000000001,,True,-0.1100000000000001,2022
HOUSE,FL,19,False,0.1719999999999999,0.0899999999999998,True,True,-0.082,2022
HOUSE,FL,20,False,-0.3729999999999999,0.0,True,False,0.3729999999999999,2022
HOUSE,FL,21,False,0.0,0.1429999999999998,False,True,0.1429999999999998,2022
HOUSE,FL,22,False,-0.1539999999999999,0.0,True,False,0.1539999999999999,2022
HOUSE,FL,23,False,0.0,0.0,False,False,0.0,2022
HOUSE,FL,24,False,-0.0879999999999999,0.0,True,False,0.0879999999999999,2022
HOUSE,FL,25,False,-0.148,0.2369999999999998,True,True,0.3849999999999999,2022
HOUSE,FL,26,False,0.2610000000000001,-0.6100000000000001,True,True,-0.8710000000000002,2022
HOUSE,FL,27,False,-0.001,-0.0170000000000001,True,True,-0.0160000000000001,2022
HOUSE,FL,28,False,0.0,-0.3370000000000001,False,True,-0.3370000000000001,2022
HOUSE,GA,1,False,0.0,-0.098,False,True,-0.098,2022
HOUSE,GA,2,False,-0.6419999999999999,0.0,True,False,0.6419999999999999,2022
HOUSE,GA,3,False,0.2219999999999999,0.0239999999999998,True,True,-0.1980000000000001,2022
HOUSE,GA,4,False,0.019,0.0,True,False,-0.019,2022
HOUSE,GA,5,False,0.047,0.0,True,False,-0.047,2022
HOUSE,GA,6,False,0.0,0.0819999999999998,False,True,0.0819999999999998,2022
HOUSE,GA,7,False,0.153,0.1769999999999998,True,True,0.0239999999999998,2022
HOUSE,GA,8,False,0.0,-0.0330000000000001,False,True,-0.0330000000000001,2022
HOUSE,GA,9,False,0.0,0.1689999999999998,False,True,0.1689999999999998,2022
HOUSE,GA,10,False,0.314,-0.2890000000000001,True,True,-0.6030000000000002,2022
HOUSE,GA,11,False,0.0,0.0769999999999999,False,True,0.0769999999999999,2022
HOUSE,GA,12,False,0.087,0.1649999999999998,True,True,0.0779999999999997,2022
HOUSE,GA,13,False,-0.546,0.4179999999999999,True,True,0.964,2022
HOUSE,GA,14,False,0.0,0.3159999999999998,False,True,0.3159999999999998,2022
HOUSE,HI,1,False,-0.474,0.0,True,False,0.474,2022
HOUSE,HI,2,False,0.0,-0.4200000000000001,False,True,-0.4200000000000001,2022
HOUSE,IA,1,False,0.0,0.1349999999999998,False,True,0.1349999999999998,2022
HOUSE,IA,2,False,0.0,0.1969999999999998,False,True,0.1969999999999998,2022
HOUSE,IA,3,False,0.119,0.0,True,False,-0.119,2022
HOUSE,IA,4,False,0.0,0.0219999999999997,False,True,0.0219999999999997,2022
HOUSE,ID,1,False,0.0,-0.008,False,True,-0.008,2022
HOUSE,ID,2,False,0.0,-0.5480000000000002,False,True,-0.5480000000000002,2022
HOUSE,IL,1,False,0.0,0.0,False,False,0.0,2022
HOUSE,IL,2,False,-0.007,0.0,True,False,0.007,2022
HOUSE,IL,3,False,0.0,0.0,False,False,0.0,2022
HOUSE,IL,4,False,0.0,0.0,False,False,0.0,2022
HOUSE,IL,5,False,-0.1749999999999999,0.0,True,False,0.1749999999999999,2022
HOUSE,IL,6,False,0.1699999999999999,0.0,True,False,-0.1699999999999999,2022
HOUSE,IL,7,False,-0.1769999999999999,,True,,0.1769999999999999,2022
HOUSE,IL,8,False,-0.0579999999999999,0.0,True,False,0.0579999999999999,2022
HOUSE,IL,9,False,0.29,0.0,True,False,-0.29,2022
HOUSE,IL,10,False,-0.1609999999999999,0.0,True,False,0.1609999999999999,2022
HOUSE,IL,11,False,0.207,0.0,True,False,-0.207,2022
HOUSE,IL,12,False,0.0,-0.4900000000000001,False,True,-0.4900000000000001,2022
HOUSE,IL,13,False,0.0,0.0,False,False,0.0,2022
HOUSE,IL,14,False,0.199,0.0,True,False,-0.199,2022
HOUSE,IL,15,False,0.0,0.1649999999999998,False,True,0.1649999999999998,2022
HOUSE,IL,16,False,0.0,-0.3490000000000001,False,True,-0.3490000000000001,2022
HOUSE,IL,17,False,0.0,0.0249999999999999,False,True,0.0249999999999999,2022
HOUSE,IN,1,False,-0.254,0.0,True,False,0.254,2022
HOUSE,IN,2,False,0.0,0.0,False,False,0.0,2022
HOUSE,IN,3,False,0.0,-0.056,False,True,-0.056,2022
HOUSE,IN,4,False,0.2630000000000001,-0.024,True,True,-0.2870000000000001,2022
HOUSE,IN,5,False,0.0,0.1759999999999999,False,True,0.1759999999999999,2022
HOUSE,IN,6,False,0.0,0.1089999999999999,False,True,0.1089999999999999,2022
HOUSE,IN,7,False,-0.0309999999999999,0.0,True,False,0.0309999999999999,2022
HOUSE,IN,8,False,0.0,-0.123,False,True,-0.123,2022
HOUSE,IN,9,False,0.0,-0.0270000000000001,False,True,-0.0270000000000001,2022
HOUSE,KS,1,False,0.0,0.0549999999999999,False,True,0.0549999999999999,2022
HOUSE,KS,2,False,0.0,0.0849999999999999,False,True,0.0849999999999999,2022
HOUSE,KS,3,False,0.159,-0.026,True,True,-0.185,2022
HOUSE,KS,4,False,0.0,-0.0070000000000001,False,True,-0.0070000000000001,2022
HOUSE,KY,1,False,0.0,-0.4320000000000001,False,True,-0.4320000000000001,2022
HOUSE,KY,2,False,0.087,-0.2910000000000001,True,True,-0.3780000000000002,2022
HOUSE,KY,3,False,0.0,0.0,False,False,0.0,2022
HOUSE,KY,4,False,0.0,0.1449999999999998,False,True,0.1449999999999998,2022
HOUSE,KY,5,False,0.0,-0.4240000000000001,False,True,-0.4240000000000001,2022
HOUSE,KY,6,False,0.4399999999999999,-0.2060000000000001,True,True,-0.6460000000000001,2022
HOUSE,LA,1,False,0.0,0.0879999999999998,False,True,0.0879999999999998,2022
HOUSE,LA,2,False,-0.899,0.0,True,False,0.899,2022
HOUSE,LA,3,False,0.0,0.0539999999999998,False,True,0.0539999999999998,2022
HOUSE,LA,4,False,,-0.0270000000000001,,True,-0.0270000000000001,2022
HOUSE,LA,5,False,0.0,0.0,False,False,0.0,2022
HOUSE,LA,6,False,,-0.3820000000000001,,True,-0.3820000000000001,2022
HOUSE,MA,1,False,-0.55,0.0,True,False,0.55,2022
HOUSE,MA,2,False,0.031,0.0,True,False,-0.031,2022
HOUSE,MA,3,False,-0.2059999999999999,0.0,True,False,0.2059999999999999,2022
HOUSE,MA,4,False,-0.5109999999999999,,True,,0.5109999999999999,2022
HOUSE,MA,5,False,0.035,0.0,True,False,-0.035,2022
HOUSE,MA,6,False,-0.0819999999999999,0.0,True,False,0.0819999999999999,2022
HOUSE,MA,7,False,0.256,0.0,True,False,-0.256,2022
