year,state_po,special,margin,winner,winner_side,dem_key,rep_key,incumbent_side,office,lean,expected,resid
2004,IL,False,44.24020467724882,BARACK OBAMA,D,OBAMA B,KEYES A,0.0,SEN,12.883292172251487,10.137792252210254,34.102412425038565
2004,IN,False,24.701808371815606,EVAN BAYH,D,BAYH E,SCOTT M,1.0,SEN,-18.38092842617233,-21.12642834621356,45.82823671802917
2004,KS,False,-43.12005131964809,SAM BROWNBACK,R,JONES L,BROWNBACK S,-1.0,SEN,-23.26817348901988,-26.013673409061113,-17.10637791058698
2004,KY,False,-1.3136452786595854,JIM BUNNING,R,MONGIARDO D,BUNNING J,-1.0,SEN,-17.54921575780327,-20.294715677844504,18.98107039918492
2004,LA,False,-3.599678329422311,DAVID VITTER,R,JOHN C,VITTER D,0.0,SEN,-12.195858465342402,-14.941358385383635,11.341680055961325
2004,MD,False,31.543536738781317,BARBARA A. MIKULSKI,D,MIKULSKI B,PIPKIN E,1.0,SEN,15.597450236980423,12.85195031693919,18.691586421842125
2004,MO,False,-13.44472882844172,CHRISTOPHER S. BOND,R,FARMER N,BOND C,-1.0,SEN,-4.773401257735113,-7.518901177776346,-5.925827650665374
2004,NC,False,-4.641473935134494,RICHARD BURR,R,BOWLES E,BURR R,0.0,SEN,-10.017919930537648,-12.763419850578881,8.121945915444387
2004,ND,False,36.55985271776914,BYRON L. DORGAN,D,DORGAN B,LIFFRIG M,1.0,SEN,-25.352684226741996,-28.09818414678323,64.65803686455237
2004,NH,False,-32.49532294529522,JUDD GREGG,R,HADDOCK D,GREGG J,-1.0,SEN,3.846601313419212,1.101101393377979,-33.5964243386732
2004,NV,False,26.963416276966303,HARRY REID,D,REID H,ZISER R,1.0,SEN,-0.16916737657841363,-2.9146672966196467,29.87808357358595
2004,NY,False,45.92094876917978,CHARLES E. SCHUMER,D,SCHUMER C,MILLS H,1.0,SEN,22.125605386036806,19.380105465995573,26.540843303184207
2004,OH,False,-27.70578784328232,GEORGE V. VOINOVICH,R,FINGERHUT E,VOINOVICH G,-1.0,SEN,0.34853606356617384,-2.3969638564750593,-25.308823986807262
2004,OK,False,-12.254453996263738,TOM COBURN,R,CARSON B,COBURN T,0.0,SEN,-28.674779256367533,-31.420279176408766,19.165825180145028
2004,OR,False,33.263281428019894,RON WYDEN,D,WYDEN R,KING A,1.0,SEN,6.6832756220447465,3.9377757020035133,29.32550572601638
2004,PA,False,-11.236563085758572,ARLEN SPECTER,R,HOEFFEL J,SPECTER A,-1.0,SEN,4.982588267269369,2.237088347228136,-13.473651432986708
2004,SC,False,-9.784054443306687,JIM DEMINT,R,TENENBAUM I,DEMINT J,0.0,SEN,-14.806892446353828,-17.55239236639506,7.7683379230883745
2004,SD,False,-1.1523870875384725,JOHN THUNE,R,DASCHLE T,THUNE J,1.0,SEN,-19.360557529042786,-22.10605744908402,20.953670361545548
2004,UT,False,-41.518414173521755,ROBERT F. BENNETT,R,DAM R,BENNETT R,-1.0,SEN,-44.226854247099496,-46.97235416714073,5.453939993618974
2004,VT,False,48.42288880528098,PATRICK J. LEAHY,D,LEAHY P,MCMULLEN J,1.0,SEN,23.068028351646912,20.32252843160568,28.100360373675297
2004,WA,False,12.530407088282578,PATTY MURRAY,D,MURRAY P,NETHERCUTT G,1.0,SEN,9.759099440050498,7.013599520009265,5.516807568273313
2004,WI,False,11.299507818997368,RUSSEL D. FEINGOLD,D,FEINGOLD R,MICHELS T,1.0,SEN,2.849630621683079,0.10413070164184601,11.195377117355521
2006,AZ,False,-10.16253206712843,JON KYL,R,PEDERSON J,KYL J,-1.0,SEN,-8.083985987831941,0.08146549881184129,-10.243997565940271
2006,CA,False,25.851472726729558,DIANNE FEINSTEIN,D,FEINSTEIN D,MOUNTJOY R,1.0,SEN,12.548664978789493,20.714116465433275,5.137356261296283
2006,CT,False,61.00363901278833,JOSEPH I. LIEBERMAN,O,LAMONT N,SCHLESINGER A,0.0,SEN,13.015919194312833,21.181370680956615,39.82226833183171
2006,DE,False,41.96112375728774,THOMAS R. CARPER,D,CARPER T,TING J,1.0,SEN,10.129036563327796,18.294488049971577,23.66663570731616
2006,FL,False,22.56718981061871,BILL NELSON,D,NELSON B,HARRIS K,1.0,SEN,-2.5813350781929896,5.584116408450793,16.983073402167918
2006,HI,False,25.037526714562148,DANIEL K. AKAKA,D,AKAKA D,THIELEN C,1.0,SEN,11.27492007900513,19.44037156564891,5.597155148913238
2006,MA,False,38.811341784328505,EDWARD M. KENNEDY,D,KENNEDY E,CHASE K,1.0,SEN,27.951735099128364,36.117186585772146,2.694155198556359
2006,MD,False,10.172828827512939,BENJAMIN L. CARDIN,D,CARDIN B,STEELE M,0.0,SEN,15.597450236980423,23.762901723624203,-13.590072896111264
2006,ME,False,-56.38129497789782,OLYMPIA J. SNOWE,R,BRIGHT J,SNOWE O,-1.0,SEN,11.632056893761797,19.79750838040558,-76.1788033583034
2006,MI,False,15.944514433927308,DEBBIE STABENOW,D,STABENOW D,BOUCHARD M,1.0,SEN,5.917713009074994,14.083164495718776,1.861349938208532
2006,MN,False,20.959828839130918,AMY KLOBUCHAR,D,KLOBUCHAR A,KENNEDY M,0.0,SEN,5.987845294482483,14.153296781126265,6.806532058004652
2006,MO,False,2.342842290451538,CLAIRE MCCASKILL,D,MCCASKILL C,TALENT J,-1.0,SEN,-4.773401257735113,3.392050228908669,-1.0492079384571311
2006,MS,False,-29.165163227740653,TRENT LOTT,R,FLEMING E,LOTT T,-1.0,SEN,-16.543977466098145,-8.378525979454363,-20.78663724828629
2006,MT,False,0.8992042976007755,JON TESTER,D,TESTER J,BURNS C,-1.0,SEN,-18.534128278182123,-10.368676791538341,11.267881089139117
2006,ND,False,39.95516468356613,KENT CONRAD,D,CONRAD K,GROTBERG D,1.0,SEN,-25.352684226741996,-17.187232740098214,57.14239742366435
2006,NE,False,27.765584586605797,E. BENJAMIN NELSON,D,NELSON E,RICKETTS P,0.0,SEN,-31.22865044604482,-23.06319895940104,50.82878354600683
2006,NJ,False,9.236165627680661,ROBERT MENENDEZ,D,MENENDEZ R,KEAN T,0.0,SEN,9.207096710828997,17.37254819747278,-8.13638256979212
2006,NM,False,41.30109586145244,JEFF BINGAMAN,D,BINGAMAN J,MCCULLOCH A,1.0,SEN,1.6653523004348165,9.8308037870786,31.470292074373837
2006,NV,False,-14.912782359428252,JOHN ENSIGN,R,CARTER J,ENSIGN J,-1.0,SEN,-0.16916737657841363,7.9962841100653685,-22.90906646949362
2006,NY,False,37.98804805828879,HILLARY RODHAM CLINTON,D,CLINTON H,SPENCER J,1.0,SEN,22.125605386036806,30.29105687268059,7.696991185608201
2006,OH,False,12.351464735021796,SHERROD BROWN,D,BROWN S,DEWINE M,-1.0,SEN,0.34853606356617384,8.513987550209956,3.8374771848118403
2006,PA,False,17.36751678984698,"BOB CASEY, JR.",D,CASEY B,SANTORUM R,-1.0,SEN,4.982588267269369,13.148039753913151,4.21947703593383
2006,RI,False,7.037270807521176,SHELDON WHITEHOUSE,D,WHITEHOUSE S,CHAFEE L,-1.0,SEN,23.621045224900858,31.78649671154464,-24.749225904023465
2006,TN,False,-2.75901202671769,BOB CORKER,R,FORD H,CORKER B,0.0,SEN,-11.90486683633687,-3.739415349693088,0.9804033229753979
2006,TX,False,-26.241151569922724,KAY BAILEY HUTCHISON,R,RADNOFSKY B,HUTCHISON K,-1.0,SEN,-20.554359721075254,-12.388908234431472,-13.852243335491252
2006,UT,False,-33.49822090062339,ORRIN G. HATCH,R,ASHDOWN P,HATCH O,-1.0,SEN,-44.226854247099496,-36.061402760455714,2.5631818598323264
2006,VA,False,0.3983546573419765,"JAMES H. ""JIM"" WEBB, JR.",D,WEBB J,ALLEN G,-1.0,SEN,-5.801369353915533,2.3640821327282495,-1.965727475386273
2006,WA,False,17.481114557224068,MARIA CANTWELL,D,CANTWELL M,MCGAVICK M,1.0,SEN,9.759099440050498,17.92455092669428,-0.4434363694702128
2006,WI,False,39.08721520473657,HERB KOHL,D,KOHL H,LORGE R,1.0,SEN,2.849630621683079,11.015082108326862,28.07213309640971
2006,WV,False,54.09804320252515,ROBERT C. BYRD,D,BYRD R,RAESE J,1.0,SEN,-10.493397186346378,-2.327945699702596,56.42598890222774
2006,WY,False,-40.18927117633333,CRAIG THOMAS,R,GROUTAGE D,THOMAS C,-1.0,SEN,-38.15938227319882,-29.99393078655504,-10.195340389778288
2008,AK,False,1.3195095817157965,MARK BEGICH,D,BEGICH M,STEVENS T,-1.0,SEN,-29.671104390354742,-18.60239171523306,19.921901296948857
2008,AL,False,-26.873310674544435,JEFF SESSIONS,R,FIGURES V,SESSIONS J,-1.0,SEN,-29.323340064305892,-18.254627389184215,-8.61868328536022
2008,CO,False,10.81305764062457,MARK UDALL,D,UDALL M,SCHAFFER B,0.0,SEN,1.5597348291863016,12.628447504307982,-1.8153898636834107
2008,DE,False,29.373025162382515,JOSEPH R. BIDEN JR.,D,BIDEN J,DONNELL C,1.0,SEN,17.734742742616568,28.80345541773825,0.5695697446442658
2008,GA,False,-14.879164959428538,SAXBY CHAMBLISS,R,MARTIN J,CHAMBLISS S,-1.0,SEN,-12.798205578784113,-1.7294929036624342,-13.149672055766104
2008,IA,False,25.41562033228317,TOM HARKIN,D,HARKIN T,REED C,1.0,SEN,2.156021021774147,13.224733696895825,12.190886635387344
2008,ID,False,-25.6641206665461,JIM RISCH,R,LAROCCO L,RISCH J,0.0,SEN,-33.59071416720164,-22.52200149207996,-3.142119174466142
2008,IL,False,40.791147218953114,RICHARD J. DURBIN,D,DURBIN R,SAUERBERG S,1.0,SEN,17.926993531958175,28.995706207079856,11.795441011873258
2008,KS,False,-24.45161400746243,PAT ROBERTS,R,SLATTERY J,ROBERTS P,-1.0,SEN,-22.766086194979422,-11.697373519857743,-12.754240487604688
2008,KY,False,-5.931239140369865,MITCH MCCONNELL,R,LUNSFORD B,MCCONNELL M,-1.0,SEN,-24.008389732569764,-12.939677057448085,7.00843791707822
2008,LA,False,6.527762432800226,MARY L. LANDRIEU,D,LANDRIEU M,KENNEDY J,1.0,SEN,-26.455882880331277,-15.387170205209598,21.914932638009823
2008,MA,False,36.09121820499389,JOHN F. KERRY,D,KERRY J,BEATTY J,1.0,SEN,18.852621869545366,29.921334544667047,6.169883660326846
2008,ME,False,-22.76702449537862,SUSAN M. COLLINS,R,ALLEN T,COLLINS S,-1.0,SEN,10.117515409654661,21.18622808477634,-43.95325258015496
2008,MI,False,29.860650468772437,CARL LEVIN,D,LEVIN C,HOOGENDYK J,1.0,SEN,9.201068595148495,20.269781270270173,9.590869198502265
2008,MN,False,0.01286626588798266,AL FRANKEN,D,FRANKEN A,COLEMAN N,-1.0,SEN,2.9172154336249294,13.98592810874661,-13.973061842858627
2008,MS,False,-22.87009252413342,THAD COCHRAN,R,FLEMING E,COCHRAN T,-1.0,SEN,-20.82539654288822,-9.756683867766542,-13.113408656366877
2008,MT,False,45.83195508083189,MAX BAUCUS,D,BAUCUS M,KELLEHER B,1.0,SEN,-9.880341125042003,1.188371550079676,44.64358353075221
2008,NC,False,8.745870319262062,KAY HAGAN,D,HAGAN K,DOLE E,-1.0,SEN,-7.20960795702592,3.859104718095759,4.886765601166303
2008,NE,False,-17.89683309410198,MIKE JOHANNS,R,KLEEB S,JOHANNS M,0.0,SEN,-22.759683401491827,-11.690970726370148,-6.2058623677318305
2008,NH,False,6.54463684585214,JEANNE SHAHEEN,D,SHAHEEN J,SUNUNU J,-1.0,SEN,2.195547683058458,13.264260358180138,-6.719623512327998
2008,NJ,False,14.36571193786609,FRANK R. LAUTENBERG,D,LAUTENBERG F,ZIMMER D,1.0,SEN,8.187725185687352,19.25643786080903,-4.89072592294294
2008,NM,False,22.655982516845746,TOM UDALL,D,UDALL T,PEARCE S,0.0,SEN,7.7882654804346325,18.856978155556313,3.799004361289434
2008,OK,False,-18.250870761692838,JAMES M. INHOFE,R,RICE A,INHOFE J,-1.0,SEN,-38.83169680254755,-27.762984127425867,9.512113365733029
2008,OR,False,3.547840107909252,JEFF MERKLEY,D,MERKLEY J,SMITH G,-1.0,SEN,9.285907797293813,20.35462047241549,-16.80678036450624
2008,RI,False,46.808968494888035,JACK REED,D,REED J,TINGLE R,1.0,SEN,20.854740461131,31.923453136252682,14.885515358635352
2008,SC,False,-15.312761929245296,LINDSEY GRAHAM,R,CONLEY B,GRAHAM L,-1.0,SEN,-16.630392935578808,-5.561680260457129,-9.751081668788167
2008,SD,False,24.983384689746842,TIM JOHNSON,D,JOHNSON T,DYKSTRA J,1.0,SEN,-16.132949025391298,-5.064236350269619,30.04762104001646
2008,TN,False,-34.61185922607494,LAMAR ALEXANDER,R,TUKE R,ALEXANDER L,-1.0,SEN,-22.804478161869472,-11.735765486747793,-22.876093739327146
2008,TX,False,-12.270277839539455,JOHN CORNYN,R,NORIEGA R,CORNYN J,-1.0,SEN,-19.413408059041984,-8.344695383920305,-3.92558245561915
2008,VA,False,31.69669917127018,MARK R. WARNER,D,WARNER M,GILMORE J,0.0,SEN,-1.1763657449054366,9.892346930216242,21.804352241053937
2008,WV,False,27.47565114235626,JOHN D. ROCKEFELLER IV,D,ROCKEFELLER J,WOLFE J,1.0,SEN,-20.889022091435052,-9.820309416313373,37.295960558669634
2008,WY,False,-51.43245072633843,MICHAEL B. ENZI,R,ROTHFUSS C,ENZI M,-1.0,SEN,-40.66558126735237,-29.59686859223069,-21.83558213410774
2008,WY,True,-46.88223376727579,JOHN BARRASSO,R,CARTER N,BARRASSO J,0.0,SEN,-40.66558126735237,-29.59686859223069,-17.2853651750451
2010,AK,False,-20.409055963521645,LISA MURKOWSKI,O,MCADAMS S,MILLER J,0.0,SEN,-29.671104390354742,-36.43895848849468,16.029902524973032
2010,AL,False,-30.500202183582694,RICHARD C. SHELBY,R,BARNES W,SHELBY R,-1.0,SEN,-29.323340064305892,-36.09119416244583,5.590991978863137
2010,AR,False,-22.096207760748552,JOHN BOOZMAN,R,LINCOLN B,BOOZMAN J,1.0,SEN,-27.884975778595066,-34.652829876735005,12.556622115986453
2010,AZ,False,-25.888662302691618,JOHN MCCAIN,R,GLASSMAN R,MCCAIN J,-1.0,SEN,-16.16933599639319,-22.937190094533126,-2.951472208158492
2010,CA,False,10.609320432264035,BARBARA BOXER,D,BOXER B,FIORINA C,1.0,SEN,17.01536462601027,10.247510527870336,0.36180990439369864
2010,CO,False,1.723624084031676,MICHAEL F. BENNET,D,BENNET M,BUCK K,0.0,SEN,1.5597348291863016,-5.208119268953634,6.93174335298531
2010,CT,False,9.683610546013076,RICHARD BLUMENTHAL,D,BLUMENTHAL R,MCMAHON L,0.0,SEN,15.095141942347812,8.327287844207877,1.3563227018051993
2010,DE,True,17.154158180869505,CHRISTOPHER A. COONS,D,COONS C,DONNELL C,0.0,SEN,17.734742742616568,10.966888644476633,6.187269536392872
2010,FL,False,-41.53357375693393,MARCO RUBIO,R,MEEK K,RUBIO M,0.0,SEN,-4.702214495361954,-11.470068593501889,-30.063505163432044
2010,GA,False,-19.843308853693262,JOHNNY ISAKSON,R,THURMOND M,ISAKSON J,-1.0,SEN,-12.798205578784113,-19.56605967692405,-0.2772491767692138
2010,HI,False,55.23718596622868,DANIEL K. INOUYE,D,INOUYE D,CAVASSO C,1.0,SEN,38.44591719975028,31.67806310161035,23.55912286461833
2010,IA,False,-31.794539137040886,CHUCK GRASSLEY,R,CONLIN R,GRASSLEY C,-1.0,SEN,2.156021021774147,-4.611833076365789,-27.182706060675095
2010,ID,False,-48.12296011666397,MIKE CRAPO,R,SULLIVAN P,CRAPO M,-1.0,SEN,-33.59071416720164,-40.358568265341574,-7.764391851322394
2010,IL,True,-1.6928822334839642,MARK STEVEN KIRK,R,GIANNOULIAS A,KIRK M,0.0,SEN,17.926993531958175,11.15913943381824,-12.852021667302203
2010,IN,False,-15.415624426098452,DAN COATS,R,ELLSWORTH B,COATS D,0.0,SEN,-6.497627666404366,-13.265481764544301,-2.150142661554151
2010,KS,False,-45.31408928584686,JERRY MORAN,R,JOHNSTON L,MORAN J,0.0,SEN,-22.766086194979422,-29.533940293119358,-15.780148992727504
2010,KY,False,-11.48095751601687,RAND PAUL,R,CONWAY J,PAUL R,0.0,SEN,-24.008389732569764,-30.7762438307097,19.29528631469283
2010,LA,False,-20.037382958035614,DAVID VITTER,R,MELANCON C,VITTER D,-1.0,SEN,-26.455882880331277,-33.223736978471216,13.186354020435601
2010,MD,False,26.997390720048813,BARBARA MIKULSKI,D,MIKULSKI B,WARGOTZ E,1.0,SEN,18.318640028610517,11.550785930470582,15.446604789578231
2010,MO,False,-14.34050510440936,ROY BLUNT,R,CARNAHAN R,BLUNT R,0.0,SEN,-7.676692856513842,-14.444546954653777,0.10404185024441759
2010,NC,False,-12.02295706690433,RICHARD BURR,R,MARSHALL E,BURR R,-1.0,SEN,-7.20960795702592,-13.977462055165855,1.9545049882615242
2010,ND,False,-54.86353795537069,JOHN HOEVEN,R,POTTER T,HOEVEN J,0.0,SEN,-16.35884712109679,-23.126701219236725,-31.736836736133963
2010,NH,False,-23.97501605171033,KELLY AYOTTE,R,HODES P,AYOTTE K,0.0,SEN,2.195547683058458,-4.572306415081478,-19.402709636628853
2010,NV,False,6.054847941813589,HARRY REID,D,REID H,ANGLE S,1.0,SEN,5.231941693231664,-1.535912404908272,7.590760346721861
2010,NY,False,42.175657757403236,CHARLES E. SCHUMER,D,SCHUMER C,TOWNSEND J,1.0,SEN,23.98618020240798,17.218326104268044,24.957331653135192
2010,NY,True,35.90466648403541,KIRSTEN E. GILLIBRAND,D,GILLIBRAND K,DIOGUARDI J,0.0,SEN,23.98618020240798,17.218326104268044,18.686340379767366
2010,OH,False,-18.12194805120534,ROB PORTMAN,R,FISHER L,PORTMAN R,0.0,SEN,-2.8738530326522973,-9.641707130792234,-8.480240920413106
2010,OK,False,-45.989011435584416,THOMAS A. COBURN,R,ROGERS J,COBURN T,-1.0,SEN,-38.83169680254755,-45.59955090068748,-0.38946053489693355
2010,OR,False,18.632383563769935,RON WYDEN,D,WYDEN R,HUFFMAN J,1.0,SEN,9.285907797293813,2.518053699153877,16.114329864616057
2010,PA,False,-2.0169893814480417,PAT TOOMEY,R,SESTAK J,TOOMEY P,0.0,SEN,2.917873073808356,-3.84998102433158,1.8329916428835382
2010,SC,False,-37.960249079225335,JIM DEMINT,R,GREENE A,DEMINT J,-1.0,SEN,-16.630392935578808,-23.398247033718743,-14.562002045506592
2010,UT,False,-30.548869388827008,MIKE LEE,R,GRANATO S,LEE M,0.0,SEN,-36.59425730264068,-43.36211140078061,12.813242011953605
2010,VT,False,35.084382534154834,PATRICK J. LEAHY,D,LEAHY P,BRITTON L,1.0,SEN,30.256828921515655,23.48897482337572,11.595407710779114
2010,WA,False,4.729651697626612,PATTY MURRAY,D,MURRAY P,ROSSI D,1.0,SEN,9.962519047057349,3.1946649489174126,1.5349867487091995
2010,WI,False,-4.898488233614691,RON JOHNSON,R,FEINGOLD R,JOHNSON R,1.0,SEN,6.569821938476282,-0.19803215966365428,-4.700456073951036
2010,WV,True,10.391120651536609,JOE MANCHIN III,D,MANCHIN J,RAESE J,0.0,SEN,-20.889022091435052,-27.656876189574987,38.0479968411116
2012,AZ,False,-3.1721173153280313,JEFF FLAKE,R,CARMONA R,FLAKE J,0.0,SEN,-13.246547045851234,-12.096893057947538,8.924775742619506
2012,CA,False,25.048568944289194,DIANNE FEINSTEIN,D,FEINSTEIN D,EMKEN E,1.0,SEN,19.725835728148382,20.87548971605208,4.173079228237114
2012,CT,False,13.481716601600512,CHRISTOPHER S. MURPHY,D,MURPHY C,MCMAHON L,0.0,SEN,13.525368355369329,14.675022343273024,-1.1933057416725124
2012,DE,False,39.283418390774436,THOMAS R. CARPER,D,CARPER T,WADE K,1.0,SEN,14.87412324011146,16.023777228015156,23.25964116275928
2012,FL,False,13.345297340747944,BILL NELSON,D,NELSON B,MACK C,1.0,SEN,-3.1352823197123953,-1.9856283318086996,15.330925672556644
2012,HI,False,25.203085836142193,MAZIE K. HIRONO,D,HIRONO M,LINGLE L,0.0,SEN,39.38791040370398,40.537564391607674,-15.33447855546548
2012,IN,False,6.1106459245934035,JOE DONNELLY,D,DONNELLY J,MOURDOCK R,0.0,SEN,-14.420535793099463,-13.270881805195767,19.38152772978917
2012,MA,False,7.554477975801374,ELIZABETH A. WARREN,D,WARREN E,BROWN S,0.0,SEN,19.55157489967516,20.701228887578857,-13.146750911777483
2012,MD,False,36.02316963954083,BENJAMIN L. CARDIN,D,CARDIN B,BONGINO D,1.0,SEN,22.6236649753671,23.773318963270796,12.249850676270036
2012,ME,False,-39.73382982105034,ANGUS KING,O,DILL C,SUMMERS C,0.0,SEN,11.700056188709365,12.84971017661306,-52.5835399976634
2012,MI,False,21.505538713256225,DEBBIE STABENOW,D,STABENOW D,HOEKSTRA P,1.0,SEN,5.581277543910893,6.730931531814589,14.774607181441636
2012,MN,False,36.23860405374483,AMY KLOBUCHAR,D,KLOBUCHAR A,BILLS K,1.0,SEN,3.8626663249515234,5.012320312855219,31.22628374088961
2012,MO,False,16.715567491731385,CLAIRE MCCASKILL,D,MCCASKILL C,AKIN W,1.0,SEN,-13.5771201052048,-12.427466117301105,29.14303360903249
2012,MS,False,-16.99449259042794,ROGER F. WICKER,R,GORE A,WICKER R,-1.0,SEN,-15.623584996020416,-14.47393100811672,-2.5205615823112186
2012,MT,False,3.9790917137484754,JON TESTER,D,TESTER J,REHBERG D,1.0,SEN,-18.08825032620777,-16.938596338304073,20.917688052052547
2012,ND,False,0.9182518186765414,HEIDI HEITKAMP,D,HEITKAMP H,BERG R,0.0,SEN,-24.24220317626832,-23.09254918836462,24.010801007041163
2012,NE,False,-15.54886554430033,DEB FISCHER,R,KERREY B,FISCHER D,0.0,SEN,-26.27856713489558,-25.128913146991884,9.580047602691554
2012,NJ,False,19.840323838015877,ROBERT MENENDEZ,D,MENENDEZ R,KYRILLOS J,1.0,SEN,13.88414450272669,15.033798490630385,4.806525347385492
2012,NM,False,5.9515888708755424,MARTIN HEINRICH,D,HEINRICH M,WILSON H,0.0,SEN,6.570622695372533,7.720276683276229,-1.7686878124006862
2012,NV,False,-1.280905043065674,DEAN HELLER,R,BERKLEY S,HELLER D,0.0,SEN,2.795297728248209,3.9449517161519045,-5.225856759217579
2012,NY,False,48.95615440739112,KIRSTEN E. GILLIBRAND,D,GILLIBRAND K,LONG W,1.0,SEN,28.06560314210992,29.21525713001362,19.7408972773775
2012,OH,False,6.289971418139651,SHERROD BROWN,D,BROWN S,MANDEL J,1.0,SEN,-0.9916730599458741,0.1579809279578217,6.131990490181829
2012,PA,False,9.261954081514569,"ROBERT P. CASEY, JR.",D,CASEY R,SMITH T,0.0,SEN,1.444081405338797,2.5937353932424925,6.668218688272076
2012,RI,False,29.912571658646012,SHELDON WHITEHOUSE,D,WHITEHOUSE S,HINCKLEY B,1.0,SEN,24.01370535931938,25.16335934722308,4.749212311422934
2012,TN,False,-36.18641022453753,BOB CORKER,R,CLAYTON M,CORKER B,-1.0,SEN,-24.72192965103295,-23.572275663129254,-12.614134561408278
2012,TX,False,-16.309097081569977,TED CRUZ,R,SADLER P,CRUZ T,0.0,SEN,-20.035581028657624,-18.885927040753927,2.57682995918395
2012,UT,False,-37.07577325658351,ORRIN G. HATCH,R,HOWELL S,HATCH O,-1.0,SEN,-53.272164388739824,-52.12251040083613,15.046737144252617
2012,VA,False,5.91538801810197,TIMOTHY M. KAINE,D,KAINE T,ALLEN G,0.0,SEN,-0.08503322091589505,1.0646207669878007,4.850767251114169
2012,WA,False,20.90198236342602,MARIA CANTWELL,D,CANTWELL M,BAUMGARTNER M,1.0,SEN,11.236809942798832,12.386463930702527,8.515518432723491
2012,WI,False,5.704300652835616,TAMMY BALDWIN,D,BALDWIN T,THOMPSON T,0.0,SEN,2.9070733672999713,4.056727355203667,1.6475732976319488
2012,WV,False,24.834513060240212,JOE MANCHIN III,D,MANCHIN J,RAESE J,1.0,SEN,-31.368381862530335,-30.218727874626637,55.05324093486685
2012,WY,False,-55.49651864069602,JOHN BARRASSO,R,CHESNUT T,BARRASSO J,-1.0,SEN,-46.341054621487714,-45.19140063358402,-10.305118007112
2014,AK,False,-2.270496383213277,DAN SULLIVAN,R,BEGICH M,SULLIVAN D,1.0,SEN,-18.650367561565602,-24.703453743112792,22.432957359899515
2014,AR,False,-17.791666102906174,TOM COTTON,R,PRYOR M,COTTON T,1.0,SEN,-28.328597300904093,-34.38168348245129,16.590017379545113
2014,CO,False,-2.0584058661040383,CORY GARDNER,R,UDALL M,GARDNER C,1.0,SEN,1.4761900299601773,-4.576896151587014,2.5184902854829754
2014,DE,False,13.871482233591019,CHRISTOPHER A. COONS,D,COONS C,WADE K,1.0,SEN,14.87412324011146,8.821037058564269,5.05044517502675
2014,GA,False,-7.831874164069302,DAVID A. PERDUE,R,NUNN M,PERDUE D,0.0,SEN,-11.933084794558306,-17.986170976105498,10.154296812036197
2014,HI,True,43.15741242862487,BRIAN SCHATZ,D,SCHATZ B,CAVASSO C,0.0,SEN,39.38791040370398,33.33482422215678,9.82258820646809
2014,IA,False,-8.698964398007286,JONI ERNST,R,BRALEY B,ERNST J,0.0,SEN,1.898917257755497,-4.154168923791694,-4.544795474215592
2014,ID,False,-30.656723928906374,JAMES E. RISCH,R,MITCHELL N,RISCH J,-1.0,SEN,-36.86256028559552,-42.915646467142714,12.258922538236341
2014,IL,False,11.277308796972688,RICHARD J. DURBIN,D,DURBIN R,OBERWEIS J,1.0,SEN,13.135260185788956,7.082174004241765,4.195134792730923
2014,KY,False,-15.960574494155525,MICH MCCONNELL,R,GRIMES A,MCCONNELL M,-1.0,SEN,-27.10533138605468,-33.15841756760187,17.19784307344635
2014,LA,False,-9.916017810070171,BILL CASSIDY,R,LANDRIEU M,CASSIDY B,1.0,SEN,-21.513437826672813,-27.566524008220004,17.650506198149834
2014,MA,False,23.92023801403914,EDWARD J. MARKEY,D,MARKEY E,HERR B,0.0,SEN,19.55157489967516,13.49848871812797,10.42174929591117
2014,ME,False,-36.97684009679359,SUSAN M. COLLINS,R,BELLOWS S,COLLINS S,-1.0,SEN,11.700056188709365,5.646970007162174,-42.62381010395576
2014,MI,False,13.84702192054782,GARY C. PETERS,D,PETERS G,LAND T,0.0,SEN,5.581277543910893,-0.47180863763629777,14.318830558184118
2014,MN,False,10.663790458498124,AL FRANKEN,D,FRANKEN A,MCFADDEN M,1.0,SEN,3.8626663249515234,-2.1904198565956676,12.854210315093791
2014,MS,False,-22.501618332470223,THAD COCHRAN,R,CHILDERS T,COCHRAN T,-1.0,SEN,-15.623584996020416,-21.676671177567606,-0.8249471549026168
2014,MT,False,-18.106180556131232,STEVE DAINES,R,CURTIS A,DAINES S,0.0,SEN,-18.08825032620777,-24.14133650775496,6.035155951623729
2014,NC,False,-1.6283279362778527,THOM TILLIS,R,HAGAN K,TILLIS T,1.0,SEN,-6.0878564044548575,-12.140942586002048,10.512614649724195
2014,NE,False,-34.283832564319965,BEN SASSE,R,DOMINA D,SASSE B,0.0,SEN,-26.27856713489558,-32.331653316442775,-1.95217924787719
2014,NH,False,3.2550854930107227,JEANNE SHAHEEN,D,SHAHEEN J,BROWN S,1.0,SEN,1.6477173580713487,-4.405368823475842,7.660454316486565
2014,NJ,False,13.762755678923343,CORY A. BOOKER,D,BOOKER C,BELL J,0.0,SEN,13.88414450272669,7.831058321179499,5.931697357743844
2014,NM,False,11.117620357474015,TOM UDALL,D,UDALL T,WEH A,1.0,SEN,6.570622695372533,0.517536513825342,10.600083843648672
2014,OK,False,-40.86688126914103,JAMES M. INHOFE,R,SILVERSTEIN M,INHOFE J,-1.0,SEN,-37.56442608447798,-43.61751226602517,2.7506309968841407
