year,state_po,district,dem,rep,winner,winner_side,house_margin,contested,pres_margin,incumbent_side,resid_raw,year_effect,winner_sign,winner_edge,winner_key,winner_was_incumbent,known_pres,resid_known
2020,IN,3,104762,220989,JIM BANKS,R,-35.679706278722094,True,-30.541368743615934,-1,-5.13833753510616,-2.47680062871936,-1,2.6615369063868,BANKS J,True,-36.764705882352935,1.0937588539945775
2020,IN,4,112984,225531,JAMES R BAIRD,R,-33.24727116966752,True,-30.470347648261754,-1,-2.7769235214057666,-2.47680062871936,-1,0.3001228926864066,BAIRD J,True,-36.08465608465608,2.846144165352298
2020,IN,5,191226,208212,VICTORIA SPARTZ,R,-4.252474726991423,True,-2.2448979591836764,0,-2.0075767678077465,-2.47680062871936,-1,-0.4692238609116135,SPARTZ V,False,-12.500000000000004,8.256284523372317
2020,IN,6,91103,225319,GREG PENCE,R,-42.41677253793984,True,-40.55158324821245,-1,-1.8651892897273896,-2.47680062871936,-1,-0.6116113389919704,PENCE G,True,-42.3764458464774,-0.03156744109870324
2020,IN,7,176422,106146,ANDRE CARSON,D,24.870473655898756,True,28.105906313645626,1,-3.2354326577468697,-2.47680062871936,1,-0.7586320290275097,CARSON A,True,23.949579831932766,0.9296530743297264
2020,IN,8,95691,214643,LARRY BUCSHON,R,-38.33031507988168,True,-32.58655804480651,-1,-5.74375703507517,-2.47680062871936,-1,3.26695640635581,BUCSHON L,True,-35.287958115183244,-3.0335977143346984
2020,IN,9,122566,222057,TREY HOLLINGSWORTH,R,-28.86951828519861,True,-24.08163265306122,-1,-4.787885632137389,-2.47680062871936,-1,2.311085003418029,HOLLINGSWORTH T,True,-28.226652675760754,-0.6341063590741189
2020,KS,1,84393,208229,TRACEY MANN,R,-42.31944283068259,True,-42.53578732106339,0,0.2163444903807985,-2.47680062871936,-1,-2.6931451191001585,MANN T,False,-48.07692307692308,5.766239496604227
2020,KS,2,136650,185464,JAKE LATURNER,R,-15.15426215563434,True,-15.368852459016395,0,0.21459030338205487,-2.47680062871936,-1,-2.691390932101415,LATURNER J,False,-19.742489270386265,4.5969863651156615
2020,KS,3,220049,178773,SHARICE DAVIDS,D,10.34947921629198,True,10.81632653061224,1,-0.46684731432026005,-2.47680062871936,1,2.0099533143991,DAVIDS S,True,1.2875536480686725,9.070684818587045
2020,KS,4,116166,203432,RON ESTES,R,-27.304926814310477,True,-22.21084953940635,-1,-5.0940772749041265,-2.47680062871936,-1,2.6172766461847665,ESTES R,True,-29.18454935622318,1.888381792276439
2020,KY,1,82141,246329,JAMES COMER,R,-49.985691235120406,True,-48.27586206896551,-1,-1.709829166154897,-2.47680062871936,-1,-0.766971462564463,COMER J,True,-50.36344755970924,0.3865155749525737
2020,KY,2,94643,255735,BRETT GUTHRIE,R,-45.97663095285663,True,-37.67820773930753,0,-8.2984232135491,-2.47680062871936,-1,5.82162258482974,GUTHRIE B,False,-41.955835962145116,-4.012035740347779
2020,KY,3,230672,137425,JOHN A YARMUTH,D,25.332181463038275,True,22.32415902140673,1,3.008022441631546,-2.47680062871936,1,5.484823070350906,YARMUTH J,True,15.822784810126583,9.518155903275428
2020,KY,4,125896,256613,THOMAS MASSIE,R,-34.17357500084965,True,-31.906218144750262,-1,-2.26735685609939,-2.47680062871936,-1,-0.20944377261997005,MASSIE T,True,-37.989417989417994,3.824602238932078
2020,KY,5,47056,250914,HAROLD ROGERS,R,-68.41561230996409,True,-62.31003039513678,-1,-6.105581914827312,-2.47680062871936,-1,3.6287812861079516,ROGERS H,True,-63.954685890834185,-4.452167168766168
2020,KY,6,155011,216948,ANDY BARR,R,-16.651566436085698,True,-9.276248725790012,-1,-7.375317710295686,-2.47680062871936,-1,4.898517081576326,BARR A,True,-16.259298618490973,-0.38350856723098836
2020,LA,1,94730,270330,STEVE SCALISE,R,-48.1016819153016,True,-38.63404689092763,-1,-9.467635024373969,-2.47680062871936,-1,6.990834395654609,SCALISE S,True,-44.0251572327044,-4.067765432233459
2020,LA,2,235320,63140,CEDRIC L RICHMOND,D,57.689472626147555,True,53.20447609359105,1,4.484996532556508,-2.47680062871936,1,6.961797161275868,RICHMOND C,True,54.13223140495867,3.5660004715526252
2020,LA,3,100275,230480,CLAY HIGGINS,R,-39.36599597889677,True,-38.55544252288911,-1,-0.8105534560076606,-2.47680062871936,-1,-1.6662471727116994,HIGGINS C,True,-39.48186528497409,0.12462855644105808
2020,LA,4,101970,204608,MIKE JOHNSON,R,-33.47859272354833,True,-24.873096446700508,-1,-8.605496276847823,-2.47680062871936,-1,6.128695648128463,JOHNSON M,True,-24.691358024691358,-8.778475448493237
2020,LA,5,99566,335524,LUKE J LETLOW,R,-54.231997977429955,True,-30.8316430020284,0,-23.400354975401555,-2.47680062871936,-1,20.923554346682195,LETLOW L,False,-30.122950819672134,-24.100287907394083
2020,LA,6,95541,265706,GARRET GRAVES,R,-47.10488945236916,True,-29.93890020366599,-1,-17.165989248703166,-2.47680062871936,-1,14.689188619983806,GRAVES G,True,-35.281837160751564,-11.814293041253856
2020,MA,2,249854,132220,JAMES P MCGOVERN,D,30.788276616571657,True,26.380368098159504,1,4.407908518412153,-2.47680062871936,1,6.884709147131513,MCGOVERN J,True,20.860215053763447,9.936820813171947
2020,MA,4,251102,160474,JAKE AUCHINCLOSS,D,22.01974847901724,True,31.36456211812627,0,-9.344813639109027,-2.47680062871936,1,-6.868013010389667,AUCHINCLOSS J,False,25.69002123142251,-3.6615135020415313
2020,MA,5,294427,101351,KATHERINE M CLARK,D,48.78391421453441,True,51.422764227642276,1,-2.638850013107863,-2.47680062871936,1,-0.16204938438850292,CLARK K,True,45.89473684210525,2.897936622792896
2020,MA,6,286377,150695,SETH MOULTON,D,31.043397884101477,True,27.494908350305497,1,3.54848953379598,-2.47680062871936,1,6.02529016251534,MOULTON S,True,18.981972428419933,12.07018470604528
2020,MA,9,260262,154261,WILLIAM R KEATING,D,25.571801805931155,True,17.92260692464359,0,7.649194881287567,-2.47680062871936,1,10.125995510006927,KEATING W,False,11.346765641569462,14.23379541472543
2020,MD,1,143877,250901,ANDY HARRIS,R,-27.109920005674073,True,-20.12257405515832,-1,-6.987345950515753,-2.47680062871936,-1,4.510545321796393,HARRIS A,True,-29.979035639412995,2.877874884102658
2020,MD,2,224836,106355,C A DUTCH RUPPERSBERGER,D,35.77422091783895,True,34.01221995926681,1,1.7620009585721448,-2.47680062871936,1,4.238801587291505,RUPPERSBERGER C,True,25.469728601252605,10.313251566950084
2020,MD,3,260358,112117,JOHN P SARBANES,D,39.79891267870327,True,40.06116207951071,1,-0.2622494008074412,-2.47680062871936,1,2.214551227911919,SARBANES J,True,32.07150368033649,7.736168248730513
2020,MD,4,282119,71671,ANTHONY G BROWN,D,59.483874614884535,True,60.93591047812817,1,-1.452035863243637,-2.47680062871936,1,1.024764765475723,BROWN A,True,59.33952528379773,0.15310858145054418
2020,MD,5,274210,123525,STENY H HOYER,D,37.88577821916603,True,39.57273652085452,1,-1.6869583016884917,-2.47680062871936,1,0.7898423270308683,HOYER S,True,33.26403326403326,4.630504205496505
2020,MD,6,215540,143599,DAVID J TRONE,D,20.031519829369685,True,23.547400611620798,1,-3.515880782251113,-2.47680062871936,1,-1.0390801535317529,TRONE D,True,15.811518324607325,4.228760755126096
2020,MD,7,237105,92825,KWEISI MFUME,D,43.73048828539387,True,59.34959349593497,0,-15.6191052105411,-2.47680062871936,1,-13.14230458182174,MFUME K,False,57.91666666666666,-14.177419130909053
2020,MD,8,274716,127157,JAMIE RASKIN,D,36.717818813406225,True,41.140529531568234,1,-4.4227107181620084,-2.47680062871936,1,-1.9459100894426484,RASKIN J,True,35.98326359832636,0.7433144654436017
2020,ME,1,271004,165008,CHELLIE PINGREE,D,24.310340082383053,True,23.789907312049436,1,0.5204327703336169,-2.47680062871936,1,2.997233399052977,PINGREE C,True,15.845824411134908,8.473274921611882
2020,ME,2,197974,175228,JARED F GOLDEN,D,6.094822642965472,True,-7.723995880535531,1,13.818818523501003,-2.47680062871936,1,16.29561915222036,GOLDEN J,True,-11.135135135135133,17.238717028464343
2020,MI,1,153328,256581,JACK BERGMAN,R,-25.1892493211908,True,-17.563451776649742,-1,-7.625797544541058,-2.47680062871936,-1,5.148996915821698,BERGMAN J,True,-22.539682539682534,-2.64080753114453
2020,MI,2,154122,238711,BILL HUIZENGA,R,-21.53306875949831,True,-12.0162932790224,-1,-9.516775480475909,-2.47680062871936,-1,7.039974851756549,HUIZENGA B,True,-18.723404255319146,-2.8009052538154275
2020,MI,3,189769,213649,PETER MEIJER,R,-5.919418568333589,True,-3.2653061224489823,0,-2.654112445884607,-2.47680062871936,-1,0.17731181716524702,MEIJER P,False,-10.021321961620467,4.110662643650614
2020,MI,4,120802,242621,JOHN R MOOLENAAR,R,-33.5198927970987,True,-24.516785350966426,-1,-9.003107446132272,-2.47680062871936,-1,6.526306817412912,MOOLENAAR J,True,-26.326963906581735,-7.184169640153227
2020,MI,5,196599,150772,DANIEL T KILDEE,D,13.192523267630285,True,4.365482233502536,1,8.827041034127749,-2.47680062871936,1,11.303841662847109,KILDEE D,True,4.411764705882356,8.789517812111667
2020,MI,6,152085,211496,FRED UPTON,R,-16.340512843080358,True,-4.587155963302752,-1,-11.753356879777606,-2.47680062871936,-1,9.276556251058246,UPTON F,True,-8.9171974522293,-7.414556140487322
2020,MI,7,159743,227524,TIM WALBERG,R,-17.50239498847049,True,-15.768056968463886,-1,-1.7343380200066019,-2.47680062871936,-1,-0.7424626087127582,WALBERG T,True,-18.008474576271187,0.5148388381644349
2020,MI,8,217922,202525,ELISSA SLOTKIN,D,3.6620549082286233,True,-0.8130081300813051,1,4.475063038309928,-2.47680062871936,1,6.951863667029288,SLOTKIN E,True,-7.089947089947092,10.76076124853945
2020,MI,9,230318,153296,ANDY LEVIN,D,20.077995067958938,True,13.387423935091274,1,6.690571132867664,-2.47680062871936,1,9.167371761587024,LEVIN A,True,8.193277310924367,11.893477007398307
2020,MI,10,138179,271607,LISA MCCLAIN,R,-32.560409579634246,True,-30.223123732251526,0,-2.33728584738272,-2.47680062871936,-1,-0.13951478133663997,MCCLAIN L,False,-33.75262054507337,1.20097021580286
2020,MI,11,226128,215405,HALEY M STEVENS,D,2.428584046945528,True,4.5592705167173255,1,-2.1306864697717973,-2.47680062871936,1,0.3461141589475627,STEVENS H,True,-4.6315789473684275,7.068922244677692
2020,MI,12,254957,117719,DEBBIE DINGELL,D,36.82501690476446,True,30.223123732251526,1,6.601893172512934,-2.47680062871936,1,9.078693801232294,DINGELL D,True,27.597061909758654,9.236714245369543
2020,MI,13,223205,53311,RASHIDA TLAIB,D,61.44092927714852,True,59.51417004048583,1,1.92675923666269,-2.47680062871936,1,4.40355986538205,TLAIB R,True,62.64189886480908,-1.1922103372968227
2020,MI,14,271370,62664,BRENDA L LAWRENCE,D,62.480466060341165,True,60.60606060606061,1,1.8744054542805557,-2.47680062871936,1,4.351206082999916,LAWRENCE B,True,62.461538461538474,0.027686849166427052
2020,MN,1,167890,179234,JIM HAGEDORN,R,-3.2679964508360126,True,-10.31664964249234,-1,7.048653191656328,-2.47680062871936,-1,-9.525453820375688,HAGEDORN J,True,-16.24863685932388,12.989399658851605
2020,MN,2,204534,194954,ANGIE CRAIG,D,2.3980695289971163,True,7.0480081716036755,1,-4.649938642606559,-2.47680062871936,1,-2.1731380138871987,CRAIG A,True,-1.3071895424836633,3.7140183218445157
2020,MN,3,246666,196625,DEAN PHILLIPS,D,11.288521535515045,True,19.67380224260959,1,-8.385280707094545,-2.47680062871936,1,-5.9084800783751845,PHILLIPS D,True,10.195227765726681,1.1020530201521002
2020,MN,4,245813,112730,BETTY MCCOLLUM,D,37.11772367610022,True,37.755102040816325,1,-0.6373783647161062,-2.47680062871936,1,1.8394222640032538,MCCOLLUM B,True,33.55048859934853,3.5759943271154224
2020,MN,5,255924,102878,ILHAN OMAR,D,42.654723217819296,True,63.877551020408156,1,-21.22282780258886,-2.47680062871936,1,-18.7460271738695,OMAR I,True,59.86984815618221,-17.206365687999174
2020,MN,6,140853,270901,TOM EMMER,R,-31.583906895865006,True,-20.654396728016362,-1,-10.929510167848644,-2.47680062871936,-1,8.452709539129284,EMMER T,True,-27.904451682953308,-3.6706959625479616
2020,MN,7,144840,194066,MICHELLE FISCHBACH,R,-14.524971526027866,True,-29.93890020366599,1,15.413928677638125,-2.47680062871936,-1,-17.890729306357485,FISCHBACH M,False,-33.18965517241379,18.673442896749656
2020,MN,8,147853,223432,PETE STAUBER,R,-20.356060708081394,True,-14.897959183673464,-1,-5.45810152440793,-2.47680062871936,-1,2.9813008956885696,STAUBER P,True,-16.810344827586206,-3.536956630131451
2020,MO,1,249087,59940,CORI BUSH,D,61.207273150889726,True,63.21138211382114,0,-2.0041089629314115,-2.47680062871936,1,0.4726916657879485,BUSH C,False,60.75156576200418,0.4644666392492862
2020,MO,2,204540,233157,ANN WAGNER,R,-6.538084565350003,True,0.0,-1,-6.538084565350003,-2.47680062871936,-1,4.061283936630643,WAGNER A,True,-10.853530031612227,4.32420471662596
2020,MO,3,116095,282866,BLAINE LUETKEMEYER,R,-41.8013289519527,True,-36.18756371049949,-1,-5.613765241453208,-2.47680062871936,-1,3.1369646127338484,LUETKEMEYER B,True,-40.96638655462184,-0.8261831469671197
2020,MO,4,107635,245247,VICKY HARTZLER,R,-38.996605097454676,True,-34.8314606741573,-1,-4.165144423297377,-2.47680062871936,-1,1.6883437945780173,HARTZLER V,True,-38.05496828752643,-0.9328775595645116
2020,MO,5,207180,135934,EMANUEL CLEAVER,D,20.764527241674777,True,19.183673469387752,1,1.5808537722870248,-2.47680062871936,1,4.057654401006385,CLEAVER E,True,14.255543822597676,6.517742669440837
2020,MO,6,118926,258709,SAM GRAVES,R,-37.01537198617713,True,-28.789420142421157,-1,-8.225951843755972,-2.47680062871936,-1,5.749151215036612,GRAVES S,True,-33.12236286919831,-3.8842498666150806
2020,MO,7,98111,254318,BILLY LONG,R,-44.32297001665584,True,-42.711518858307855,-1,-1.6114511583479825,-2.47680062871936,-1,-0.8653494703713775,LONG B,True,-48.05467928496319,3.7404685186710918
2020,MO,8,70561,253811,JASON SMITH,R,-56.4937787478574,True,-56.79513184584179,-1,0.30135309798438925,-2.47680062871936,-1,-2.7781537267037493,SMITH J,True,-56.43153526970955,-0.05348422778411255
2020,MS,1,104008,228787,TRENT KELLY,R,-37.4942532189486,True,-31.440162271805274,-1,-6.054090947143326,-2.47680062871936,-1,3.577290318423966,KELLY T,True,-33.742331288343564,-3.7431626802412996
2020,MS,2,196224,101010,BENNIE G THOMPSON,D,32.033347463614525,True,28.816986855409503,1,3.2163606082050222,-2.47680062871936,1,5.693161236924382,THOMPSON B,True,28.875379939209726,3.166726774768536
2020,MS,3,120782,221064,MICHAEL GUEST,R,-29.335431744118697,True,-21.783181357649443,-1,-7.552250386469254,-2.47680062871936,-1,5.075449757749894,GUEST M,True,-24.974515800203875,-4.352156693551086
2020,MT,0,262340,339169,MATT ROSENDALE,R,-12.772709967764406,True,-16.717948717948715,0,3.945238750184309,-2.47680062871936,-1,-6.422039378903669,ROSENDALE M,False,-22.294372294372295,9.530421576971625
2020,NC,1,188870,159748,G K BUTTERFIELD,D,8.353556041283008,True,8.66935483870968,1,-0.3157987974266714,-2.47680062871936,1,2.1610018312926886,BUTTERFIELD G,True,11.291963377416074,-2.9296480857693297
2020,NC,2,311887,172544,DEBORAH K ROSS,D,28.764261576984133,True,30.82400813835198,0,-2.0597465613678487,-2.47680062871936,1,0.4170540673515113,ROSS D,False,25.363825363825367,3.4091954635225026
2020,NC,3,132752,229800,GREGORY F MURPHY,R,-26.76802224232662,True,-23.52941176470588,0,-3.238610477620739,-2.47680062871936,-1,0.7618098489013789,MURPHY G,False,-25.128205128205128,-1.6310578637577553
2020,NC,4,332421,161298,DAVID E PRICE,D,34.65999890626044,True,34.81781376518218,1,-0.1578148589217392,-2.47680062871936,1,2.318985769797621,PRICE D,True,34.294541709577764,0.3742164470464129
2020,NC,5,119846,257843,VIRGINIA FOXX,R,-36.537203889972965,True,-36.161616161616166,-1,-0.3755877283567983,-2.47680062871936,-1,-2.1012129003625617,FOXX V,True,-37.846153846153854,1.3177092065446256
2020,NC,6,253531,153598,KATHY MANNING,D,24.545782786291323,True,24.69635627530364,0,-0.15057348901231649,-2.47680062871936,1,2.3262271397070435,MANNING K,False,22.09660842754368,2.4579336091113806
2020,NC,7,179045,272443,DAVID ROUZER,R,-20.68670706641151,True,-17.61133603238866,-1,-3.075371034022851,-2.47680062871936,-1,0.5985704053034908,ROUZER D,True,-20.45220966084275,-0.22573815520502372
2020,NC,8,177781,202774,RICHARD HUDSON,R,-6.567513237245602,True,-6.490872210953346,-1,-0.07664102629225589,-2.47680062871936,-1,-2.400159602427104,HUDSON R,True,-9.352517985611511,2.793763998729646
2020,NC,9,179463,224661,DAN BISHOP,R,-11.184190990883986,True,-7.987866531850353,0,-3.196324459033633,-2.47680062871936,-1,0.719523830314273,BISHOP D,False,-10.835913312693497,-0.3395184278267518
2020,NC,10,128189,284095,PATRICK T MCHENRY,R,-37.81519535077762,True,-36.90596562184024,-1,-0.9092297289373832,-2.47680062871936,-1,-1.5675708997819768,MCHENRY P,True,-39.282051282051285,1.4756151816373997
2020,NC,11,190609,245351,MADISON CAWTHORN,R,-12.556656573997614,True,-12.259371833839923,0,-0.297284740157691,-2.47680062871936,-1,-2.179515888561669,CAWTHORN M,False,-17.81668383110196,5.268786507468084
2020,NC,13,124684,267181,TED BUDD,R,-36.36379875722506,True,-35.69261880687563,-1,-0.6711799503494333,-2.47680062871936,-1,-1.8056206783699267,BUDD T,True,-37.295081967213115,0.9400424603517887
2020,ND,0,97970,245229,KELLY ARMSTRONG,R,-42.907759055242,True,-34.496919917864474,-1,-8.410839137377529,-2.47680062871936,-1,5.934038508658169,ARMSTRONG K,True,-39.65141612200435,-3.247583682873918
2020,NE,1,119622,189006,JEFF FORTENBERRY,R,-22.481433959329678,True,-15.368852459016395,-1,-7.112581500313283,-2.47680062871936,-1,4.635780871593923,FORTENBERRY J,True,-22.732123799359652,0.25944909039371034
2020,NE,2,155706,171071,DON BACON,R,-4.701983309718861,True,6.639427987742594,-1,-11.341411297461455,-2.47680062871936,-1,8.864610668742095,BACON D,True,-2.335456475583867,-2.357767583771257
2020,NE,3,50690,225157,ADRIAN SMITH,R,-63.24774240792903,True,-54.285714285714285,-1,-8.962028122214747,-2.47680062871936,-1,6.485227493495387,SMITH A,True,-57.85036880927292,-5.388614348292373
2020,NH,1,205606,185159,CHRIS PAPPAS,D,5.232556651696032,True,6.097560975609756,1,-0.8650043239137242,-2.47680062871936,1,1.6117963048056358,PAPPAS C,True,-1.6877637130801701,6.929079615139939
2020,NH,2,208289,168886,ANN M KUSTER,D,10.446874792868032,True,8.850457782299086,1,1.5964170105689455,-2.47680062871936,1,4.0732176392883055,KUSTER A,True,2.5316455696202516,7.923988473611517
2020,NJ,1,240567,144463,DONALD NORCROSS,D,24.96013297665117,True,25.835866261398177,1,-0.8757332847470067,-2.47680062871936,1,1.6010673439723533,NORCROSS D,True,25.33609100310238,-0.36719877608747176
2020,NJ,2,173849,195526,JEFFERSON VAN DREW,R,-5.868561759729272,True,-2.938196555217831,1,-2.9303652045114412,-2.47680062871936,-1,0.4535645757920812,DREW J,False,-4.761904761904764,-1.097897747460772
2020,NJ,3,229840,196327,ANDY KIM,D,7.863818643864963,True,-0.20283975659228778,1,8.066658400457252,-2.47680062871936,1,10.543459029176612,KIM A,True,-6.418219461697718,14.290797355926417
2020,NJ,4,162420,254103,CHRISTOPHER H SMITH,R,-22.011509568499218,True,-10.638297872340425,-1,-11.373211696158792,-2.47680062871936,-1,8.896411067439432,SMITH C,True,-15.289256198347106,-6.7134941197883755
2020,NJ,5,225175,193333,JOSH GOTTHEIMER,D,7.608456708115496,True,5.27383367139959,1,2.3346230367159064,-2.47680062871936,1,4.8114236654352665,GOTTHEIMER J,True,-1.1398963730569889,8.757112331536222
2020,NJ,6,199648,126760,FRANK PALLONE JR,D,22.330335040807824,True,15.90678824721378,1,6.423546793594044,-2.47680062871936,1,8.900347422313404,PALLONE F,True,16.115702479338843,6.223391811832718
2020,NJ,7,219629,214318,TOM MALINOWSKI,D,1.2238821791601278,True,10.050761421319804,1,-8.826879242159675,-2.47680062871936,1,-6.350078613440315,MALINOWSKI T,True,1.1446409989594188,0.08800043056444529
2020,NJ,8,176758,58686,ALBIO SIRES,D,50.148655306569715,True,45.050505050505045,1,5.09815025606467,-2.47680062871936,1,7.57495088478403,SIRES A,True,55.76131687242798,-5.6039023154945315
2020,NJ,9,203674,98629,BILL PASCRELL JR,D,34.74824927308032,True,25.65656565656566,1,9.091683616514658,-2.47680062871936,1,11.568484245234018,PASCRELL B,True,32.03285420944558,2.724154313998474
2020,NJ,11,235163,206013,MIKIE SHERRILL,D,6.607340381163073,True,6.7882472137791305,1,-0.18090683261605722,-2.47680062871936,1,2.295893796103303,SHERRILL M,True,-0.9307135470527391,7.546813178579549
2020,NJ,12,230883,114591,BONNIE WATSON COLEMAN,D,33.6615780058702,True,36.372847011144884,1,-2.711269005274687,-2.47680062871936,1,-0.23446837655532704,COLEMAN B,True,34.29752066115703,-0.6271834049230964
2020,NM,1,186953,134337,DEBRA A HAALAND,D,16.376482305705125,True,23.360655737704924,1,-6.9841734319998,-2.47680062871936,1,-4.50737280328044,HAALAND D,True,19.031141868512112,-2.645900312443251
2020,NM,2,122546,142283,YVETTE HERRELL,R,-7.452733650770875,True,-12.04081632653061,1,4.588082675759735,-2.47680062871936,-1,-7.064883304479095,HERRELL Y,False,-11.333333333333336,3.8893589329261973
2020,NM,3,186282,131166,TERESA LEGER FERNANDEZ,D,17.36221365388977,True,17.995910020449898,0,-0.6336963665601267,-2.47680062871936,1,1.8431042621592333,FERNANDEZ T,False,17.062146892655363,0.3088260115981445
2020,NV,1,137868,74490,DINA TITUS,D,29.844884581696945,True,25.63840653728294,1,4.2064780444140055,-2.47680062871936,1,6.6832786731333655,TITUS D,True,30.78556263269639,-0.9319188006357084
2020,NV,2,155780,216078,MARK E AMODEI,R,-16.215329507500176,True,-10.288065843621398,-1,-5.927263663878778,-2.47680062871936,-1,3.4504630351594177,AMODEI M,True,-13.413304252998907,-2.793266004137532
2020,NV,3,203421,190975,SUSIE LEE,D,3.155711518372397,True,0.20408163265306412,1,2.951629885719333,-2.47680062871936,1,5.428430514438693,LEE S,True,-1.0638297872340425,4.228300555970176
2020,NV,4,168457,152284,STEVEN HORSFORD,D,5.0423862243991255,True,3.9836567926455553,1,1.0587294317535703,-2.47680062871936,1,3.5355300604729303,HORSFORD S,True,5.20722635494155,-0.15608088017868837
2020,NY,1,169294,205715,LEE M ZELDIN,R,-9.712033577860797,True,-4.251012145748991,-1,-5.4610214321118065,-2.47680062871936,-1,2.9842208033924464,ZELDIN L,True,-12.719751809720783,3.0164774822237224
2020,NY,2,154246,177379,ANDREW R GARBARINO,R,-6.975650207312476,True,-4.048582995951417,0,-2.9270672113610594,-2.47680062871936,-1,0.4502665826416994,GARBARINO A,False,-9.391124871001033,2.4242339140522926
2020,NY,3,208555,161931,THOMAS R SUOZZI,D,12.584551103145598,True,10.50505050505051,1,2.0795005980950876,-2.47680062871936,1,4.556301226814448,SUOZZI T,True,6.2821833161689,6.311127037340435
2020,NY,4,199762,153007,KATHLEEN M RICE,D,13.253715604262279,True,12.323232323232325,1,0.9304832810299537,-2.47680062871936,1,3.4072839097493137,RICE K,True,9.876543209876546,3.385931644749469
2020,NY,6,158862,74829,GRACE MENG,D,35.95902281217505,True,24.59677419354839,1,11.362248618626658,-2.47680062871936,1,13.839049247346018,MENG G,True,33.95061728395061,2.017164778588173
2020,NY,8,234933,42007,HAKEEM S JEFFRIES,D,69.66346501047158,True,66.80080482897385,1,2.8626601814977306,-2.47680062871936,1,5.339460810217091,JEFFRIES H,True,72.47706422018348,-2.8048399593481594
2020,NY,9,230221,43950,YVETTE D CLARKE,D,67.9397164543296,True,64.11290322580646,1,3.826813228523136,-2.47680062871936,1,6.303613857242496,CLARKE Y,True,70.58222676200202,-2.6337510573086877
2020,NY,10,206310,66889,JERROLD L NADLER,D,51.032763663117365,True,53.73737373737374,1,-2.7046100742563723,-2.47680062871936,1,-0.22780944553701232,NADLER J,True,61.27703398558188,-10.23551107210078
2020,NY,11,137198,155608,NICOLE MALLIOTAKIS,R,-6.287439465038284,True,-10.595358224016145,1,4.307918758977861,-2.47680062871936,-1,-6.784719387697221,MALLIOTAKIS N,False,-10.061601642710476,3.7829214280359285
2020,NY,12,265172,53061,CAROLYN B MALONEY,D,66.65273557424905,True,70.07077856420628,1,-3.418042989957229,-2.47680062871936,1,-0.9412423612378689,MALONEY C,True,72.10743801652893,-5.445943191916145
2020,NY,14,152661,58440,ALEXANDRIA OCASIO-CORTEZ,D,44.63313769238422,True,47.782258064516135,1,-3.149120372131918,-2.47680062871936,1,-0.6723197434125581,CORTEZ A,True,59.384615384615394,-14.74271844186744
2020,NY,17,197354,117309,MONDAIRE JONES,D,25.438326082189516,True,20.404040404040405,0,5.034285678149111,-2.47680062871936,1,7.511086306868471,JONES M,False,20.824742268041238,4.622343064512014
2020,NY,18,187444,145145,SEAN PATRICK MALONEY,D,12.718099516219718,True,5.070993914807302,1,7.647105601412416,-2.47680062871936,1,10.123906230131777,MALONEY S,True,-1.9771071800208102,14.703965946604265
2020,NY,19,192100,151475,ANTONIO DELGADO,D,11.824201411627739,True,1.529051987767584,1,10.295149423860154,-2.47680062871936,1,12.771950052579514,DELGADO A,True,-7.172995780590715,19.00595644258219
2020,NY,20,219705,139446,PAUL D TONKO,D,22.34686803043845,True,21.0204081632653,1,1.3264598671731491,-2.47680062871936,1,3.803260495892509,TONKO P,True,14.285714285714286,8.0699129950879
2020,NY,21,131995,188655,ELISE M STEFANIK,R,-17.670357087166693,True,-10.612244897959188,-1,-7.058112189207504,-2.47680062871936,-1,4.581311560488144,STEFANIK E,True,-14.80298189563365,-2.8586159411693064
2020,NY,22,155989,156098,CLAUDIA TENNEY,R,-0.03492615841095592,True,-11.746680286006129,1,11.711754127595173,-2.47680062871936,-1,-14.188554756314533,TENNEY C,False,-16.471838469713074,16.445671561665854
2020,NY,23,128976,181021,TOM REED,R,-16.78887215037565,True,-11.4519427402863,-1,-5.336929410089349,-2.47680062871936,-1,2.8601287813699887,REED T,True,-15.71125265392781,-1.0688602460841032
2020,NY,24,147877,182809,JOHN M KATKO,R,-10.563495279509867,True,9.202453987730062,-1,-19.76594926723993,-2.47680062871936,-1,17.28914863852057,KATKO J,True,3.821656050955416,-14.376392080101548
2020,NY,25,206396,136198,JOSEPH D MORELLE,D,20.490142851305045,True,22.778345250255366,1,-2.2882023989503217,-2.47680062871936,1,0.18859822976903828,MORELLE J,True,17.33615221987315,3.162749881795632
2020,NY,26,223366,91706,BRIAN HIGGINS,D,41.78727401990656,True,27.494908350305497,1,14.292365669601065,-2.47680062871936,1,16.769166298320425,HIGGINS B,True,20.50209205020921,21.293941220061086
2020,NY,27,149449,228885,CHRIS JACOBS,R,-20.996262561651875,True,-16.03677221654749,0,-4.959490345104385,-2.47680062871936,-1,2.482689716385025,JACOBS C,False,-25.816649104320337,4.829145793032199
2020,OH,1,172022,199560,STEVE CHABOT,R,-7.411015603554532,True,-3.245436105476669,-1,-4.165579498077863,-2.47680062871936,-1,1.6887788693585026,CHABOT S,True,-6.8893528183716075,-0.5129035348191877
2020,OH,2,146781,230430,BRAD R WENSTRUP,R,-22.17565235372245,True,-12.893401015228429,-1,-9.282251338494023,-2.47680062871936,-1,6.805450709774663,WENSTRUP B,True,-16.858638743455494,-5.308254359903222
