year,state_po,district,dem,rep,winner,winner_side,cand_keys,house_margin,contested,pres_margin,winner_prev,winner_side_prev,incumbent_side,resid_raw
2018,MN,7,146672,134668,COLLIN C PETERSON,D,"['PETERSON C', 'HUGHES D', 'WRITEIN']",4.266723537356935,True,-33.18965517241379,COLLIN C PETERSON,D,1,37.45637870977072
2018,MN,8,141950,159364,PETE STAUBER,R,"['RADINOVICH J', 'STAUBER P', 'SANDMAN R', 'WRITEIN']",-5.77935310008828,True,-16.810344827586206,RICHARD M NOLAN,D,0,11.030991727497927
2018,MO,1,219781,45867,LACY CLAY,D,"['CLAY L', 'CUNNINGHAM R', 'VROMAN R']",65.46783713786665,True,60.75156576200418,WM LACY CLAY,D,0,4.716271375862476
2018,MO,2,177611,192477,ANN WAGNER,R,"['WAGNER A', 'VANOSTRAN C', 'ARNOLD D', 'KIRK L', 'WRITEIN']",-4.01688247119604,True,-10.853530031612227,ANN WAGNER,R,-1,6.8366475604161865
2018,MO,3,106589,211243,BLAINE LUETKEMEYER,R,"['LUETKEMEYER B', 'STOLLE D', 'GEPPERT K']",-32.92745853155126,True,-40.96638655462184,BLAINE LUETKEMEYER,R,-1,8.038928023070582
2018,MO,4,95968,190138,VICKY HARTZLER,R,"['BLISS M', 'HOAGENSON R', 'HARTZLER V']",-32.9143743927076,True,-38.05496828752643,VICKY HARTZLER,R,-1,5.140593894818828
2018,MO,5,175019,101069,EMANUEL CLEAVER II,D,"['HOWELL A', 'FREDLAND E', 'CLEAVER E', 'TURK J', 'COPELAND M', 'WRITEIN']",26.784938135666888,True,14.255543822597676,EMANUEL CLEAVER,D,1,12.529394313069211
2018,MO,6,97660,199796,SAM GRAVES,R,"['HOGAN D', 'MARTIN H', 'GRAVES S']",-34.33650691194664,True,-33.12236286919831,SAM GRAVES,R,-1,-1.2141440427483303
2018,MO,7,89190,196343,BILLY LONG,R,"['BRIXEY B', 'LONG B', 'SCHOOLCRAFT J', 'WRITEIN']",-37.52736111062469,True,-48.05467928496319,BILLY LONG,R,-1,10.527318174338504
2018,MO,8,66151,194042,JASON SMITH,R,"['SMITH J', 'SHELL J', 'ELLIS K']",-49.15235997893871,True,-56.43153526970955,JASON SMITH,R,-1,7.279175290770837
2018,MS,1,76601,158245,TRENT KELLY,R,"['WADKINS R', 'HILL T', 'KELLY T']",-34.76490977065822,True,-33.742331288343564,TRENT KELLY,R,-1,-1.0225784823146569
2018,MS,3,94461,160284,MICHAEL GUEST,R,"['HOLLAND M', 'GUEST M', 'EVANS M']",-25.838779956427015,True,-24.974515800203875,GREGG HARPER,R,0,-0.8642641562231397
2018,MS,4,68787,152633,STEVEN PALAZZO,R,"['ANDERSON J', 'SHEETS L', 'PALAZZO S']",-37.86740131876073,True,-42.213114754098356,STEVEN M PALAZZO,R,-1,4.345713435337629
2018,MT,0,233284,256661,GREG GIANFORTE,R,"['SWANSON E', 'GIANFORTE G', 'WILLIAMS K']",-4.771351886436233,True,-22.294372294372295,RYAN K ZINKE,R,0,17.523020407936063
2018,NC,1,190457,82218,G K BUTTERFIELD,D,"['BUTTERFIELD G', 'ALLISON R']",39.695241587971026,True,37.755102040816325,G K BUTTERFIELD,D,1,1.9401395471547005
2018,NC,2,151977,170072,GEORGE HOLDING,R,"['HOLDING G', 'MATEMU J', 'COLEMAN L']",-5.61871019627448,True,-9.917355371900827,GEORGE HOLDING,R,-1,4.298645175626347
2018,NC,4,247067,82052,DAVID PRICE,D,"['HOWE B', 'PRICE D', 'LOOR S']",50.138399788526335,True,41.49377593360995,DAVID E PRICE,D,1,8.644623854916382
2018,NC,5,120468,159917,VIRGINIA FOXX,R,"['ADAMS D', 'FOXX V']",-14.069582894948018,True,-18.106995884773667,VIRGINIA FOXX,R,-1,4.037412989825649
2018,NC,6,123651,160709,B MARK WALKER,R,"['WALKER B', 'WATTS R']",-13.032072021381348,True,-15.076923076923078,MARK WALKER,R,0,2.0448510555417307
2018,NC,7,120838,156809,DAVID ROUZER,R,"['ROUZER D', 'FALLIN D', 'HORTON K']",-12.955659524504137,True,-18.153846153846157,DAVID ROUZER,R,-1,5.19818662934202
2018,NC,8,114119,141402,RICHARD HUDSON,R,"['MCNEILL F', 'HUDSON R']",-10.677400291952521,True,-15.432098765432098,RICHARD HUDSON,R,-1,4.754698473479577
2018,NC,9,138341,139246,MARK HARRIS,R,"['MCCREADY D', 'SCOTT J', 'HARRIS M']",-0.32602391322360197,True,-11.934156378600827,ROBERT PITTENGER,R,0,11.608132465377224
2018,NC,10,113259,164969,PATRICK MCHENRY,R,"['BROWN D', 'MCHENRY P']",-18.585476659430395,True,-25.256673511293634,PATRICK T MCHENRY,R,-1,6.67119685186324
2018,NC,11,116508,178012,MARK MEADOWS,R,"['INGRAM C', 'MEADOWS M', 'PRICE P']",-20.882792340078772,True,-30.04115226337449,MARK MEADOWS,R,-1,9.158359923295716
2018,NC,12,203974,75164,ALMA ADAMS,D,"['ADAMS A', 'WRIGHT P']",46.145634059139205,True,41.32231404958678,ALMA S ADAMS,D,1,4.823320009552425
2018,NC,13,130402,147570,TED BUDD,R,"['MANNING K', 'CORRIHER R', 'BUDD T', 'BAILEY T']",-6.176161627789849,True,-9.650924024640656,TED BUDD,R,-1,3.4747623968508066
2018,ND,0,114377,193568,KELLY ARMSTRONG,R,"['TUTTLE C', 'ARMSTRONG K', 'SCHNEIDER M', 'WRITEIN']",-25.7159557713228,True,-39.65141612200435,KEVIN CRAMER,R,0,13.935460350681549
2018,NE,1,93069,141712,JEFF FORTENBERRY,R,"['FORTENBERRY J', 'MCCLURE J']",-20.718456774611234,True,-22.732123799359652,JEFF FORTENBERRY,R,-1,2.0136670247484183
2018,NE,2,121770,126715,DON BACON,R,"['BACON D', 'EASTMAN K']",-1.9900597621586815,True,-2.335456475583867,DON BACON,R,-1,0.34539671342518563
2018,NE,3,49654,163650,ADRIAN SMITH,R,"['SMITH A', 'THEOBALD P']",-53.44297340884371,True,-57.85036880927292,ADRIAN SMITH,R,-1,4.407395400429209
2018,NH,1,155884,130996,CHRIS PAPPAS,D,"['PAPPAS C', 'BELFORTI D', 'EDWARDS E', 'WRITEIN']",8.675404350250975,True,-1.6877637130801701,CAROL SHEA-PORTER,D,0,10.363168063331145
2018,NH,2,155358,117990,ANNE MCLANE KUSTER,D,"['KUSTER A', 'DONNELL J', 'NEGRON S', 'WRITEIN']",13.67048597392335,True,2.5316455696202516,ANN M KUSTER,D,1,11.1388404043031
2018,NJ,1,169628,87617,DONALD W NORCROSS,D,"['NORCROSS D', 'KABIR M', 'DILKS P', 'HAMLIN P', 'SHAPIRO R']",31.880503022410544,True,25.33609100310238,DONALD NORCROSS,D,1,6.544412019308165
2018,NJ,2,136685,116866,JEFF VAN DREW,D,"['SANCHEZ A', 'DREW J', 'ORDILLE J', 'GROSSMAN S', 'FENICHEL S', 'BENFER W']",7.8165733915464735,True,-4.761904761904764,FRANK A LOBIONDO,R,0,12.578478153451236
2018,NJ,3,153473,149500,ANDY KIM,D,"['KIM A', 'BERLINSKI L', 'MACARTHUR T']",1.3113379740108855,True,-6.418219461697718,THOMAS MACARTHUR,R,-1,7.729557435708603
2018,NJ,4,126766,163065,CHRISTOPHER H SMITH,R,"['YUSUFOV A', 'REYNOLDS B', 'SMITH C', 'STACKHOUSE E', 'STOLER F', 'WELLE J', 'RUFO M']",-12.524195134405913,True,-15.289256198347106,CHRISTOPHER H SMITH,R,-1,2.765061063941193
2018,NJ,5,169546,128255,JOSH GOTTHEIMER,D,"['TOSONE J', 'MCCANN J', 'GOTTHEIMER J', 'GOETZ W']",13.865299310613464,True,-1.1398963730569889,JOSHUA S GOTTHEIMER,D,1,15.005195683670452
2018,NJ,6,140752,80443,FRANK PALLONE JR,D,"['PALLONE F', 'PEZZULLO R']",27.265082845453108,True,16.115702479338843,FRANK PALLONE JR,D,1,11.149380366114265
2018,NJ,7,166985,150785,TOM MALINOWSKI,D,"['MOXLEY D', 'MELE G', 'LANCE L', 'MALINOWSKI T']",5.098026874783648,True,1.1446409989594188,LEONARD LANCE,R,-1,3.953385875824229
2018,NJ,8,119881,28725,ALBIO SIRES,D,"['SIRES A', 'DELANEY D', 'MUNIZ J', 'MAHMOUD M']",61.34072648479873,True,55.76131687242798,ALBIO SIRES,D,1,5.579409612370746
2018,NJ,9,140832,57854,BILL PASCRELL JR,D,"['PASCRELL B', 'BELUSIC C', 'FISHER E']",41.76338544235628,True,32.03285420944558,BILL PASCRELL JR,D,1,9.7305312329107
2018,NJ,10,175253,20191,DONALD M PAYNE JR,D,"['KHAN A', 'JOHNSON C', 'PAYNE D', 'MILLER J', 'DIROMA S']",79.33832709113608,True,73.87755102040818,DONALD M PAYNE JR,D,1,5.460776070727903
2018,NJ,11,183684,136322,MIKIE SHERRILL,D,"['WEBBER J', 'SHERRILL M', 'CROOK R', 'MARTINEZ R']",14.800347493484496,True,-0.9307135470527391,RODNEY P FRELINGHUYSEN,R,0,15.731061040537236
2018,NJ,12,173334,79041,BONNIE WATSON COLEMAN,D,"['COLEMAN B', 'KIPNIS D']",37.36225854383358,True,34.29752066115703,BONNIE WATSON COLEMAN,D,1,3.0647378826765532
2018,NM,1,147336,90507,DEBRA A HAALAND,D,"['HAALAND D', 'JONES J', 'PRINCETON L']",23.89349276623655,True,19.031141868512112,MICHELLE LUJAN GRISHAM,D,0,4.86235089772444
2018,NM,2,101489,97767,XOCHITL TORRES SMALL,D,"['SMALL X', 'HERRELL Y']",1.8679487694222507,True,-11.333333333333336,STEVAN PEARCE,R,0,13.201282102755586
2018,NM,3,155201,76427,BEN R LUJAN,D,"['LUJAN B', 'MANNING C', 'MCFALL J']",34.00884176351737,True,17.062146892655363,BEN RAY LUJAN,D,1,16.946694870862004
2018,NV,1,100707,46978,DINA TITUS,D,"['GARFIELD D', 'TITUS D', 'BENTLEY J', 'STRAWDER R']",36.3808105088533,True,30.78556263269639,DINA TITUS,D,1,5.595247876156911
2018,NV,2,120102,167435,MARK E AMODEI,R,"['KOBLE C', 'AMODEI M']",-16.461533646104677,True,-13.413304252998907,MARK E AMODEI,R,-1,-3.0482293931057693
2018,NV,3,148501,122566,SUSIE LEE,D,"['TARKANIAN D', 'GOOSEEN D', 'EISNER G', 'VICKERS H', 'BROWN S', 'LEE S', 'GUMINA T']",9.567745243795814,True,-1.0638297872340425,JACKY ROSEN,D,0,10.631575031029858
2018,NV,4,121962,102748,STEVEN A HORSFORD,D,"['HARDY C', 'MCGONIGLE D', 'LUCKNER G', 'SMITH R', 'HORSFORD S', 'MARKOWITZ W']",8.550576298340083,True,5.20722635494155,RUBEN KIHUEN,D,0,3.3433499433985325
2018,NY,1,127991,139027,LEE M ZELDIN,R,"['BROWNING K', 'ZELDIN L', 'ZELDIN L', 'ZELDIN L', 'ZELDIN L', 'GERSHON P', 'GERSHON P', 'WRITEIN']",-4.13305470043218,True,-12.719751809720783,LEE M ZELDIN,R,-1,8.586697109288604
2018,NY,2,113074,128078,PETER T KING,R,"['SHIRLEY L', 'SHIRLEY L', 'SHIRLEY L', 'KING P', 'KING P', 'KING P', 'KING P', 'KING P', 'WRITEIN']",-6.221802016985138,True,-9.391124871001033,PETER T KING,R,-1,3.1693228540158946
2018,NY,3,157456,109514,THOMAS R SUOZZI,D,"['DEBONO D', 'DEBONO D', 'SUOZZI T', 'SUOZZI T', 'SUOZZI T', 'SUOZZI T', 'SUOZZI T', 'WRITEIN']",17.957822976364387,True,6.2821833161689,THOMAS R SUOZZI,D,1,11.675639660195486
2018,NY,4,159535,100571,KATHLEEN M RICE,D,"['BENNO A', 'BENNO A', 'BENNO A', 'RICE K', 'RICE K', 'WRITEIN']",22.66921947206139,True,9.876543209876546,KATHLEEN M RICE,D,1,12.792676262184843
2018,NY,9,181455,20901,YVETTE D CLARKE,D,"['AZUMAH J', 'GAYOT L', 'GAYOT L', 'WRITEIN', 'CLARKE Y', 'CLARKE Y']",79.34234715056633,True,70.58222676200202,YVETTE D CLARKE,D,1,8.760120388564303
2018,NY,10,173095,37619,JERROLD L NADLER,D,"['NADLER J', 'NADLER J', 'LEVIN N', 'LEVIN N', 'LEVIN N', 'WRITEIN']",64.29378209326386,True,61.27703398558188,JERROLD NADLER,D,1,3.016748107681977
2018,NY,11,101823,89441,MAX N ROSE,D,"['DONOVAN D', 'DONOVAN D', 'DONOVAN D', 'DONOVAN D', 'BARDEL H', 'ROSE M', 'ROSE M', 'ROSE M', 'WRITEIN']",6.473774468797055,True,-10.061601642710476,DANIEL M DONOVAN JR,R,-1,16.53537611150753
2018,NY,12,217430,30446,CAROLYN B MALONEY,D,"['MALONEY C', 'MALONEY C', 'MALONEY C', 'RABIN E', 'HUTCHINS S', 'WRITEIN']",75.43449143926802,True,72.10743801652893,CAROLYN B MALONEY,D,1,3.327053422739084
2018,NY,13,180035,10268,ADRIANO ESPAILLAT,D,"['ESPAILLAT A', 'ESPAILLAT A', 'BUTLER J', 'BUTLER J', 'WRITEIN']",89.20878809057135,True,88.94575230296827,ADRIANO ESPAILLAT,D,1,0.2630357876030729
2018,NY,14,110318,19202,ALEXANDRIA OCASIO-CORTEZ,D,"['CORTEZ A', 'PAPPAS A', 'PERRI E', 'CROWLEY J', 'CROWLEY J', 'WRITEIN']",70.348980852378,True,59.384615384615394,JOSEPH CROWLEY,D,1,10.964365467762612
