race_id,office,state_po,district,special,race_type,incumbent,incumbent_party,inc_side,dem_candidate,rep_candidate,race_note,pres24,quality_diff,prior_edge,money_log_ratio,money_adj,quality_adj,poll_count,poll_avg,poll_weight,fundamentals_mean,margin_median,margin_p10,margin_p90,p_dem
house-nj-9,HOUSE,NJ,9,False,standard,Nellie Pou,D,1,Nellie Pou,Rosie Pino,,-1.1707415175108455,1.0,6.378436244395349,1.88193531688059,0.5824858524344136,0.0,,,0.0,16.189614282870426,16.204182706029098,8.237994906422868,24.233149249594263,0.9955
house-nj-10,HOUSE,NJ,10,False,standard,LaMonica McIver,D,1,LaMonica McIver,Carmen Bucco,,51.66747780945097,2.0,2.455845764979859,4.468671940968306,4.415860207410529e-12,0.0,,,0.0,63.22898334267323,63.2645526201236,55.35982734382375,71.19709236242737,1.0
house-nj-11,HOUSE,NJ,11,False,standard,Analilia Mejia,D,1,Analilia Mejia,Joe Hathaway,,8.896444150169497,0.0,,-0.075501282829264,-0.007855255416171849,0.0,,,0.0,20.006477959652873,20.08775150885353,12.098799635625799,28.17167331926317,0.99945
house-nj-12,HOUSE,NJ,12,False,standard,Bonnie Watson Coleman,,0,Adam Hamawy,Gregg Mele,,24.53718857974177,0.0,,2.7032364785647616,0.002968001985555793,0.0,,,0.0,32.49862641012543,32.59554001904528,23.38585511848222,41.81821272173791,1.0
house-nm-1,HOUSE,NM,1,False,standard,Melanie Stansbury,D,1,Melanie Stansbury,Didi Okpareke,,12.99640454650893,2.0,-0.1127200380632551,2.545098087771315,0.18685967163458267,0.0,,,0.0,21.41824893279934,21.47825463097856,13.613376836683791,29.497486461793734,0.99975
house-nm-2,HOUSE,NM,2,False,standard,Gabe Vasquez,D,1,Gabe Vasquez,Greg Cunningham,,-1.8466859656378058,2.0,6.151027794108124,1.102888155146477,0.7774930771644927,0.0,2.0,3.3761772258111606,0.33101758144738497,11.960093849439838,9.202063286352203,2.6236310653961454,15.848210574433152,0.96385
house-nm-3,HOUSE,NM,3,False,standard,Teresa Leger Fernandez,,0,Teresa Leger Fernández,Martin Zamora,,5.320573111539808,1.0,,1.3384049583296245,0.5100533420902232,0.0,,,0.0,15.125995879748935,15.112837821408576,6.1006061459177205,24.317012065963493,0.98195
house-nv-1,HOUSE,NV,1,False,standard,Dina Titus,D,1,Dina Titus,Carrie Buck,,2.3001314794627863,1.0,5.625466040969549,-0.0039612007823134,-0.0014448807200838276,0.0,,,0.0,14.8287017465501,14.89503884818106,6.970897096045348,22.824196264137267,0.99315
house-nv-2,HOUSE,NV,2,False,standard,Mark Amodei,,0,Teresa Benitez-Thompson,David Flippo,,-14.269321190402676,0.0,,-2.081902387467621,-2.8075780197820976,0.0,3.0,-3.423273838825537,0.41370864378933936,-8.432925131916331,-6.297824520700025,-13.49489080605645,0.8705439130539326,0.13185
house-nv-3,HOUSE,NV,3,False,standard,Susie Lee,D,1,Susie Lee,Martin O'Donnell,,-0.7494067306702425,2.0,3.6402313506182633,0.2737094067273298,0.20031697239247148,0.0,,,0.0,11.139156569444754,11.182191409213573,3.284581776702493,19.249394361832586,0.964
house-nv-4,HOUSE,NV,4,False,standard,Steven Horsford,D,1,Steven Horsford,Cody Whipple,,2.359334791654918,2.0,6.104712718799652,1.3478409277054328,0.4612184127169428,0.0,,,0.0,15.598262904205155,15.649960447090711,7.6178178594240915,23.571397826990452,0.99405
house-ny-1,HOUSE,NY,1,False,standard,Nick LaLota,R,-1,Chris Gallant,Nick LaLota,,-10.19098649580888,0.0,0.0926998336940823,-1.9182069368577728,-3.1994113136898936,0.0,1.0,-9.19746835443038,0.015027396626883868,-4.218904904250479,-4.308347253327215,-12.287875531602875,3.5888941951178848,0.2401
house-ny-2,HOUSE,NY,2,False,standard,Andrew Garbarino,R,-1,Patrick Halpin,Andrew Garbarino,,-14.07654671761222,-1.0,5.314615466890746,-2.382738044101273,-2.5373924721900374,-0.0,,,0.0,-10.63989955593714,-10.694630242210074,-18.63456319736985,-2.5789547717100283,0.0441
house-ny-3,HOUSE,NY,3,False,standard,Tom Suozzi,D,1,Tom Suozzi,Mike LiPetri,,-4.3468453348013485,1.0,8.069380288434314,1.5842487786789468,0.7910908071581337,0.0,,,0.0,14.008787938901001,13.927863464939385,5.997369334187892,21.99877799867587,0.98705
house-ny-4,HOUSE,NY,4,False,standard,Laura Gillen,D,1,Laura Gillen,Jeanine Driscoll,,1.2928081522715966,2.0,1.1482083438109698,2.901899652082301,0.9849343187199359,0.0,,,0.0,16.16073463864652,16.09576973075466,8.24272024554563,24.14763428693094,0.99425
house-ny-5,HOUSE,NY,5,False,standard,Gregory Meeks,D,1,Gregory Meeks,George Marsh,,42.80056553350199,0.0,6.981105643183117,5.100909761411157,1.0899952195684142e-08,0.0,,,0.0,53.60107785673307,53.6367149323099,45.729530582061514,61.48778616862518,1.0
house-ny-6,HOUSE,NY,6,False,standard,Grace Meng,D,1,Grace Meng,Joseph Chou,,6.526551363448394,0.0,17.056393305251763,3.292268395120239,0.07632342795879724,0.0,,,0.0,24.6402425856119,24.636037053788304,16.699269142318627,32.553405205722896,0.9999
house-ny-7,HOUSE,NY,7,False,standard,Nydia Velázquez,,0,Claire Valdez,Melvin Rivera,,47.1903032424627,1.0,,,0.0,0.0,,,0.0,54.19730118924666,54.193279984758675,45.00380025107641,63.411467954658185,1.0
house-ny-8,HOUSE,NY,8,False,standard,Hakeem Jeffries,D,1,Hakeem Jeffries,Lewis Mizrahi,,44.70400544553402,2.0,6.215589994635312,6.741222006781704,3.783117923077585e-09,0.0,,,0.0,55.0041613908208,54.96116313190751,47.07431399471426,62.86468681502416,1.0
house-ny-9,HOUSE,NY,9,False,standard,Yvette Clarke,D,1,Yvette Clarke,Joel Azumah,,41.46428833112162,2.0,7.184901274293853,,0.0,0.0,,,0.0,52.43714174833686,52.492631680277,44.54668672822528,60.33003602589317,1.0
house-ny-10,HOUSE,NY,10,False,standard,Dan Goldman,,0,Brad Lander,Jennifer Moore,,61.892367529836285,2.0,,,0.0,0.0,,,0.0,68.01674637531775,68.13470257957158,58.94484658662655,77.15052815417934,1.0
house-ny-11,HOUSE,NY,11,False,standard,Nicole Malliotakis,R,-1,Michael DeCillis,Nicole Malliotakis,,-24.82593754669057,-2.0,3.227621958344152,-3.820946438532169,-0.5013953288480473,-0.0,,,0.0,-18.73099693697015,-18.801070768030726,-26.67801042111674,-10.81458170352007,0.00125
house-ny-12,HOUSE,NY,12,False,standard,Jerry Nadler,,0,Micah Lasher,Caroline Shinkle,,64.89941854165914,1.0,,2.9216799192690206,3.675601524130315e-15,0.0,,,0.0,70.81831507650449,70.72872478344863,61.624783448614295,79.94650691453919,1.0
house-ny-13,HOUSE,NY,13,False,standard,Adriano Espaillat,,0,Darializa Avila Chevalier,Jomo Williams,,60.27299582357136,0.0,,,0.0,0.0,,,0.0,66.50455854164062,66.51223214506875,57.31006567904647,75.71218385479393,1.0
house-ny-14,HOUSE,NY,14,False,standard,Alexandria Ocasio-Cortez,D,1,Alexandria Ocasio-Cortez,Diamant Hysenaj,,32.36610727477116,2.0,6.17394449024582,4.634311560156069,1.1896192754247858e-05,0.0,,,0.0,43.194508591887086,43.13720114344508,35.27998699566144,51.11016200088034,1.0
house-ny-15,HOUSE,NY,15,False,standard,Ritchie Torres,D,1,Ritchie Torres,Stylo Sapaskis,,48.80797713394829,0.0,8.057668349291571,6.601886794374569,7.80937057384295e-11,0.0,,,0.0,59.86847713197302,59.82529158866973,51.96974153482973,67.73529675196984,1.0
house-ny-16,HOUSE,NY,16,False,standard,George Latimer,D,1,George Latimer,Joseph Cinquemani,,33.30969325456048,2.0,10.0035218965802,,0.0,0.0,,,0.0,49.76097868685937,49.75179936037674,41.82656891305399,57.69311249649484,1.0
house-ny-17,HOUSE,NY,17,False,standard,Mike Lawler,R,-1,Cait Conley,Mike Lawler,,0.5597232177745115,-2.0,6.854877590430177,-0.7016754711456092,-0.848119779509783,-0.0,2.0,-4.6526079244436644,0.3406379148800254,6.037443449706203,2.3261978755970576,-4.261114483314869,8.92830465591562,0.6715
house-ny-18,HOUSE,NY,18,False,standard,Pat Ryan,D,1,Pat Ryan,Jacqueline Auringer,,3.3539403039279723,2.0,11.14140733043488,3.7981200374535495,0.15866677995881198,0.0,1.0,9.817391304347826,0.29907739574677317,22.474650552416115,18.657201924320788,11.825092490295948,25.476487830774516,0.9999
house-ny-19,HOUSE,NY,19,False,standard,Josh Riley,D,1,Josh Riley,Peter Oberacker,,1.80061138988952,1.0,0.5628452613061754,1.3953587948041202,0.4585918863872312,0.0,,,0.0,15.786401798252712,15.70420567115022,7.805730647456266,23.721799505068816,0.99385
house-ny-20,HOUSE,NY,20,False,standard,Paul Tonko,D,1,Paul Tonko,Ralph Ambrosio,,14.320901440778664,2.0,8.088022444155412,3.435000927966396,0.034172773956443976,0.0,,,0.0,26.850164735368743,26.881682164359397,18.912399378431946,34.73972071066534,1.0
house-ny-21,HOUSE,NY,21,False,standard,Elise Stefanik,,0,Blake Gendebien,Anthony Constantino,,-20.759985363244855,0.0,,-0.7422264670742905,-0.4236267700796387,0.0,5.0,-9.124564052950669,0.417676267180796,-12.892056368310135,-11.249698408943082,-18.38813110389108,-4.115825600122645,0.0219
house-ny-22,HOUSE,NY,22,False,standard,John Mannion,D,1,John Mannion,Kailee Buller,,7.694014964669066,2.0,1.5746957431078776,2.3326459953207626,0.18338633703311782,0.0,,,0.0,21.181525421752113,21.23675501304077,13.204413623146138,29.231848897861937,0.99965
house-ny-23,HOUSE,NY,23,False,standard,Nick Langworthy,R,-1,Aaron Gies,Nick Langworthy,,-21.18795208389146,-2.0,10.254042385070893,-2.789779796601702,-0.46802733108138606,-0.0,,,0.0,-18.682687539547736,-18.71438659350314,-26.76548577401855,-10.603620193124076,0.0012
house-ny-24,HOUSE,NY,24,False,standard,Claudia Tenney,R,-1,Alissa Ellman,Claudia Tenney,,-23.23714041522547,-2.0,7.951398998146075,-2.7092184665244248,-0.3611079466652332,-0.0,,,0.0,-19.463481025978755,-19.500875111491723,-27.426480624915484,-11.472575725910513,0.0012
house-ny-25,HOUSE,NY,25,False,standard,Joseph Morelle,D,1,Joseph Morelle,Virginia McIntyre,,18.654098607614007,1.0,3.131147834743011,4.061384204078744,0.019148589087225176,0.0,,,0.0,28.347619335117425,28.294782766125927,20.358454387717355,36.18168214263407,1.0
house-ny-26,HOUSE,NY,26,False,standard,Tim Kennedy,D,1,Tim Kennedy,Dennis Hannon,,19.560710081799225,2.0,10.92473962472009,,0.0,0.0,,,0.0,36.96494811906418,36.9551510020717,29.072909493157468,44.796128245553206,1.0
house-oh-1,HOUSE,OH,1,False,standard,Greg Landsman,D,1,Greg Landsman,Eric Conroy,,-2.6197222469283257,2.0,2.900335428881532,1.248303144638358,1.244056292263959,0.0,1.0,3.5675675675675644,0.3253090079580303,9.915679204018419,7.912051199350543,1.2971133090414282,14.494010449102717,0.93665
house-oh-2,HOUSE,OH,2,False,standard,David Taylor,R,-1,Jennifer Mazzuckelli,David Taylor,,-42.48019552563594,-2.0,-0.9694290603127024,,0.0,-0.0,,,0.0,-37.88731564146213,-37.900849106996944,-45.75756276115868,-29.91634789202718,0.0
house-oh-3,HOUSE,OH,3,False,standard,Joyce Beatty,D,1,Joyce Beatty,Cleophus Dulaney,,40.654067267595785,2.0,0.9734446911023548,5.068262987881218,4.418790079228654e-07,0.0,,,0.0,48.373004865322415,48.37404634848173,40.57557948048449,56.157210059278405,1.0
house-oh-4,HOUSE,OH,4,False,standard,Jim Jordan,R,-1,Joshua Kolasinski,Jim Jordan,,-43.01401244702379,-2.0,-0.3110765407517455,-5.803731675777787,-0.0009402834680950842,-0.0,,,0.0,-35.16469827057013,-35.18018198679343,-43.144442311166486,-27.140196895979383,0.0
house-oh-5,HOUSE,OH,5,False,standard,Bob Latta,R,-1,Brian Shaver,Bob Latta,,-23.972456468406715,-1.0,,-3.951238896820313,-0.5215753268363407,-0.0,,,0.0,-18.59465758294131,-18.59793415233736,-26.45830559271707,-10.652786983554222,0.00145
house-oh-6,HOUSE,OH,6,False,standard,Michael Rulli,R,-1,Elizabeth Kirtley,Michael Rulli,,-34.89692072203759,-2.0,-0.607601896238311,-3.880388723453233,-0.00896281210378723,-0.0,,,0.0,-30.205305899849524,-30.191401776098836,-37.9599938139171,-22.308833958679063,0.0
house-oh-7,HOUSE,OH,7,False,standard,Max Miller,R,-1,Brian Poindexter,Max Miller,,-11.151670963328055,-1.0,6.276112429363591,-1.3603117515799368,-1.8694743997971062,-0.0,5.0,10.301096739465386,0.3457325495307936,-7.247434412124666,-1.141219973141248,-7.631177309826582,5.320493627786534,0.411
house-oh-8,HOUSE,OH,8,False,standard,Warren Davidson,R,-1,Vanessa Enoch,Warren Davidson,,-15.774611860237084,-2.0,1.5838154878011643,-3.67805348792612,-3.247286556817452,-0.0,,,0.0,-11.203443478926504,-11.183188844136474,-19.129695325987505,-3.2672354419527805,0.03495
house-oh-9,HOUSE,OH,9,False,standard,Marcy Kaptur,D,1,Marcy Kaptur,Derek Merrin,,-10.679051092377328,1.0,7.581372782458826,,0.0,0.0,1.0,1.155555555555555,0.19640656069450385,2.2375568768945246,2.0548877491751343,-5.174807100028403,9.221547286690448,0.64565
house-oh-10,HOUSE,OH,10,False,standard,Mike Turner,R,-1,Kristina Knickerbocker,Mike Turner,,-7.862840402157268,-2.0,13.078346154716666,-1.2934525386281046,-1.7923711820189183,-0.0,2.0,-13.150471827083202,0.3278529453084057,-7.058298755018399,-9.048158134397895,-15.655371641676583,-2.4877634809760214,0.0406
house-oh-11,HOUSE,OH,11,False,standard,Shontel Brown,D,1,Shontel Brown,Mike Kirchner,,55.46192877452597,2.0,4.589021259192759,,0.0,0.0,,,0.0,64.29965511193801,64.30438036474169,56.494235665003124,72.25852967661041,1.0
house-oh-12,HOUSE,OH,12,False,standard,Troy Balderson,R,-1,Jerrad Christian,Troy Balderson,,-30.355763886497893,-2.0,3.8609546527090224,-3.158364324000822,-0.08498570357467257,-0.0,,,0.0,-24.33175202245285,-24.298677243299544,-32.18240277977394,-16.324688364056282,5e-05
house-oh-13,HOUSE,OH,13,False,standard,Emilia Sykes,D,1,Emilia Sykes,Carey Coleman,,3.32248331777791,2.0,2.3167317518594124,3.103949148248991,1.2968311394220349,0.0,,,0.0,15.278156630694552,15.418471840436046,7.463992634310234,23.23240671140878,0.9924
house-oh-14,HOUSE,OH,14,False,standard,David Joyce,R,-1,Maria Jukic,David Joyce,,-20.532469622988483,-1.0,8.601710344677098,-4.199716269992327,-0.7330070466179147,-0.0,,,0.0,-17.395325930844013,-17.413817858975392,-25.235881987129837,-9.572094450009585,0.0026
house-oh-15,HOUSE,OH,15,False,standard,Mike Carey,R,-1,Don Leonard,Mike Carey,,-10.11469405584615,-2.0,3.46903037650182,-1.7720105349286333,-2.8275905209090597,-0.0,2.0,-10.612705558336602,0.3242519120409658,-5.550391521413166,-7.193906553219512,-13.780502223727268,-0.4801223157269707,0.08555
house-ok-1,HOUSE,OK,1,False,standard,Kevin Hern,,0,John Croisant,Mark Tedford,,-21.998761071705406,0.0,,-2.371493376438966,-1.0728316238787594,0.0,,,0.0,-14.818003417297872,-14.856462248808175,-23.976298989190884,-5.696052368683374,0.0196
house-ok-2,HOUSE,OK,2,False,standard,Josh Brecheen,R,-1,Brandon Wade,Josh Brecheen,,-56.511293397442095,-2.0,-1.5104852965349274,-2.55852987063112,-2.9396413248340634e-07,-0.0,,,0.0,-48.741327684612564,-48.83919136953117,-56.69582306385748,-40.95077477673082,0.0
house-ok-3,HOUSE,OK,3,False,standard,Frank Lucas,R,-1,Suzie Byrd,Frank Lucas,,-46.41821356574914,-2.0,,,0.0,-0.0,,,0.0,-41.32214720392056,-41.353821678770515,-49.3127371854631,-33.439754144012916,0.0
house-ok-4,HOUSE,OK,4,False,standard,Tom Cole,R,-1,Mitchell Jacob,Tom Cole,,-33.8874815283935,-2.0,5.505506001419303,-4.151483000326125,-0.01612358394897254,-0.0,,,0.0,-28.778294537955727,-28.817189855675835,-36.75686009243269,-20.924300775315537,0.0
house-ok-5,HOUSE,OK,5,False,standard,Stephanie Bice,R,-1,Jena Nelson,Stephanie Bice,,-18.120004629945658,-2.0,3.120203817545629,-1.9009250370295792,-1.3261700685523676,-0.0,1.0,-10.894505494505495,0.29907739574677317,-12.575741467345628,-12.08031294295575,-18.840437182704964,-5.163629878781444,0.0116
house-or-1,HOUSE,OR,1,False,standard,Suzanne Bonamici,D,1,Suzanne Bonamici,Barbara Kahl,,39.11033167782459,2.0,2.9341591172829986,3.928886291229188,5.905582034009647e-07,0.0,,,0.0,47.939367878420335,47.91465896583259,39.99661864712827,55.97894894743012,1.0
house-or-2,HOUSE,OR,2,False,standard,Cliff Bentz,R,-1,Chris Beck,Cliff Bentz,,-27.87852040916719,-1.0,4.117436145654295,-2.8906137222995265,-0.17718621179014626,-0.0,,,0.0,-22.011965881490678,-21.990796751583048,-30.001500780622766,-14.070025229839096,0.00015
house-or-3,HOUSE,OR,3,False,standard,Maxine Dexter,D,1,Maxine Dexter,Loran Ayles,,47.613763803262344,2.0,-1.7517144561812223,3.8315948914951576,7.001519716145608e-10,0.0,,,0.0,57.16980574576482,57.13534156967866,49.29521727603302,64.97152091203353,1.0
house-or-4,HOUSE,OR,4,False,standard,Val Hoyle,D,1,Val Hoyle,Monique DeSpain,,12.442914801419136,2.0,-4.172705705649671,0.7506926118244909,0.11508471087227881,0.0,,,0.0,18.68262380243642,18.63635984450602,10.752773369545517,26.589683581001236,0.9984
house-or-5,HOUSE,OR,5,False,standard,Janelle Bynum,D,1,Janelle Bynum,Patti Adair,,8.808655945204382,1.0,-5.718374911063519,2.1875678219046937,0.3771571393558955,0.0,,,0.0,18.483552692900993,18.469076539141582,10.492605456910002,26.384933999941076,0.99905
house-or-6,HOUSE,OR,6,False,standard,Andrea Salinas,D,1,Andrea Salinas,David Russ,,11.741786607103235,0.0,-4.731365806882283,4.132405773482974,0.5824517478489453,0.0,,,0.0,18.210263926701995,18.210508884266808,10.296356696299307,26.167040520281475,0.99835
house-pa-1,HOUSE,PA,1,False,standard,Brian Fitzpatrick,R,-1,Bob Harvie,Brian Fitzpatrick,,0.3223803661609427,-1.0,12.982198872948931,-1.719833311783359,-2.664508116868035,-0.0,5.0,-5.757689291208052,0.33281394660289887,0.7507875685040072,-1.4354111885503393,-7.934648581836808,5.199297382543774,0.3894
house-pa-2,HOUSE,PA,2,False,standard,Brendan Boyle,D,1,Brendan Boyle,Jessica Arriaga,,36.16987750404209,2.0,6.897625557167036,,0.0,0.0,,,0.0,47.22815156627201,47.326707048868315,39.37846573879886,55.14929427346838,1.0
house-pa-3,HOUSE,PA,3,False,same_party,Dwight Evans,,0,Chris Rabb,,D,78.25794319536355,0.0,,,,,,,,,,,,1.0
house-pa-4,HOUSE,PA,4,False,standard,Madeleine Dean,D,1,Madeleine Dean,Aurora Stuski,,15.969585034454454,2.0,2.3117691620529044,,0.0,0.0,,,0.0,25.316944183169227,25.293965328590033,17.327043268898056,33.12224613986569,1.0
house-pa-5,HOUSE,PA,5,False,standard,Mary Gay Scanlon,D,1,Mary Gay Scanlon,Nicholas Manganaro,,28.934375196073226,2.0,1.7889930318651572,3.7871637415687354,0.00027960083880099103,0.0,,,0.0,37.56536608649985,37.50078149862645,29.559185804914286,45.38657906999459,1.0
house-pa-6,HOUSE,PA,6,False,standard,Chrissy Houlahan,D,1,Chrissy Houlahan,Marty Young,,11.526010296683289,2.0,1.0199805012752243,2.508355249645427,0.228998916586075,0.0,,,0.0,20.708112777584784,20.668656643322095,12.704295578431822,28.72547375780454,0.99945
house-pa-7,HOUSE,PA,7,False,standard,Ryan Mackenzie,R,-1,Bob Brooks,Ryan Mackenzie,,-3.2388654010275633,-2.0,-2.3780849682860787,-0.6317339165053999,-0.9288949534621036,-0.0,2.0,5.782787421978891,0.32984138356501663,3.451785922164668,4.26022726358565,-2.421673288373101,10.84510008699657,0.79045
house-pa-8,HOUSE,PA,8,False,standard,Rob Bresnahan,R,-1,Paige Cognetti,Rob Bresnahan,,-8.56734175384965,0.0,-7.090132997617581,-0.1608595686124057,-0.2683904629767798,0.0,3.0,-3.6363641964358933,0.3213612612421093,0.7271512294092529,-0.6509666863104042,-7.309164405831404,6.04584774580871,0.4505
house-pa-9,HOUSE,PA,9,False,standard,Dan Meuser,R,-1,Rachel Wallace,Dan Meuser,,-38.286959054699274,-2.0,2.5864877367358368,-1.0679900369395,-0.0016177753433811067,-0.0,,,0.0,-31.7761937030939,-31.814537772713777,-39.713645777307256,-23.90221853496372,0.0
house-pa-10,HOUSE,PA,10,False,standard,Scott Perry,R,-1,Janelle Stelson,Scott Perry,,-5.291422535038262,-2.0,-4.173515216909652,0.1494422773900157,0.18290072020295647,-0.0,4.0,3.295965363062397,0.3185804006114132,6.936678481165311,5.772729426706746,-0.9882168672658134,12.490957555817095,0.86195
house-pa-11,HOUSE,PA,11,False,standard,Lloyd Smucker,R,-1,Nancy Mannion,Lloyd Smucker,,-21.57463662043542,-2.0,4.073098378996736,-2.380551743247054,-0.7808063530557132,-0.0,,,0.0,-16.118074781555265,-16.122298533592513,-24.11859479064913,-8.059249103652677,0.00525
house-pa-12,HOUSE,PA,12,False,standard,Summer Lee,D,1,Summer Lee,James Hayes,,19.36501513829129,2.0,-6.394899021780335,3.542230104311741,0.09335185915009231,0.0,,,0.0,24.059684971515612,24.038982836214892,16.068286052944423,31.932726566225448,0.9999
house-pa-13,HOUSE,PA,13,False,standard,John Joyce,R,-1,Beth Farnham,John Joyce,,-45.903263915331515,-1.0,2.3493831588457503,-3.974147881246629,-9.410103831796298e-05,-0.0,,,0.0,-39.597453211742334,-39.630283123654436,-47.72314420985436,-31.6440356489666,0.0
house-pa-14,HOUSE,PA,14,False,standard,Guy Reschenthaler,R,-1,Alan Bradstock,Guy Reschenthaler,,-33.59611755448029,-2.0,-0.5960282528165628,-3.0867150593980157,-0.060681203005473694,-0.0,,,0.0,-25.28788760638023,-25.323242925705088,-33.290890710283236,-17.40582906882565,5e-05
house-pa-15,HOUSE,PA,15,False,standard,Glenn Thompson,R,-1,Ray Bilger,Glenn Thompson,,-38.28705018459166,-2.0,4.497920339848118,-2.854702730775781,-0.0027455854952161602,-0.0,,,0.0,-32.79047547665378,-32.733950580056316,-40.817194515179104,-24.810300106206995,0.0
house-pa-16,HOUSE,PA,16,False,standard,Mike Kelly,R,-1,Justin Wagner,Mike Kelly,,-22.959797174936618,-2.0,4.199393008475436,-3.309944842356144,-0.7051474670044311,-0.0,,,0.0,-17.534070029610817,-17.519640818277338,-25.538421473530473,-9.63145622870526,0.00275
house-pa-17,HOUSE,PA,17,False,standard,Chris Deluzio,D,1,Chris Deluzio,Tony Guy,,5.556475855381876,1.0,2.3411873146425783,3.1461326511754963,0.8651852848641682,0.0,,,0.0,16.795010933249852,16.831201863010815,8.745169565865929,24.782531121056582,0.99675
house-ri-1,HOUSE,RI,1,False,standard,Gabe Amo,D,1,Gabe Amo,Kellie Keenan,,22.659710215618045,2.0,10.143475827440009,4.280622740988987,9.644802433039115e-05,0.0,,,0.0,39.552635979743485,39.4976888757916,31.514074037011426,47.50437300502189,1.0
house-ri-2,HOUSE,RI,2,False,standard,Seth Magaziner,D,1,Seth Magaziner,Vic Mellor,,6.934426897530219,2.0,9.975512801341388,-0.2686537705679515,-0.020126263568606875,0.0,,,0.0,21.142756241589428,21.09290781203179,13.166458427955643,29.12686574255813,0.99965
house-sc-1,HOUSE,SC,1,False,standard,Nancy Mace,,0,Nancy Lacore,Jenny Costa Honeycutt,,-13.209432555402822,-1.0,,1.3771859224041345,2.0142379308076266,-0.0,2.0,-6.7017046845751596,0.3910679855212646,-2.45316558131483,-4.128261427622496,-11.520609272446876,3.366278467072231,0.23375
house-sc-2,HOUSE,SC,2,False,standard,Joe Wilson,R,-1,Zyon Khalifa,Joe Wilson,,-14.123469393416519,-2.0,5.061380518288072,-3.18960815411455,-3.2246007415034326,-0.0,,,0.0,-11.243949807609598,-11.246061241532544,-19.306439508435485,-3.3150569653997946,0.0385
house-sc-3,HOUSE,SC,3,False,standard,Sheri Biggs,R,-1,Eunice Lehmacher,Sheri Biggs,,-43.61925875397908,-2.0,4.040044962985849,-2.3504465086640627,-2.2076618911371602e-05,-0.0,,,0.0,-41.732410507771995,-41.729537615533914,-49.721879833202195,-33.644293382325664,0.0
house-sc-4,HOUSE,SC,4,False,standard,William Timmons,R,-1,Courtney McClain,William Timmons,,-23.96239999770522,-2.0,-0.9048883161988784,-4.182328735773561,-1.023095577105472,-0.0,,,0.0,-16.17626477222823,-16.14296093705154,-24.115206356139602,-8.171642486601792,0.0048
house-sc-5,HOUSE,SC,5,False,standard,Ralph Norman,,0,Mallory Dittmer,Wes Climer,,-23.088838343075633,-1.0,,-1.7084256700567788,-0.6185964819519704,-0.0,,,0.0,-15.484403511198142,-15.554835085892655,-24.87117324738073,-6.174674692069217,0.01685
house-sc-6,HOUSE,SC,6,False,standard,Jim Clyburn,D,1,Jim Clyburn,John Peterson,,23.044582639922922,2.0,0.7744191299285212,,0.0,0.0,,,0.0,31.32995034790089,31.39984156806159,23.35388159986521,39.312712868419005,1.0
house-sc-7,HOUSE,SC,7,False,standard,Russell Fry,R,-1,John Vincent,Russell Fry,,-26.624063961841426,-2.0,3.1888954015821547,-1.9979614653614692,-0.20556656951275076,-0.0,1.0,-10.528205128205132,0.30161088501210537,-20.25995617620359,-17.323239716262275,-24.086026627262477,-10.476052223615358,0.0005
house-sd-al,HOUSE,SD,0,False,standard,Dusty Johnson,,0,Nikki Gronli,Marty Jackley,,-29.890199073853058,0.0,,-1.6300692444743894,-0.09942345781162405,0.0,,,0.0,-21.950574965836992,-21.993065873838233,-31.17105056642686,-12.731998591806832,0.0011
house-tn-1,HOUSE,TN,1,False,standard,Diana Harshbarger,R,-1,Kristi Burke,Diana Harshbarger,,-58.4412194612654,-2.0,1.6339538079088776,-3.1003061328956925,-2.5281423947944584e-08,-0.0,,,0.0,-52.45880949992249,-52.47371082049129,-60.350207754762465,-44.55865630000696,0.0
house-tn-2,HOUSE,TN,2,False,standard,Tim Burchett,R,-1,Michaela Barnett,Tim Burchett,,-34.325708961516874,-2.0,4.035910516319984,-2.070967037829489,-0.0126679899075745,-0.0,,,0.0,-28.44908904732384,-28.392071028426308,-36.44658199638475,-20.511482655147873,0.0
house-tn-3,HOUSE,TN,3,False,standard,Chuck Fleischmann,R,-1,Anna Golladay,Chuck Fleischmann,,-36.206458812861825,-2.0,2.8784318578039,-4.169554931040088,-0.010702927484152568,-0.0,,,0.0,-29.780969044754027,-29.697972193831667,-37.71283399132198,-21.815262198244273,0.0
house-tn-4,HOUSE,TN,4,False,standard,Scott DesJarlais,R,-1,Victoria Broderick,Scott DesJarlais,,-24.276339895406547,-2.0,0.4032669815367491,-2.208030621739915,-0.6037650129563882,-0.0,,,0.0,-16.772468107899652,-16.75435857012838,-24.677181406998212,-8.714468881898869,0.00425
house-tn-5,HOUSE,TN,5,False,standard,Andy Ogles,,0,Chaz Molder,Charlie Hatcher,,-23.390548243207476,0.0,,1.2600334787356715,0.42767948868253397,0.0,1.0,-14.490909090909092,0.3673984690642689,-14.747995657779557,-14.67228193239561,-22.039661426895,-7.168658508549498,0.00575
house-tn-6,HOUSE,TN,6,False,standard,John Rose,,0,Mike Croley,Johnny Garrett,,-26.87603213256081,-1.0,,-4.409684300615743,-0.43833633291484275,-0.0,,,0.0,-19.191287570707814,-19.08908596840679,-28.507695569898225,-10.024972117908817,0.00435
