race_id,office,state_po,district,special,race_type,incumbent,incumbent_party,inc_side,dem_candidate,rep_candidate,race_note,pres24,quality_diff,prior_edge,money_log_ratio,money_adj,quality_adj,ideology_gap,ideology_adj,poll_count,poll_avg,poll_weight,fundamentals_mean,margin_median,margin_p10,margin_p90,p_dem
house-il-9,HOUSE,IL,9,False,standard,Jan Schakowsky,,0,Daniel Biss,John Elleson,,36.986157350622044,1.0,,,0.0,0.0,0.9295,3.5656936589338166e-06,,,0.0,44.51826847762484,44.54516577954992,35.37787729311309,53.52278524831428,1.0
house-il-10,HOUSE,IL,10,False,standard,Brad Schneider,D,1,Brad Schneider,Carl Lambrecht,,22.345356623267172,2.0,-2.242844339490773,5.125619774484333,0.014131813766888024,0.0,0.2260000000000001,0.0023066260470620574,,,0.0,29.1068066844209,29.091797366461414,21.235188887311324,36.99004457552881,1.0
house-il-11,HOUSE,IL,11,False,standard,Bill Foster,D,1,Bill Foster,Jeff Walter,,11.606554064861559,0.0,-0.2779723869073773,2.454408278368989,0.26333465323266786,0.0,-0.2189999999999998,-0.05090933487314281,,,0.0,20.115824817159965,20.117787070940153,12.042596794429597,27.970223703524322,0.99925
house-il-12,HOUSE,IL,12,False,standard,Mike Bost,R,-1,Julie Fortier,Mike Bost,,-44.08125909098338,-2.0,4.157830320881839,-2.741856278476134,-0.000146965663681017,-0.0,-0.2654999999999999,-3.0833854675815344e-05,,,0.0,-38.610987650606575,-38.61684714739127,-46.676785680013126,-30.760749206250296,0.0
house-il-13,HOUSE,IL,13,False,standard,Nikki Budzinski,D,1,Nikki Budzinski,Jeff Wilson,,10.649960605661136,1.0,5.721479671518491,2.5788729082839565,0.1406703178241002,0.0,-0.007,-0.00082729932656971,,,0.0,22.35599672250333,22.265382725258284,14.35772957278543,30.437000871658146,0.99995
house-il-14,HOUSE,IL,14,False,standard,Lauren Underwood,D,1,Lauren Underwood,James Marter,,5.2631897441173,2.0,5.090749143822592,2.981603577156067,0.6459761757444974,0.0,0.0555000000000001,0.02605263681879799,,,0.0,17.846069437114796,17.781324987393806,9.836255505122137,25.81175346370079,0.9981
house-il-15,HOUSE,IL,15,False,standard,Mary Miller,R,-1,Jennifer Todd,Mary Miller,,-40.433634690775264,-2.0,,-2.919634109911912,-0.0009771770220971011,-0.0,0.3305,0.00023966707912627603,,,0.0,-35.02983477929142,-35.08200968365068,-42.9561341459148,-27.21458018431577,0.0
house-il-16,HOUSE,IL,16,False,standard,Darin LaHood,R,-1,Paul Nolley,Darin LaHood,,-23.049919660830685,-2.0,,-3.053507107786751,-0.663719243910803,-0.0,-0.3245,-0.15554997946876237,,,0.0,-17.90527244845878,-17.886175338938408,-26.0196090739148,-9.926362464087456,0.0019
house-il-17,HOUSE,IL,17,False,standard,Eric Sorensen,D,1,Eric Sorensen,Dillan Vancil,,4.828123190177733,2.0,4.171040205578789,1.937764575352899,0.5130509776850802,0.0,0.0494999999999999,0.028395976506435945,,,0.0,16.853101681096813,16.843976910833273,8.968856877107653,24.818792660607915,0.9971
house-in-1,HOUSE,IN,1,False,standard,Frank J. Mrvan,,0,Frank Mrvan,Barb Regnitz,,0.4022301253280738,1.0,,0.0746375769875172,0.060186655494192956,0.0,0.038,0.066392401375123,,,0.0,10.407345609662498,10.422773116780926,1.1537726728970379,19.655679832449767,0.9242
house-in-2,HOUSE,IN,2,False,standard,Rudy Yakym,R,-1,Jamee Decio,Rudy Yakym,,-26.920260374288038,-2.0,1.832635638136672,-2.8038189407098195,-0.32692176580302756,-0.0,0.2664999999999999,0.06732605787411346,,,0.0,-19.859716182499792,-19.78919835375612,-27.826562714629056,-11.772607933699591,0.00085
house-in-3,HOUSE,IN,3,False,standard,Marlin Stutzman,R,-1,Kelly Thompson,Marlin Stutzman,,-31.72894798522732,-2.0,2.991110029120893,-1.803419857987651,-0.0095785037900746,-0.0,0.2275,0.002618028263881929,,,0.0,-28.79874044402425,-28.75185227881091,-36.68482018326001,-20.73948456905682,0.0
house-in-4,HOUSE,IN,4,False,standard,Jim Baird,R,-1,Drew Cox,Jim Baird,,-29.878658536585366,-2.0,5.376163399577006,-2.606323774000942,-0.06732210400605487,-0.0,0.0965,0.0054006835424715805,,,0.0,-24.581304924117987,-24.583973704407423,-32.480473366743354,-16.573662170332952,0.0
house-in-5,HOUSE,IN,5,False,standard,Victoria Spartz,R,-1,J. D. Ford,Victoria Spartz,,-17.12743785454997,-1.0,2.3641415899753118,-1.015500082318891,-0.8797513642064697,-0.0,0.1414999999999999,0.2656002795460819,1.0,-7.527659574468085,0.28959078787528064,-10.379902142393854,-9.591344980855844,-16.345399110009396,-2.7210302205589265,0.03775
house-in-6,HOUSE,IN,6,False,standard,Jefferson Shreve,R,-1,Cinde Wirth,Jefferson Shreve,,-33.09952049613334,-2.0,0.4581792819654744,-3.872300423106712,-0.015479771980912013,-0.0,-0.1185,-0.0013248104853663865,,,0.0,-28.880801535445073,-28.911328554585978,-36.8330739910081,-20.946900774394596,0.0
house-in-7,HOUSE,IN,7,False,standard,André Carson,D,1,André Carson,Patrick McAuley,,42.161067786442715,0.0,-1.529986390881941,,0.0,0.0,-0.0829999999999999,-2.407589156757185e-08,,,0.0,48.514923818784794,48.57823802577499,40.5889416599096,56.45023943323207,1.0
house-in-8,HOUSE,IN,8,False,standard,Mark Messmer,R,-1,Mary Allen,Mark Messmer,,-36.49150182813958,-1.0,2.895575492696832,-1.5217366015143527,-0.0009756763448530063,-0.0,-1.0645,-0.0014787816635296745,,,0.0,-33.66887227941719,-33.67710061564368,-41.690183201448924,-25.652837956014057,0.0
house-in-9,HOUSE,IN,9,False,standard,Erin Houchin,R,-1,Brad Meyer,Erin Houchin,,-30.3858345174336,-2.0,2.0247955887085887,-3.02875983830688,-0.11748277091073968,-0.0,-0.1394999999999999,-0.011836389169257014,,,0.0,-23.394684669872326,-23.40664708517341,-31.344985555072462,-15.483041494838693,5e-05
house-ks-1,HOUSE,KS,1,False,standard,Tracey Mann,R,-1,Lauren Reinhold,Tracey Mann,,-31.848581559120564,-2.0,6.278959429600256,-3.806015691409785,-0.03157149326092731,-0.0,-0.0655000000000001,-0.001493507028426647,,,0.0,-27.06080211209295,-27.004846858939814,-35.07610154610746,-19.00928398941002,0.0
house-ks-2,HOUSE,KS,2,False,standard,Derek Schmidt,R,-1,Don Coover,Derek Schmidt,,-20.055354340614592,-2.0,-0.390408868058163,-0.7382146787724481,-0.2603397828685547,-0.0,0.1354999999999999,0.10353549374136216,,,0.0,-15.149798653254695,-15.077220359436115,-23.146380699411,-7.099693208391075,0.0069
house-ks-3,HOUSE,KS,3,False,standard,Sharice Davids,D,1,Sharice Davids,Eric Jenkins,,4.174028834088756,1.0,7.17966096875185,4.600955616274553,0.6245303419492325,0.0,-0.1909999999999999,-0.08615049105888575,,,0.0,17.87894640229567,17.915065425904892,9.96610469080467,25.911802902309812,0.99835
house-ks-4,HOUSE,KS,4,False,standard,Ron Estes,R,-1,Katy Tyndell,Ron Estes,,-23.69976552345745,-2.0,6.253466860140755,-2.528986830913205,-0.38073926770482075,-0.0,-0.1154999999999999,-0.03767516721655927,,,0.0,-19.056129856467432,-18.985864479923883,-26.975758089504605,-11.01180008815901,0.00145
house-ky-1,HOUSE,KY,1,False,standard,James Comer,R,-1,Drew Williams,James Comer,,-47.91004767154219,-2.0,1.3755111311390813,-3.6089459034253775,-3.9376891148686715e-05,-0.0,0.1025,2.9149837475347248e-06,,,0.0,-41.15100488481363,-41.16895210696655,-49.242095277248325,-33.18795057596257,0.0
house-ky-2,HOUSE,KY,2,False,standard,Brett Guthrie,R,-1,Megan Wingfield,Brett Guthrie,,-41.93201836717013,-2.0,4.125073121425846,-5.078749700002629,-0.0005222903539635257,-0.0,-0.2704999999999999,-0.00010203522387292987,,,0.0,-36.348331105165485,-36.32638957655356,-44.330880870890624,-28.324735348380987,0.0
house-ky-3,HOUSE,KY,3,False,standard,Morgan McGarvey,D,1,Morgan McGarvey,Maria Rodriquez,,19.26899411654809,2.0,4.789489593283115,4.781345768246492,0.010402749479658704,0.0,0.405,0.003042804222800171,,,0.0,29.852432386724626,29.90104564366586,21.906012847468762,37.85546582848146,1.0
house-ky-4,HOUSE,KY,4,False,standard,Thomas Massie,,0,Melissa Strange,Ed Gallrein,,-36.16019101367484,0.0,,-3.403540947643686,-0.019453714575126582,0.0,0.0,0.0,,,0.0,-28.307715578912397,-28.3551520077108,-37.57030415504248,-19.084330296452876,5e-05
house-ky-5,HOUSE,KY,5,False,standard,Hal Rogers,R,-1,Ned Pillersdorf,Hal Rogers,,-64.66978795481056,-2.0,,-2.2413907177324863,-3.05209542458505e-11,-0.0,-0.3585,-1.0576982862875346e-11,,,0.0,-60.64275477897776,-60.64201040326925,-68.64189498886891,-52.74176610248843,0.0
house-ky-6,HOUSE,KY,6,False,standard,Andy Barr,,0,Zach Dembo,Ralph Alvarado,,-15.313409908980443,-1.0,,-0.0381893615737427,-0.046919834400810025,-0.0,0.0,0.0,4.0,-4.7346367989747815,0.42019051375488026,-6.759525941963792,-5.912950160862653,-13.075279413055311,1.109476898601552,0.1423
house-la-1,HOUSE,LA,1,False,jungle,Steve Scalise,R,-1,Lauren Jewett,Randall Arrington; Steve Scalise,,-38.94809735335349,-2.0,12.003524219613777,,0.0,-0.0,0.0,0.0,,,0.0,-37.41473492671176,-37.43360543220989,-45.422671997026285,-29.348737739276142,0.0
house-la-2,HOUSE,LA,2,False,jungle,Troy Carter,D,1,Troy Carter; Renada Collins,Peter Williams,,48.34454715461763,0.0,10.048613241867344,,0.0,0.0,0.0,0.0,,,0.0,60.517103589477934,60.56305013010925,52.70942965463714,68.40495199391877,1.0
house-la-3,HOUSE,LA,3,False,jungle,Clay Higgins,R,-1,John Day; Priscilla Gonzalez; Tia LeBrun; Caleb Walker,Kate Cotten; Clay Higgins,,-36.49141918263314,-2.0,3.606911886814775,,0.0,-0.0,-0.0144999999999999,-8.56677104064463e-05,,,0.0,-30.413426075247152,-30.371695958102922,-38.5074613996321,-22.38158409626032,0.0
house-la-4,HOUSE,LA,4,False,jungle,Mike Johnson,R,-1,Conrad Cable; Matt Gromlich,Gordon Heslop; Mike Johnson; Mike Nichols,,-34.66020705293809,-2.0,,-4.4286200430792935,-0.014452777690644557,-0.0,0.2215,0.002312042964456167,,,0.0,-29.04687101011516,-29.00918595654622,-37.09675419813055,-21.042193558915624,0.0
house-la-5,HOUSE,LA,5,False,jungle,Julia Letlow,,0,Dan McKay; Patricia Moore; Antonio Wilson,Stewart Cathey Jr.; Misti Cordell; Omar Dantzler; Michael Echols; Gabe Firment; Austin Magee,,-34.46022314691452,0.0,,,0.0,0.0,0.0,0.0,,,0.0,-26.527809577504442,-26.54569788801437,-35.67767545595611,-17.386222580697652,0.00015
house-la-6,HOUSE,LA,6,False,jungle,Cleo Fields,,0,Pat Forbes; Lindsay Garcia,Monique Appeaning; Larry Davis; Rick Edmonds; Chris Johnson; Michael Mebruer; Blake Miguez; Stephen Wagley,,-30.628413524975773,-1.0,,,0.0,-0.0,0.0,0.0,,,0.0,-22.572089014397502,-22.606021077535644,-31.84313400793099,-13.531159728680317,0.00105
house-ma-1,HOUSE,MA,1,False,same_party,Richard Neal,D,1,Richard Neal,,D,13.91472962033623,0.0,,,,,0.396,,,,,,,,,1.0
house-ma-2,HOUSE,MA,2,False,same_party,Jim McGovern,D,1,Jim McGovern,,D,24.287252795533576,0.0,,,,,-0.0569999999999999,,,,,,,,,1.0
house-ma-3,HOUSE,MA,3,False,standard,Lori Trahan,D,1,Lori Trahan,Gary Grossi,,19.39223989927893,2.0,,4.602917822939294,0.010356797843811726,0.0,0.193,0.0014436225438957566,,,0.0,29.86146757940902,29.937598926938684,22.05648556928981,37.76962193825953,1.0
house-ma-4,HOUSE,MA,4,False,standard,Jake Auchincloss,D,1,Jake Auchincloss,Thomas Stalcup,,20.13118266529218,2.0,,5.765852177419516,0.00767369246641565,0.0,0.5090000000000001,0.0028209346139040207,,,0.0,30.57485845244733,30.554054477348473,22.624986749959795,38.5557060674589,1.0
house-ma-5,HOUSE,MA,5,False,same_party,Katherine Clark,D,1,Katherine Clark,,D,46.346449490580284,0.0,,,,,0.103,,,,,,,,,1.0
house-ma-6,HOUSE,MA,6,False,standard,Seth Moulton,,0,Dan Koh,Micah Jones,,21.088680178889774,1.0,,2.3034776042991005,0.01041577295237374,0.0,0.095,0.0009307289387268035,,,0.0,29.20280550267311,29.284089167417815,19.95263301014541,38.49426408341315,1.0
house-ma-7,HOUSE,MA,7,False,same_party,Ayanna Pressley,D,1,Ayanna Pressley,,D,65.14004345536927,0.0,,,,,-0.2809999999999999,,,,,,,,,1.0
house-ma-8,HOUSE,MA,8,False,standard,Stephen Lynch,D,1,Stephen Lynch,Robert Burke,,26.9861956166176,2.0,14.321133743241251,4.349485181727128,1.9507440370956055e-05,0.0,0.266,3.7475960445981132e-06,,,0.0,42.36209803102578,42.36883729726162,34.431225756517264,50.24186830720015,1.0
house-ma-9,HOUSE,MA,9,False,standard,Bill Keating,D,1,Bill Keating,Tyler MacAllister,,10.942031882242684,1.0,,1.7503611501444836,0.10591670513971979,0.0,0.071,0.00930866170446136,,,0.0,21.9925063800623,21.96486269604473,14.010307412163925,29.99047762718026,0.99985
house-md-1,HOUSE,MD,1,False,standard,Andy Harris,R,-1,Dan Schwartz,Andy Harris,,-17.30515700957555,-2.0,5.314893266579645,-1.4731728940375293,-0.9852007316668202,-0.0,-0.2704999999999999,-0.3919497373015194,1.0,-19.685714285714287,0.29595219538293216,-12.894163641362075,-14.949711603931604,-21.808809712805733,-8.12070837868333,0.00215
house-md-2,HOUSE,MD,2,False,standard,Johnny Olszewski,D,1,Johnny Olszewski,Dave Wallace,,18.938218026002716,2.0,0.2883858421808831,3.367159589513458,0.007048568024553414,0.0,0.7454999999999999,0.0037950665005533003,,,0.0,30.77472685823075,30.793282047684173,22.800831108479578,38.64395013414532,1.0
house-md-3,HOUSE,MD,3,False,standard,Sarah Elfreth,D,1,Sarah Elfreth,Berney Flowers,,24.49027443115774,2.0,-2.3015495807173387,3.879679397517795,0.0011399248724784147,0.0,0.7745000000000002,0.0006376296432527178,,,0.0,34.769070464833135,34.7604715478397,26.74628319395657,42.75404450140044,1.0
house-md-4,HOUSE,MD,4,False,standard,Glenn Ivey,D,1,Glenn Ivey,George McDermott,,75.6651801829724,2.0,,3.716068236483568,7.476110232032966e-21,0.0,0.181,9.772937431096427e-22,,,0.0,83.1037735466854,83.02520045412052,75.14468213338279,90.97565235716577,1.0
house-md-5,HOUSE,MD,5,False,standard,Steny Hoyer,,0,Adrian Boafo,Chris Chaffee,,34.05016724003836,1.0,,,0.0,0.0,0.0,0.0,,,0.0,41.70516024386483,41.69076986913321,32.42417117728408,50.89858627154377,1.0
house-md-6,HOUSE,MD,6,False,standard,April McClain Delaney,D,1,April McClain Delaney,Robin Ficker,,5.925898469147308,1.0,0.5579989679943225,3.371052092149576,0.41389368950209726,0.0,0.342,0.10223174130701805,,,0.0,19.4880920678129,19.413339208725695,11.3660912754923,27.408943366493588,0.9992
house-md-7,HOUSE,MD,7,False,standard,Kweisi Mfume,D,1,Kweisi Mfume,Scott Collier,,60.49731735411945,2.0,4.411589415969541,3.8338822565503943,2.3128791052240217e-14,0.0,0.124,2.071311732011735e-15,,,0.0,68.95052584881286,68.86946463100645,61.111735061698255,76.82093624297765,1.0
house-md-8,HOUSE,MD,8,False,standard,Jamie Raskin,D,1,Jamie Raskin,Cheryl Riley,,58.05566151736721,2.0,0.0164386473361481,5.622304673504999,1.6537403294915028e-12,0.0,0.0205000000000001,2.4484544322749315e-14,,,0.0,64.33767026964756,64.28712241554248,56.38682796884949,72.13865612729417,1.0
house-me-1,HOUSE,ME,1,False,standard,Chellie Pingree,D,1,Chellie Pingree,Ronald Russell,,22.08301794249629,2.0,1.5280067748509794,1.8930307861271725,0.004315000848797856,0.0,-0.3235,-0.0015976792526395025,1.0,23.91304347826087,0.3402097346555268,30.837418858016818,28.524327310108355,21.90685458605143,35.02996840844307,1.0
house-me-2,HOUSE,ME,2,False,standard,Jared Golden,,0,Matthew Dunlap,Paul LePage,,-9.23471064196821,-1.0,,-0.6957075364858891,-1.1687848771576272,-0.0,0.0,0.0,7.0,3.023786461873751,0.43838457102445744,-1.1471926657418285,0.7680656293979302,-6.303231336749455,7.832664533547373,0.55605
house-mi-1,HOUSE,MI,1,False,standard,Jack Bergman,R,-1,Callie Barr,Jack Bergman,,-21.519722425890762,-2.0,0.2092868442272895,-0.8898274179139831,-0.4463532305305647,-0.0,-0.3004999999999999,-0.3265949591205274,,,0.0,-13.965913713191016,-14.008566336036708,-21.815708382632263,-6.042381267358703,0.0117
house-mi-2,HOUSE,MI,2,False,standard,John Moolenaar,R,-1,Ben Ambrose,John Moolenaar,,-30.540216196830155,-2.0,3.854639535657803,-3.3498424879426896,-0.08085716570266556,-0.0,-0.1514999999999999,-0.008847121547299986,,,0.0,-24.483898463531194,-24.447348961925556,-32.337019236976644,-16.508975840061073,0.0
house-mi-3,HOUSE,MI,3,False,standard,Hillary Scholten,D,1,Hillary Scholten,Terri DeBoer,,7.972385433101784,2.0,2.3234054236420016,1.6256937267342797,0.2845532396637659,0.0,-0.0779999999999999,-0.02958090857604486,,,0.0,18.30116639885951,18.298189292110493,10.337963920744969,26.24820075237285,0.9981
house-mi-4,HOUSE,MI,4,False,standard,Bill Huizenga,R,-1,Sean McCann,Bill Huizenga,,-5.621377887750186,-1.0,6.125454188188182,-0.5010513514334808,-0.8362664458134258,-0.0,0.0155,0.056051370233581164,4.0,-4.31373630356606,0.32910757312741346,0.19134850978411158,-1.284072128672773,-7.894539185671698,5.384500567257751,0.4021
house-mi-5,HOUSE,MI,5,False,standard,Tim Walberg,R,-1,Christian Vukasovich,Tim Walberg,,-27.40917258410124,-2.0,5.885345126746834,-3.533420937766253,-0.16193256721926763,-0.0,0.0665,0.00777726135339205,,,0.0,-22.404308483947045,-22.470278185127263,-30.31956455735889,-14.500546766045831,0.00025
house-mi-6,HOUSE,MI,6,False,standard,Debbie Dingell,D,1,Debbie Dingell,Heather Smiley,,23.922767554940073,2.0,4.076820405134168,,0.0,0.0,0.4305,0.0005190112250844081,,,0.0,33.96870341003126,34.031765138940116,25.988259481955566,42.00679503116857,1.0
house-mi-7,HOUSE,MI,7,False,standard,Tom Barrett,R,-1,William Lawrence,Tom Barrett,,-1.303857115880356,-2.0,2.3884965597108607,-1.7382445669946092,-2.631939946719315,-0.0,0.2015,0.6610468612357457,2.0,-3.311199946776144,0.3387612768316382,1.8980292061337862,0.14597602193174264,-6.396868933640694,6.749970659244299,0.5115
house-mi-8,HOUSE,MI,8,False,standard,Kristen McDonald Rivet,D,1,Kristen McDonald Rivet,Thomas Smith,,-2.009144166793344,2.0,9.080916504560117,5.09832166479946,0.8070354006913992,0.0,-0.0809999999999999,-0.0472115709404468,,,0.0,17.001077200383925,16.945968755864357,8.903190747067784,24.97721900600324,0.9964
house-mi-9,HOUSE,MI,9,False,standard,Lisa McClain,R,-1,Ray Pooley,Lisa McClain,,-32.77545908113034,-2.0,5.783069448517036,-5.273263460476266,-0.024251583426101442,-0.0,-0.0224999999999999,-0.00039408823067414673,,,0.0,-27.746150695454336,-27.717465748309372,-35.608505691050816,-19.70919846033347,0.0
house-mi-10,HOUSE,MI,10,False,standard,John James,,0,Christina Hines,Mike Bouchard,,-6.684831205554229,0.0,,-0.1521755647335265,-0.24111970264354807,0.0,0.0,0.0,2.0,-5.399937734213006,0.37336785823495305,2.6621655950413943,-0.30695224990572956,-7.627356786169659,7.02635215435182,0.47725
house-mi-11,HOUSE,MI,11,False,standard,Haley Stevens,,0,Jeremy Moss,Ethan Baker,,16.423294509151415,-1.0,,2.19675704633931,0.05347285719287378,-0.0,0.0,0.0,,,0.0,24.74653709212792,24.693524628769726,15.433998951361307,33.92234206823716,0.9997
house-mi-12,HOUSE,MI,12,False,standard,Rashida Tlaib,D,1,Rashida Tlaib,James Hooper,,39.897191011235954,2.0,6.762641205264938,5.340050291667084,8.584556025613284e-08,0.0,-0.0714999999999999,-4.432969347670854e-09,,,0.0,50.75322239225733,50.72539862836142,42.8385255967491,58.7181331210646,1.0
house-mi-13,HOUSE,MI,13,False,standard,Shri Thanedar,,0,Donavan McKinney,T.P. Nykoriak,,41.99678274964389,1.0,,,0.0,0.0,0.0,0.0,,,0.0,49.29947149382517,49.21024063953624,40.20363767770367,58.34017693819988,1.0
house-mn-1,HOUSE,MN,1,False,standard,Brad Finstad,R,-1,Jake Johnson,Brad Finstad,,-12.233713055803454,-2.0,4.729192242151763,-0.0817357309336514,-0.10935714912039718,-0.0,-0.0124999999999999,-0.03623575746101696,3.0,-4.324830768076251,0.30544702121276956,-5.87131490526831,-5.345606094999899,-12.227170062190352,1.3882983571302134,0.1543
house-mn-2,HOUSE,MN,2,False,standard,Angie Craig,,0,Matt Little,Eric Pratt,,5.9507367864820395,0.0,,0.5706436769766289,0.19279381621549452,0.0,0.0,0.0,2.0,7.697357864376708,0.40380293735363676,15.39039215377935,12.28357243608373,5.013792250544808,19.65927061349895,0.98255
house-mn-3,HOUSE,MN,3,False,standard,Kelly Morrison,D,1,Kelly Morrison,Tyler Bass,,21.720150444274704,2.0,-4.580136026724173,,0.0,0.0,0.0,0.0,,,0.0,30.875768503627363,30.99765044872654,23.01087581550179,38.983848455359336,1.0
house-mn-4,HOUSE,MN,4,False,standard,Betty McCollum,D,1,Betty McCollum,Paul Wikstrom,,36.46698138802974,2.0,-1.5877943862087882,3.83215516867897,1.2972261865778684e-05,0.0,0.131,1.2273201087456166e-06,,,0.0,43.04992558313693,43.06237236816243,35.10893586990472,50.97385266810153,1.0
house-mn-5,HOUSE,MN,5,False,standard,Ilhan Omar,D,1,Ilhan Omar,John Nagel,,63.542984491902445,2.0,-13.047178348676294,2.1154608785306404,5.694331218844848e-12,0.0,-0.3,-1.7496496058201824e-12,,,0.0,62.5378666800221,62.569901123674285,54.71163118570402,70.42961586460413,1.0
house-mn-6,HOUSE,MN,6,False,standard,Tom Emmer,R,-1,Doug Chapin,Tom Emmer,,-20.06608890237427,-2.0,4.853953081790603,-3.231449164368663,-1.2539020829985632,-0.0,-0.0674999999999999,-0.06112772654617986,,,0.0,-15.468650711569783,-15.513566694175887,-23.47281701073033,-7.385246853293421,0.00735
house-mn-7,HOUSE,MN,7,False,standard,Michelle Fischbach,R,-1,Erik Osberg,Michelle Fischbach,,-37.09774237198466,-2.0,3.8039318335200423,-1.6051921295735947,-0.00319905244182145,-0.0,0.0874999999999999,0.0003778283074374138,,,0.0,-31.149555466350915,-31.135389455666918,-39.150875101033186,-23.105780469708158,0.0
house-mn-8,HOUSE,MN,8,False,standard,Pete Stauber,R,-1,Trina Swanson,Pete Stauber,,-14.531388413157739,-2.0,1.412089161370103,-2.0479487256838023,-2.5685206445325086,-0.0,-0.0135,-0.03668511223467791,,,0.0,-9.093005013391975,-9.020171026906286,-17.081332215214513,-0.9420139434403293,0.0761
house-mo-1,HOUSE,MO,1,False,standard,Wesley Bell,D,1,Wesley Bell,Paul Berry,,58.18768172722622,2.0,2.99401528116076,,0.0,0.0,0.894,7.475242737774614e-15,,,0.0,69.66939366194977,69.74176696416811,61.827463448465565,77.68039134999238,1.0
house-mo-2,HOUSE,MO,2,False,standard,Ann Wagner,R,-1,Fred Wellman,Ann Wagner,,-8.036578251263439,-2.0,4.184796165733651,-1.7513577826849565,-2.9320333681481383,-0.0,0.0934999999999999,0.3391546256490175,2.0,-1.1964066994486446,0.34708083824283437,-3.301690991502942,-2.489964216822636,-9.118918421166677,4.042252768676098,0.31455
house-mo-3,HOUSE,MO,3,False,standard,Bob Onder,R,-1,Bethany Mann,Bob Onder,,-27.09880132670149,-2.0,-0.3198274085413253,-2.721599347768508,-0.14588680238400953,-0.0,-0.1494999999999999,-0.017363013691795774,,,0.0,-22.4359021143557,-22.393446950848247,-30.4713282122845,-14.527278884491711,0.00015
house-mo-4,HOUSE,MO,4,False,standard,Mark Alford,R,-1,Jordan Herrera,Mark Alford,,-42.811354448074596,-2.0,2.8596828952368547,-3.539218868419995,-0.00046075408842086407,-0.0,-0.1125,-3.743626968419521e-05,,,0.0,-36.595682470522064,-36.548919496778964,-44.52744564349365,-28.58381686580304,0.0
house-mo-5,HOUSE,MO,5,False,standard,Emanuel Cleaver,D,1,Emanuel Cleaver,Rick Brattin,,23.50937224201861,1.0,1.2407985004248694,1.874106207615429,0.0024963364748386415,0.0,0.3075,0.000887454600813389,,,0.0,32.06799609477109,32.03753718455742,24.165896310332965,39.97101315864254,1.0
house-mo-6,HOUSE,MO,6,False,standard,Sam Graves,,0,Josh Smead,Chris Stigall,,-39.31892471811242,0.0,,-1.862502483332656,-0.0030888611686490804,0.0,0.0,0.0,,,0.0,-31.571682994131347,-31.668315196654575,-40.887184163216205,-22.42629152170182,0.0
house-mo-7,HOUSE,MO,7,False,standard,Eric Burlison,R,-1,Missi Hesketh,Eric Burlison,,-43.124014394889,0.0,3.015378594014063,-3.3818441974007443,-0.00037379891957594133,0.0,0.0775000000000001,2.0922356192931186e-05,,,0.0,-37.00473915034293,-36.96622235307508,-45.113529360509375,-29.079207954130315,0.0
house-mo-8,HOUSE,MO,8,False,standard,Jason Smith,R,-1,Chris Reichard,Jason Smith,,-54.60781455423596,-2.0,0.7348069477639037,-5.642867503322933,-6.14993719259609e-07,-0.0,0.0164999999999999,7.328675154510296e-09,,,0.0,-47.878436467622194,-47.94232141482058,-55.8522150008092,-40.05514087712553,0.0
house-ms-1,HOUSE,MS,1,False,standard,Trent Kelly,R,-1,Cliff Johnson,Trent Kelly,,-37.53256379062851,-2.0,1.939402034845994,-1.0758979445378716,-0.0026993446501179246,-0.0,-0.0495000000000001,-0.0002690819470330882,,,0.0,-30.612838978604216,-30.603347168707298,-38.745702730656234,-22.62216196373006,0.0
house-ms-2,HOUSE,MS,2,False,standard,Bennie Thompson,D,1,Bennie Thompson,Ron Eller,,20.573389722299627,2.0,3.603371731991128,3.1477987759962702,0.007979372389320916,0.0,0.6975000000000001,0.004019608841120412,,,0.0,30.48420649059542,30.38167403088428,22.526958533283494,38.34985445284913,1.0
house-ms-3,HOUSE,MS,3,False,standard,Michael Guest,R,-1,Michael Chiaradio,Michael Guest,,-29.463344005292292,-2.0,,-2.045235290297825,-0.07013718845204295,-0.0,-0.0115,-0.0008544664537556731,,,0.0,-23.74358467651419,-23.697308246217062,-31.83725171694307,-15.843008380024449,5e-05
house-ms-4,HOUSE,MS,4,False,standard,Mike Ezell,R,-1,Jeffrey Hulum III,Mike Ezell,,-42.99199812853909,-1.0,4.761346735346994,-3.0353314029711926,-0.00024832107308265714,-0.0,-0.0974999999999999,-1.7485942229570425e-05,,,0.0,-37.792063167866225,-37.817313458376375,-45.758377796816085,-29.79358024360695,0.0
house-mt-1,HOUSE,MT,1,False,standard,Ryan Zinke,,0,Sam Forstag,Aaron Flint,,-11.922412494511375,0.0,,0.0635156786567131,0.1002287059416302,0.0,0.0,0.0,4.0,-2.0357652017969783,0.4265081567335077,-2.9027923989276023,-2.480083695881575,-9.667716570549784,4.626423053220925,0.32845
house-mt-2,HOUSE,MT,2,False,standard,Troy Downing,R,-1,Brian Miller,Troy Downing,,-30.507838926964144,-2.0,1.3256801819910926,-4.276495910059555,-0.03633848267944436,-0.0,0.2555,0.006705459456654136,1.0,-29.72972972972973,0.32256770447643784,-26.680128394774,-27.659979158181113,-34.371097026928794,-20.92875387518866,0.0
