year,office,state_po,district,special,asof,outlet,p_dem,rating,rating_them,actual
2018,HOUSE,NY,11,False,eve,Cook Political Report,0.01645,Safe R,Likely R,6.473774468797055
2018,HOUSE,NY,18,False,eve,Cook Political Report,0.98975,Safe D,Safe D,10.941617415013573
2018,HOUSE,NY,19,False,eve,Cook Political Report,0.37695,Lean R,Toss-up,5.342907824154218
2018,HOUSE,NY,21,False,eve,Cook Political Report,0.00095,Safe R,Likely R,-13.888649189720931
2018,HOUSE,NY,22,False,eve,Cook Political Report,0.16245,Likely R,Toss-up,1.782377060611977
2018,HOUSE,NY,23,False,eve,Cook Political Report,0.0619,Likely R,Likely R,-8.487232315664606
2018,HOUSE,NY,24,False,eve,Cook Political Report,0.1991,Likely R,Lean R,-5.2639671569042
2018,HOUSE,NY,27,False,eve,Cook Political Report,0.00015,Safe R,Lean R,-0.3893196755072438
2018,HOUSE,OH,1,False,eve,Cook Political Report,0.0836,Likely R,Lean R,-4.497389409427903
2018,HOUSE,OH,7,False,eve,Cook Political Report,0.0,Safe R,Safe R,-17.487233985413557
2018,HOUSE,OH,10,False,eve,Cook Political Report,0.01385,Safe R,Likely R,-14.029507235677915
2018,HOUSE,OH,12,False,eve,Cook Political Report,0.15135,Likely R,Toss-up,-4.281626935131541
2018,HOUSE,OH,14,False,eve,Cook Political Report,0.023,Safe R,Likely R,-10.495903799478134
2018,HOUSE,OH,15,False,eve,Cook Political Report,0.00165,Safe R,Safe R,-19.00245897350936
2018,HOUSE,OH,16,False,eve,Cook Political Report,0.0502,Likely R,Safe R,-13.462346935370858
2018,HOUSE,OK,5,False,eve,Cook Political Report,0.00925,Safe R,Likely R,1.3968865082022095
2018,HOUSE,OR,5,False,eve,Cook Political Report,0.98835,Safe D,Safe D,13.628217613534863
2018,HOUSE,SC,1,False,eve,Cook Political Report,0.11325,Likely R,Lean R,1.3878046060335694
2018,HOUSE,TX,2,False,eve,Cook Political Report,0.2676,Lean R,Likely R,-7.406435681765568
2018,HOUSE,TX,6,False,eve,Cook Political Report,0.1557,Likely R,Likely R,-7.772550542782518
2018,HOUSE,TX,7,False,eve,Cook Political Report,0.6145,Lean D,Toss-up,5.056218981038666
2018,HOUSE,TX,10,False,eve,Cook Political Report,0.09725,Likely R,Likely R,-4.3598937583001325
2018,HOUSE,TX,21,False,eve,Cook Political Report,0.20045,Lean R,Likely R,-2.667918803727516
2018,HOUSE,TX,22,False,eve,Cook Political Report,0.13295,Likely R,Lean R,-5.0178238106860364
2018,HOUSE,TX,23,False,eve,Cook Political Report,0.65395,Lean D,Lean R,-0.4502927389080158
2018,HOUSE,TX,24,False,eve,Cook Political Report,0.20985,Lean R,Likely R,-3.12746569302412
2018,HOUSE,TX,25,False,eve,Cook Political Report,0.02285,Safe R,Safe R,-8.89688986266232
2018,HOUSE,TX,31,False,eve,Cook Political Report,0.01205,Safe R,Likely R,-2.959699973669416
2018,HOUSE,TX,32,False,eve,Cook Political Report,0.86885,Likely D,Toss-up,6.6499363359095085
2018,HOUSE,UT,4,False,eve,Cook Political Report,0.38955,Lean R,Toss-up,0.2577683353514043
2018,HOUSE,VA,2,False,eve,Cook Political Report,0.07385,Likely R,Toss-up,2.2389563013452785
2018,HOUSE,VA,5,False,eve,Cook Political Report,0.27835,Lean R,Lean R,-6.540068754651571
2018,HOUSE,VA,7,False,eve,Cook Political Report,0.3184,Lean R,Toss-up,1.9642474534852072
2018,HOUSE,VA,10,False,eve,Cook Political Report,0.9749,Safe D,Lean D,12.395253773859809
2018,HOUSE,WA,3,False,eve,Cook Political Report,0.06075,Likely R,Lean R,-5.341995794626757
2018,HOUSE,WA,5,False,eve,Cook Political Report,0.0439,Safe R,Lean R,-9.519989261644405
2018,HOUSE,WA,8,False,eve,Cook Political Report,0.858,Likely D,Lean D,4.83011081049138
2018,HOUSE,WI,1,False,eve,Cook Political Report,0.1892,Likely R,Lean R,-12.693333333333332
2018,HOUSE,WI,3,False,eve,Cook Political Report,0.7454,Lean D,Safe D,19.343979064242795
2018,HOUSE,WI,6,False,eve,Cook Political Report,0.00145,Safe R,Likely R,-11.01287683124671
2018,HOUSE,WV,2,False,eve,Cook Political Report,0.00085,Safe R,Likely R,-11.33062992720953
2018,HOUSE,WV,3,False,eve,Cook Political Report,0.0,Safe R,Lean R,-12.746806869160212
2018,SEN,AZ,0,False,eve,Cook Political Report,0.5682,Toss-up,Toss-up,2.402957486136784
2018,SEN,CT,0,False,eve,Cook Political Report,0.99985,Safe D,Safe D,20.40857699577625
2018,SEN,DE,0,False,eve,Cook Political Report,0.9997,Safe D,Safe D,22.63900798844609
2018,SEN,FL,0,False,eve,Cook Political Report,0.80995,Likely D,Toss-up,-0.1225183560779325
2018,SEN,HI,0,False,eve,Cook Political Report,0.99995,Safe D,Safe D,42.30219569410147
2018,SEN,IN,0,False,eve,Cook Political Report,0.4915,Toss-up,Toss-up,-6.162903216195068
2018,SEN,MA,0,False,eve,Cook Political Report,1.0,Safe D,Safe D,25.0388791773346
2018,SEN,MD,0,False,eve,Cook Political Report,1.0,Safe D,Safe D,36.305663220524615
2018,SEN,ME,0,False,eve,Cook Political Report,0.0,Safe R,Safe D,-54.26165579597612
2018,SEN,MI,0,False,eve,Cook Political Report,0.99035,Safe D,Likely D,6.637138311355607
2018,SEN,MN,0,False,eve,Cook Political Report,0.99995,Safe D,Safe D,24.963466608899427
2018,SEN,MN,0,True,eve,Cook Political Report,0.947,Likely D,Lean D,11.14061979867146
2018,SEN,MO,0,False,eve,Cook Political Report,0.46925,Toss-up,Toss-up,-5.99663324974175
2018,SEN,MS,0,False,eve,Cook Political Report,0.0084,Safe R,Safe R,-19.412856279969382
2018,SEN,MS,0,True,eve,Cook Political Report,0.11895,Likely R,Lean R,-7.266512999290427
2018,SEN,MT,0,False,eve,Cook Political Report,0.6544,Lean D,Toss-up,3.656915843777241
2018,SEN,ND,0,False,eve,Cook Political Report,0.0077,Safe R,Lean R,-10.90541074249605
2018,SEN,NE,0,False,eve,Cook Political Report,0.0069,Safe R,Safe R,-19.795028139801627
2018,SEN,NJ,0,False,eve,Cook Political Report,0.99655,Safe D,Toss-up,11.544410589867937
2018,SEN,NM,0,False,eve,Cook Political Report,0.99975,Safe D,Safe D,27.83688334059555
2018,SEN,NV,0,False,eve,Cook Political Report,0.6186,Lean D,Toss-up,5.247548248472789
2018,SEN,NY,0,False,eve,Cook Political Report,1.0,Safe D,Safe D,33.99933379035469
2018,SEN,OH,0,False,eve,Cook Political Report,0.97655,Safe D,Likely D,6.84734253901348
2018,SEN,PA,0,False,eve,Cook Political Report,0.98405,Safe D,Likely D,13.085564092459116
2018,SEN,RI,0,False,eve,Cook Political Report,0.99975,Safe D,Safe D,23.15947411265822
2018,SEN,TN,0,False,eve,Cook Political Report,0.05825,Likely R,Toss-up,-10.93720415394411
2018,SEN,TX,0,False,eve,Cook Political Report,0.12665,Likely R,Toss-up,-2.5874814972216487
2018,SEN,UT,0,False,eve,Cook Political Report,0.006,Safe R,Safe R,-33.87894010199687
2018,SEN,VA,0,False,eve,Cook Political Report,0.9588,Safe D,Safe D,16.319900580969303
2018,SEN,WA,0,False,eve,Cook Political Report,0.99935,Safe D,Safe D,16.867519849859114
2018,SEN,WI,0,False,eve,Cook Political Report,0.9695,Safe D,Likely D,10.837125004562044
2018,SEN,WV,0,False,eve,Cook Political Report,0.5192,Toss-up,Lean D,3.389417913653612
2018,SEN,WY,0,False,eve,Cook Political Report,0.0,Safe R,Safe R,-37.97819051140364
2018,GOV,AL,0,False,eve,Cook Political Report,0.0004,Safe R,Safe R,-18.98366315447201
2018,GOV,AR,0,False,eve,Cook Political Report,0.0,Safe R,Safe R,-34.56327458573237
2018,GOV,AZ,0,False,eve,Cook Political Report,0.0047,Safe R,Likely R,-14.472794645115007
2018,GOV,CA,0,False,eve,Cook Political Report,1.0,Safe D,Safe D,23.89705425162475
2018,GOV,CO,0,False,eve,Cook Political Report,0.9372,Likely D,Lean D,11.033798975918318
2018,GOV,CT,0,False,eve,Cook Political Report,0.96985,Safe D,Toss-up,3.300286098668716
2018,GOV,FL,0,False,eve,Cook Political Report,0.7621,Lean D,Toss-up,-0.3993417738291432
2018,GOV,GA,0,False,eve,Cook Political Report,0.39595,Lean R,Toss-up,-1.402401224163545
2018,GOV,HI,0,False,eve,Cook Political Report,1.0,Safe D,Safe D,30.05817025219499
2018,GOV,IA,0,False,eve,Cook Political Report,0.29155,Lean R,Toss-up,-2.7952006568787016
2018,GOV,ID,0,False,eve,Cook Political Report,0.0001,Safe R,Safe R,-22.029820731448083
2018,GOV,IL,0,False,eve,Cook Political Report,0.99915,Safe D,Likely D,16.81770120200297
2018,GOV,KS,0,False,eve,Cook Political Report,0.0941,Likely R,Toss-up,5.573405562462808
2018,GOV,MA,0,False,eve,Cook Political Report,0.0807,Likely R,Safe R,-33.57831751284442
2018,GOV,MD,0,False,eve,Cook Political Report,0.95425,Safe D,Likely R,-11.982927494082166
2018,GOV,ME,0,False,eve,Cook Political Report,0.95735,Safe D,Toss-up,8.200440606601008
2018,GOV,MI,0,False,eve,Cook Political Report,0.947,Likely D,Lean D,9.856662837846518
2018,GOV,MN,0,False,eve,Cook Political Report,0.952,Safe D,Likely D,11.859277397110407
2018,GOV,NE,0,False,eve,Cook Political Report,0.00115,Safe R,Safe R,-18.00091979581106
2018,GOV,NH,0,False,eve,Cook Political Report,0.23495,Lean R,Lean R,-7.149770934823039
2018,GOV,NM,0,False,eve,Cook Political Report,0.9756,Safe D,Lean D,14.398119630875614
2018,GOV,NV,0,False,eve,Cook Political Report,0.6805,Lean D,Toss-up,4.312271616501526
2018,GOV,NY,0,False,eve,Cook Political Report,1.0,Safe D,Safe D,27.5631601532228
2018,GOV,OH,0,False,eve,Cook Political Report,0.54965,Toss-up,Toss-up,-3.85006889430733
2018,GOV,OK,0,False,eve,Cook Political Report,0.001,Safe R,Toss-up,-12.535965194072377
2018,GOV,OR,0,False,eve,Cook Political Report,0.9823,Safe D,Toss-up,9.590332790127784
2018,GOV,PA,0,False,eve,Cook Political Report,0.9938,Safe D,Likely D,17.33541436344324
2018,GOV,RI,0,False,eve,Cook Political Report,0.99895,Safe D,Lean D,17.21322628929106
2018,GOV,SC,0,False,eve,Cook Political Report,0.00915,Safe R,Likely R,-8.042103189401029
2018,GOV,SD,0,False,eve,Cook Political Report,0.0402,Safe R,Toss-up,-3.454865114997439
2018,GOV,TN,0,False,eve,Cook Political Report,0.00065,Safe R,Likely R,-21.41070592089212
2018,GOV,TX,0,False,eve,Cook Political Report,0.00145,Safe R,Safe R,-13.530895009728672
2018,GOV,VT,0,False,eve,Cook Political Report,0.94835,Likely D,Safe R,-15.644734628969864
2018,GOV,WI,0,False,eve,Cook Political Report,0.59075,Toss-up,Toss-up,1.115678752931978
2018,GOV,WY,0,False,eve,Cook Political Report,0.0,Safe R,Safe R,-41.81736902020512
2020,HOUSE,AK,0,False,eve,Cook Political Report,0.01835,Safe R,Lean R,-9.168082458762097
2020,HOUSE,AL,1,False,eve,Cook Political Report,0.0,Safe R,Safe R,-28.857513063685083
2020,HOUSE,AL,2,False,eve,Cook Political Report,0.0,Safe R,Safe R,-30.56890946379937
2020,HOUSE,AL,3,False,eve,Cook Political Report,0.0,Safe R,Safe R,-35.029924311834
2020,HOUSE,AL,4,False,eve,Cook Political Report,0.0,Safe R,Safe R,-64.60744516819283
2020,HOUSE,AR,2,False,eve,Cook Political Report,0.1652,Likely R,Toss-up,-10.731632496548904
2020,HOUSE,AR,3,False,eve,Cook Political Report,0.0,Safe R,Safe R,-33.81265854303811
2020,HOUSE,AR,4,False,eve,Cook Political Report,0.0,Safe R,Safe R,-43.33631300796284
2020,HOUSE,AZ,1,False,eve,Cook Political Report,0.7644,Lean D,Lean D,3.2203473374628264
2020,HOUSE,AZ,2,False,eve,Cook Political Report,0.96915,Safe D,Safe D,10.230494592040325
2020,HOUSE,AZ,3,False,eve,Cook Political Report,1.0,Safe D,Safe D,29.146855323769536
2020,HOUSE,AZ,4,False,eve,Cook Political Report,0.0,Safe R,Safe R,-39.52246521373634
2020,HOUSE,AZ,5,False,eve,Cook Political Report,0.0002,Safe R,Safe R,-17.784036715778136
2020,HOUSE,AZ,6,False,eve,Cook Political Report,0.05165,Likely R,Toss-up,-4.34543045849933
2020,HOUSE,AZ,7,False,eve,Cook Political Report,1.0,Safe D,Safe D,53.425013214143306
2020,HOUSE,AZ,8,False,eve,Cook Political Report,0.0001,Safe R,Safe R,-19.1305932787153
2020,HOUSE,AZ,9,False,eve,Cook Political Report,0.99985,Safe D,Safe D,23.252922441054405
2020,HOUSE,CA,1,False,eve,Cook Political Report,0.0038,Safe R,Safe R,-13.98888526026969
2020,HOUSE,CA,2,False,eve,Cook Political Report,1.0,Safe D,Safe D,51.47586526218312
2020,HOUSE,CA,3,False,eve,Cook Political Report,0.99155,Safe D,Safe D,9.347553324968631
2020,HOUSE,CA,4,False,eve,Cook Political Report,0.01395,Safe R,Likely R,-11.8908108646176
2020,HOUSE,CA,5,False,eve,Cook Political Report,1.0,Safe D,Safe D,52.18145093418617
2020,HOUSE,CA,6,False,eve,Cook Political Report,1.0,Safe D,Safe D,46.68651034447517
2020,HOUSE,CA,7,False,eve,Cook Political Report,0.95675,Safe D,Safe D,13.247822067115491
2020,HOUSE,CA,8,False,eve,Cook Political Report,0.02725,Safe R,Safe R,-12.11927477208586
2020,HOUSE,CA,9,False,eve,Cook Political Report,0.9945,Safe D,Safe D,15.166055318727077
2020,HOUSE,CA,10,False,eve,Cook Political Report,0.9451,Likely D,Likely D,10.326155229525211
2020,HOUSE,CA,11,False,eve,Cook Political Report,1.0,Safe D,Safe D,45.98552332532664
2020,HOUSE,CA,13,False,eve,Cook Political Report,1.0,Safe D,Safe D,80.73138598415734
2020,HOUSE,CA,14,False,eve,Cook Political Report,1.0,Safe D,Safe D,58.57323969744021
2020,HOUSE,CA,15,False,eve,Cook Political Report,1.0,Safe D,Safe D,41.80933233343352
2020,HOUSE,CA,16,False,eve,Cook Political Report,0.99835,Safe D,Safe D,18.75660386934836
2020,HOUSE,CA,17,False,eve,Cook Political Report,1.0,Safe D,Safe D,42.69176958054188
2020,HOUSE,CA,19,False,eve,Cook Political Report,1.0,Safe D,Safe D,43.36462988815661
2020,HOUSE,CA,20,False,eve,Cook Political Report,1.0,Safe D,Safe D,53.55237656941735
2020,HOUSE,CA,21,False,eve,Cook Political Report,0.9773,Safe D,Toss-up,-0.893538577148426
2020,HOUSE,CA,22,False,eve,Cook Political Report,0.07815,Likely R,Likely R,-8.452460660216603
2020,HOUSE,CA,23,False,eve,Cook Political Report,0.0,Safe R,Safe R,-24.280179538609296
2020,HOUSE,CA,24,False,eve,Cook Political Report,0.99665,Safe D,Safe D,17.326857000924534
2020,HOUSE,CA,25,False,eve,Cook Political Report,0.90535,Likely D,Toss-up,-0.0982466078367159
2020,HOUSE,CA,26,False,eve,Cook Political Report,0.99985,Safe D,Safe D,21.16971685333287
2020,HOUSE,CA,27,False,eve,Cook Political Report,1.0,Safe D,Safe D,39.55149093338544
2020,HOUSE,CA,28,False,eve,Cook Political Report,1.0,Safe D,Safe D,45.313341205654986
2020,HOUSE,CA,30,False,eve,Cook Political Report,1.0,Safe D,Safe D,38.96556515295371
2020,HOUSE,CA,31,False,eve,Cook Political Report,0.99935,Safe D,Safe D,22.576472644642543
2020,HOUSE,CA,32,False,eve,Cook Political Report,1.0,Safe D,Safe D,33.155220203264555
2020,HOUSE,CA,33,False,eve,Cook Political Report,1.0,Safe D,Safe D,35.16039828824377
2020,HOUSE,CA,35,False,eve,Cook Political Report,1.0,Safe D,Safe D,38.659933045762976
2020,HOUSE,CA,36,False,eve,Cook Political Report,0.98395,Safe D,Safe D,20.67890069708554
2020,HOUSE,CA,37,False,eve,Cook Political Report,1.0,Safe D,Safe D,71.87994106958037
2020,HOUSE,CA,39,False,eve,Cook Political Report,0.9533,Safe D,Likely D,-1.1952307123970645
2020,HOUSE,CA,40,False,eve,Cook Political Report,1.0,Safe D,Safe D,45.47834811488296
2020,HOUSE,CA,41,False,eve,Cook Political Report,1.0,Safe D,Safe D,28.060387016182165
2020,HOUSE,CA,42,False,eve,Cook Political Report,0.01445,Safe R,Safe R,-14.2647542297587
2020,HOUSE,CA,43,False,eve,Cook Political Report,1.0,Safe D,Safe D,43.36914983195273
2020,HOUSE,CA,45,False,eve,Cook Political Report,0.92585,Likely D,Safe D,6.928006285261207
2020,HOUSE,CA,46,False,eve,Cook Political Report,1.0,Safe D,Safe D,37.50757017937513
2020,HOUSE,CA,47,False,eve,Cook Political Report,1.0,Safe D,Safe D,26.54375897160877
2020,HOUSE,CA,48,False,eve,Cook Political Report,0.9573,Safe D,Lean D,-2.119969627942293
2020,HOUSE,CA,49,False,eve,Cook Political Report,0.998,Safe D,Safe D,6.2591525099222265
2020,HOUSE,CA,50,False,eve,Cook Political Report,0.01625,Safe R,Lean R,-7.90639918320042
2020,HOUSE,CA,51,False,eve,Cook Political Report,1.0,Safe D,Safe D,36.6095109244876
2020,HOUSE,CA,52,False,eve,Cook Political Report,0.99995,Safe D,Safe D,23.151616035511168
2020,HOUSE,CO,1,False,eve,Cook Political Report,1.0,Safe D,Safe D,51.57184123443699
2020,HOUSE,CO,2,False,eve,Cook Political Report,1.0,Safe D,Safe D,26.904010635230804
2020,HOUSE,CO,3,False,eve,Cook Political Report,0.07655,Likely R,Lean R,-6.392192035799361
2020,HOUSE,CO,4,False,eve,Cook Political Report,0.0,Safe R,Safe R,-24.297847246551527
2020,HOUSE,CO,5,False,eve,Cook Political Report,0.0,Safe R,Safe R,-21.28841512567795
2020,HOUSE,CO,6,False,eve,Cook Political Report,0.9801,Safe D,Safe D,17.654745173981095
2020,HOUSE,CO,7,False,eve,Cook Political Report,0.99695,Safe D,Safe D,22.259202686017968
2020,HOUSE,CT,1,False,eve,Cook Political Report,0.99995,Safe D,Safe D,29.165639438596894
2020,HOUSE,CT,2,False,eve,Cook Political Report,0.99335,Safe D,Safe D,21.692726131529398
2020,HOUSE,CT,3,False,eve,Cook Political Report,0.9996,Safe D,Safe D,19.26492461780833
2020,HOUSE,CT,4,False,eve,Cook Political Report,0.9994,Safe D,Safe D,26.41955280671663
2020,HOUSE,CT,5,False,eve,Cook Political Report,0.97565,Safe D,Safe D,11.75596274878655
2020,HOUSE,FL,1,False,eve,Cook Political Report,0.0,Safe R,Safe R,-31.022555973772555
2020,HOUSE,FL,3,False,eve,Cook Political Report,0.0246,Safe R,Safe R,-14.279932684598656
2020,HOUSE,FL,4,False,eve,Cook Political Report,0.0,Safe R,Safe R,-22.196387546542027
2020,HOUSE,FL,5,False,eve,Cook Political Report,1.0,Safe D,Safe D,30.255539761345865
2020,HOUSE,FL,6,False,eve,Cook Political Report,0.00095,Safe R,Safe R,-21.267632020251405
2020,HOUSE,FL,7,False,eve,Cook Political Report,0.97525,Safe D,Safe D,12.277636911773516
2020,HOUSE,FL,8,False,eve,Cook Political Report,0.00025,Safe R,Safe R,-22.705681748979966
2020,HOUSE,FL,9,False,eve,Cook Political Report,0.9961,Safe D,Safe D,12.065510121900408
2020,HOUSE,FL,10,False,eve,Cook Political Report,1.0,Safe D,Safe D,27.24919816221703
2020,HOUSE,FL,11,False,eve,Cook Political Report,0.0,Safe R,Safe R,-33.4443338181711
2020,HOUSE,FL,12,False,eve,Cook Political Report,0.00075,Safe R,Safe R,-25.76428658126165
2020,HOUSE,FL,13,False,eve,Cook Political Report,0.99695,Safe D,Safe D,6.080006303586642
2020,HOUSE,FL,14,False,eve,Cook Political Report,0.99985,Safe D,Safe D,20.515080508201304
2020,HOUSE,FL,15,False,eve,Cook Political Report,0.0691,Likely R,Lean R,-10.77044367255312
2020,HOUSE,FL,16,False,eve,Cook Political Report,0.02295,Safe R,Likely R,-11.0005694431836
2020,HOUSE,FL,17,False,eve,Cook Political Report,0.0003,Safe R,Safe R,-30.96478878430274
2020,HOUSE,FL,18,False,eve,Cook Political Report,0.0729,Likely R,Likely R,-15.140467315210474
2020,HOUSE,FL,19,False,eve,Cook Political Report,0.0027,Safe R,Safe R,-22.558964969657165
2020,HOUSE,FL,20,False,eve,Cook Political Report,1.0,Safe D,Safe D,57.35354782279651
2020,HOUSE,FL,21,False,eve,Cook Political Report,1.0,Safe D,Safe D,20.304800815094417
2020,HOUSE,FL,22,False,eve,Cook Political Report,0.99935,Safe D,Safe D,17.203101037241776
2020,HOUSE,FL,23,False,eve,Cook Political Report,1.0,Safe D,Safe D,16.40696319252433
2020,HOUSE,FL,24,False,eve,Cook Political Report,1.0,Safe D,Safe D,57.47960663382618
2020,HOUSE,FL,26,False,eve,Cook Political Report,0.998,Safe D,Lean D,-3.44861804278668
2020,HOUSE,FL,27,False,eve,Cook Political Report,0.99895,Safe D,Likely D,-2.736374267641492
2020,HOUSE,GA,1,False,eve,Cook Political Report,0.00415,Safe R,Safe R,-16.698440074531483
2020,HOUSE,GA,2,False,eve,Cook Political Report,0.9952,Safe D,Safe D,18.23219799499665
2020,HOUSE,GA,3,False,eve,Cook Political Report,0.0,Safe R,Safe R,-30.0911886846315
2020,HOUSE,GA,4,False,eve,Cook Political Report,1.0,Safe D,Safe D,60.15320170313438
2020,HOUSE,GA,5,False,eve,Cook Political Report,1.0,Safe D,Safe D,70.29869986995878
2020,HOUSE,GA,6,False,eve,Cook Political Report,0.6317,Lean D,Likely D,9.177948346025223
2020,HOUSE,GA,7,False,eve,Cook Political Report,0.3201,Lean R,Lean D,2.782503822712296
2020,HOUSE,GA,8,False,eve,Cook Political Report,0.0,Safe R,Safe R,-29.04128715925511
2020,HOUSE,GA,9,False,eve,Cook Political Report,0.0,Safe R,Safe R,-57.16137829589287
2020,HOUSE,GA,10,False,eve,Cook Political Report,0.0,Safe R,Safe R,-24.6201571690545
2020,HOUSE,GA,11,False,eve,Cook Political Report,0.0,Safe R,Safe R,-20.852365958579096
2020,HOUSE,GA,12,False,eve,Cook Political Report,0.00145,Safe R,Safe R,-16.761421352535802
2020,HOUSE,GA,13,False,eve,Cook Political Report,1.0,Safe D,Safe D,54.80096859822313
2020,HOUSE,GA,14,False,eve,Cook Political Report,0.0,Safe R,Safe R,-49.42023567655425
2020,HOUSE,HI,1,False,eve,Cook Political Report,1.0,Safe D,Safe D,44.04184991726702
2020,HOUSE,HI,2,False,eve,Cook Political Report,1.0,Safe D,Safe D,34.23676548852644
2020,HOUSE,IA,1,False,eve,Cook Political Report,0.92195,Likely D,Toss-up,-2.5979900105216056
2020,HOUSE,IA,2,False,eve,Cook Political Report,0.7249,Lean D,Toss-up,-0.0015231441757505
2020,HOUSE,IA,3,False,eve,Cook Political Report,0.8756,Likely D,Lean D,1.436365403214238
2020,HOUSE,IA,4,False,eve,Cook Political Report,0.0003,Safe R,Safe R,-24.23468453144218
2020,HOUSE,ID,1,False,eve,Cook Political Report,0.0,Safe R,Safe R,-40.56763383365452
2020,HOUSE,ID,2,False,eve,Cook Political Report,0.0,Safe R,Safe R,-33.75433541433221
2020,HOUSE,IL,1,False,eve,Cook Political Report,1.0,Safe D,Safe D,47.67086192571622
2020,HOUSE,IL,2,False,eve,Cook Political Report,1.0,Safe D,Safe D,57.62822190458935
2020,HOUSE,IL,3,False,eve,Cook Political Report,0.99995,Safe D,Safe D,12.757456460527688
2020,HOUSE,IL,4,False,eve,Cook Political Report,1.0,Safe D,Safe D,68.10767856260972
2020,HOUSE,IL,5,False,eve,Cook Political Report,1.0,Safe D,Safe D,45.319316434614805
2020,HOUSE,IL,6,False,eve,Cook Political Report,0.9924,Safe D,Safe D,7.515314282265608
2020,HOUSE,IL,7,False,eve,Cook Political Report,1.0,Safe D,Safe D,71.53105687254319
2020,HOUSE,IL,9,False,eve,Cook Political Report,1.0,Safe D,Safe D,41.96440664192648
2020,HOUSE,IL,10,False,eve,Cook Political Report,1.0,Safe D,Safe D,27.76129577962657
2020,HOUSE,IL,11,False,eve,Cook Political Report,0.99995,Safe D,Safe D,26.597129136788958
2020,HOUSE,IL,12,False,eve,Cook Political Report,0.0406,Safe R,Safe R,-20.86186789737482
2020,HOUSE,IL,13,False,eve,Cook Political Report,0.33345,Lean R,Toss-up,-8.925863534131482
2020,HOUSE,IL,14,False,eve,Cook Political Report,0.73775,Lean D,Likely D,1.3400025932316653
2020,HOUSE,IL,15,False,eve,Cook Political Report,0.0,Safe R,Safe R,-46.89210988707849
2020,HOUSE,IL,16,False,eve,Cook Political Report,0.00135,Safe R,Safe R,-29.432326291135347
2020,HOUSE,IL,17,False,eve,Cook Political Report,0.99555,Safe D,Lean D,4.0510347679358665
2020,HOUSE,IL,18,False,eve,Cook Political Report,0.0,Safe R,Safe R,-40.81999790254357
2020,HOUSE,IN,1,False,eve,Cook Political Report,0.9866,Safe D,Safe D,16.675645108954186
2020,HOUSE,IN,2,False,eve,Cook Political Report,0.00235,Safe R,Safe R,-22.9877280887436
2020,HOUSE,IN,3,False,eve,Cook Political Report,0.0,Safe R,Safe R,-35.679706278722094
2020,HOUSE,IN,4,False,eve,Cook Political Report,0.0,Safe R,Safe R,-33.24727116966752
2020,HOUSE,IN,5,False,eve,Cook Political Report,0.15405,Likely R,Toss-up,-4.252474726991423
2020,HOUSE,IN,6,False,eve,Cook Political Report,0.0,Safe R,Safe R,-42.41677253793984
2020,HOUSE,IN,7,False,eve,Cook Political Report,1.0,Safe D,Safe D,24.87047365589876
2020,HOUSE,IN,8,False,eve,Cook Political Report,0.0,Safe R,Safe R,-38.33031507988168
2020,HOUSE,IN,9,False,eve,Cook Political Report,0.0002,Safe R,Safe R,-28.86951828519861
2020,HOUSE,KS,1,False,eve,Cook Political Report,0.0,Safe R,Safe R,-42.31944283068259
2020,HOUSE,KS,2,False,eve,Cook Political Report,0.00505,Safe R,Likely R,-15.15426215563434
2020,HOUSE,KS,3,False,eve,Cook Political Report,0.97475,Safe D,Safe D,10.34947921629198
2020,HOUSE,KS,4,False,eve,Cook Political Report,0.0,Safe R,Safe R,-27.30492681431048
2020,HOUSE,KY,1,False,eve,Cook Political Report,0.0,Safe R,Safe R,-49.985691235120406
2020,HOUSE,KY,2,False,eve,Cook Political Report,0.0,Safe R,Safe R,-45.97663095285663
2020,HOUSE,KY,3,False,eve,Cook Political Report,0.9984,Safe D,Safe D,25.332181463038275
2020,HOUSE,KY,4,False,eve,Cook Political Report,0.0,Safe R,Safe R,-34.17357500084965
2020,HOUSE,KY,5,False,eve,Cook Political Report,0.0,Safe R,Safe R,-68.41561230996409
2020,HOUSE,KY,6,False,eve,Cook Political Report,0.03525,Safe R,Likely R,-16.651566436085698
2020,HOUSE,LA,1,False,eve,Cook Political Report,0.0,Safe R,Safe R,-48.1016819153016
2020,HOUSE,LA,2,False,eve,Cook Political Report,1.0,Safe D,Safe D,57.68947262614756
2020,HOUSE,LA,3,False,eve,Cook Political Report,0.0,Safe R,Safe R,-39.36599597889677
2020,HOUSE,LA,4,False,eve,Cook Political Report,0.0,Safe R,Safe R,-33.47859272354833
2020,HOUSE,LA,5,False,eve,Cook Political Report,0.0,Safe R,Safe R,-54.23199797742996
2020,HOUSE,LA,6,False,eve,Cook Political Report,0.0,Safe R,Safe R,-47.10488945236916
2020,HOUSE,MA,2,False,eve,Cook Political Report,0.99995,Safe D,Safe D,30.788276616571657
2020,HOUSE,MA,4,False,eve,Cook Political Report,0.99975,Safe D,Safe D,22.01974847901724
2020,HOUSE,MA,5,False,eve,Cook Political Report,1.0,Safe D,Safe D,48.78391421453441
2020,HOUSE,MA,6,False,eve,Cook Political Report,1.0,Safe D,Safe D,31.04339788410148
2020,HOUSE,MA,9,False,eve,Cook Political Report,0.97825,Safe D,Safe D,25.571801805931155
