year,state_po,district,dem,rep,winner,winner_side,cand_keys,house_margin,contested,d24,r24,inc_side,race_type,race_note,actual,office,special,dem_key,rep_key,lean,expected,resid,prior_edge,pres24,quality_diff,first_term,poll_avg,poll_n_eff,poll_count,p_dem,margin_median,margin_p10,margin_p90,fundamentals_mean,poll_weight,env_miss,close_bonus_used,lean_only
2020,AZ,1,188469.0,176709.0,TOM O'HALLERAN,D,"['SHEDD T', 'HALLERAN T']",3.2203473374628264,True,46.6,47.7,1.0,standard,D,3.2203473374628264,HOUSE,False,,,-3.491502760937003,,,2.8691817298376723,-1.1664899257688244,0.0,0,,0.0,0,0.7644,4.633765183907308,-3.493869252387973,12.884550820420873,4.56468305750002,0.0,-1.0316953896665817,2.90597313672993,0.7128182262867708
2020,AZ,2,209945.0,170975.0,ANN KIRKPATRICK,D,"['KIRKPATRICK A', 'MARTIN B', 'SCHLASS B', 'BAH I']",10.230494592040323,True,49.6,44.7,1.0,standard,D,10.230494592040323,HOUSE,False,,,2.871169561438394,,,-3.032022638856148,5.196182396606573,0.0,1,,0.0,0,0.96915,11.999001863221707,3.7466384422291616,20.21509301622183,11.981602567057685,0.0,-1.0316953896665817,2.90597313672993,7.075490548662168
2020,AZ,3,174243.0,95594.0,RAUL M GRIJALVA,D,"['WOOD D', 'GRIJALVA R']",29.146855323769536,True,62.4,32.5,1.0,standard,D,29.146855323769536,HOUSE,False,,,29.181836479900316,,,-6.319496758886039,31.506849315068493,0.0,0,,0.0,0,1.0,29.699166616856544,21.543894017806412,37.859506611608474,29.727123608689443,0.0,-1.0316953896665817,2.90597313672993,33.386157467124086
2020,AZ,4,120503.0,278002.0,PAUL A GOSAR,R,"['GISSY A', 'BRENNAN B', 'DISANTO D', 'OVERHOLSER D', 'ROBINSON E', 'JONES M', 'GOSAR P']",-39.52246521373634,True,27.5,67.7,-1.0,standard,D,-39.52246521373634,HOUSE,False,,,-44.551903591470705,,,2.6237657532585814,-42.226890756302524,0.0,0,,0.0,0,0.0,-41.72170795607579,-49.66371149839142,-33.65824807070782,-41.67055667331145,0.0,-1.0316953896665817,2.90597313672993,-40.34758260424693
2020,AZ,5,183171.0,262414.0,ANDY BIGGS,R,"['BIGGS A', 'GREENE J', 'STEPHENS K']",-17.784036715778136,True,36.5,57.6,-1.0,standard,D,-17.784036715778136,HOUSE,False,,,-24.747967139100165,,,4.802973203099011,-22.422954303931988,0.0,0,,0.0,0,0.0002,-22.752300732075575,-30.832559138019903,-14.777238120497415,-22.848468122322117,0.0,-1.0316953896665817,2.90597313672993,-20.54364615187639
2020,AZ,6,199644.0,217783.0,DAVID SCHWEIKERT,R,"['SCHWEIKERT D', 'TIPIRNENI H']",-4.34543045849933,True,42.4,52.4,-1.0,standard,D,-4.34543045849933,HOUSE,False,,,-12.873536041919234,,,7.575458949479663,-10.548523206751055,0.0,0,-2.032072477295059,0.6226550733441703,4,0.05165,-8.75112480114075,-15.530204272175355,-1.972544660172922,-11.832652699253892,0.3177808058046767,-1.0316953896665817,2.90597313672993,-8.66921505469546
2020,AZ,7,165452.0,50226.0,RUBEN GALLEGO,D,"['KIRKHAM J', 'BARNETT J', 'RODRIGUEZ R', 'GALLEGO R']",53.425013214143306,True,71.8,22.6,1.0,standard,D,53.425013214143306,HOUSE,False,,,49.79363123262843,,,,52.11864406779661,0.0,0,,0.0,0,1.0,55.940850303749805,48.00491631848847,64.03206641782559,55.95882875519499,0.0,-1.0316953896665817,2.90597313672993,53.9979522198522
2020,AZ,8,170816.0,251633.0,DEBBIE LESKO,R,"['LESKO D', 'MUSCATO M', 'HENDRIX T']",-19.1305932787153,True,37.0,58.1,-1.0,standard,D,-19.1305932787153,HOUSE,False,,,-24.512184233696043,,,-3.679406001315117,-22.187171398527866,0.0,1,,0.0,0,0.0001,-22.24306394511875,-30.326000884248145,-14.14527008473021,-22.218921565763484,0.0,-1.0316953896665817,2.90597313672993,-20.30786324647227
2020,AZ,9,217094.0,135180.0,GREG STANTON,D,"['GILES D', 'STANTON G']",23.252922441054405,True,54.7,38.4,1.0,standard,D,23.252922441054405,HOUSE,False,,,15.183043018752342,,,-3.1011106418929053,17.50805585392052,0.0,1,,0.0,0,0.99985,21.79374130996696,13.769450645059926,29.896328360001636,21.830729736898675,0.0,-1.0316953896665817,2.90597313672993,19.387364005976117
2020,CA,1,154073.0,204190.0,DOUG LAMALFA,R,"['DENNEY A', 'LAMALFA D']",-13.98888526026969,True,36.5,56.2,0.0,standard,D,-13.98888526026969,HOUSE,False,,,-23.576361270982634,,,,-21.251348435814457,0.0,0,-9.65531914893617,0.09244003439210144,1,0.0038,-18.244912477398017,-27.048715540298307,-9.472996972134714,-19.391320654806805,0.1243299966265377,-1.0316953896665817,2.90597313672993,-19.37204028375886
2020,CA,2,294435.0,94320.0,JARED HUFFMAN,D,"['MENSING D', 'HUFFMAN J']",51.47586526218312,True,69.0,23.3,1.0,standard,D,51.47586526218312,HOUSE,False,,,47.187446536446124,,,-0.7681503410580248,49.512459371614305,0.0,0,,0.0,0,1.0,50.456792253384535,42.44921746837025,58.34113007818598,50.44907148439972,0.0,-1.0316953896665817,2.90597313672993,51.3917675236699
2020,CA,3,176043.0,145945.0,JOHN GARAMENDI,D,"['GARAMENDI J', 'HAMILTON T']",9.347553324968633,True,53.0,40.4,1.0,standard,D,9.347553324968633,HOUSE,False,,,11.165351190527755,,,-1.389938972977614,13.490364025695934,0.0,0,,0.0,0,0.99155,15.249545199121526,7.1495542918826365,23.385502982141528,15.229056458565557,0.0,-1.0316953896665817,2.90597313672993,15.369672177751529
2020,CA,4,194731.0,247291.0,TOM MCCLINTOCK,R,"['KENNEDY B', 'MCCLINTOCK T']",-11.890810864617599,True,39.3,54.0,-1.0,standard,D,-11.890810864617599,HOUSE,False,,,-18.080639844814485,,,-0.0947249245106505,-15.755627009646306,0.0,0,-9.65531914893617,0.23471145340470626,1,0.01395,-12.724127193233437,-20.290091568677365,-5.24006443287505,-13.489219848694379,0.18901194312573386,-1.0316953896665817,2.90597313672993,-13.87631885759071
2020,CA,5,271233.0,85227.0,MIKE THOMPSON,D,"['THOMPSON M', 'GIBLIN S']",52.18145093418617,True,69.2,24.3,1.0,standard,D,52.18145093418617,HOUSE,False,,,45.69637753916338,,,,48.02139037433156,0.0,0,,0.0,0,1.0,51.824042998617955,43.888563360495574,59.88642221162705,51.91260159704696,0.0,-1.0316953896665817,2.90597313672993,49.90069852638715
2020,CA,6,229648.0,83466.0,DORIS O MATSUI,D,"['BISH C', 'MATSUI D']",46.686510344475174,True,69.2,24.4,1.0,standard,D,46.686510344475174,HOUSE,False,,,45.53823502807968,,,,47.863247863247864,0.0,0,,0.0,0,1.0,51.83535467256547,43.75381711185044,59.7824737402436,51.75635071567705,0.0,-1.0316953896665817,2.90597313672993,49.74255601530346
2020,CA,7,217416.0,166549.0,AMI BERA,D,"['BERA A', 'PATTERSON B']",13.247822067115493,True,52.3,40.9,1.0,standard,D,13.247822067115493,HOUSE,False,,,9.90674682148418,,,-7.592226841965491,12.23175965665236,0.0,0,,0.0,0,0.95675,10.941056727641165,2.741775354187914,19.05956595939371,10.987519823438374,0.0,-1.0316953896665817,2.90597313672993,14.111067808707954
2020,CA,8,124400.0,158711.0,JAY OBERNOLTE,R,"['BUBSER C', 'OBERNOLTE J']",-12.119274772085861,True,39.6,54.7,0.0,standard,D,-12.119274772085861,HOUSE,False,,,-18.337738179812927,,,,-16.01272534464475,0.0,0,,0.0,0,0.02725,-13.894616393792102,-23.3852046059651,-4.363265670457741,-14.041636232292905,0.0,-1.0316953896665817,2.90597313672993,-14.133417192589155
2020,CA,9,174252.0,128358.0,JERRY MCNERNEY,D,"['AMADOR A', 'MCNERNEY J']",15.166055318727075,True,56.6,38.0,1.0,standard,D,15.166055318727075,HOUSE,False,,,17.336720780053813,,,-10.591001667954623,19.66173361522199,0.0,0,,0.0,0,0.9945,15.841770980431988,7.880390396892723,24.077534770413653,15.872491824932851,0.0,-1.0316953896665817,2.90597313672993,21.541041767277587
2020,CA,10,166865.0,135629.0,JOSH HARDER,D,"['HARDER J', 'HOWZE T']",10.326155229525213,True,48.5,45.5,1.0,standard,D,10.326155229525213,HOUSE,False,,,0.8664765265339489,,,-3.118502689988844,3.1914893617021276,0.0,1,,0.0,0,0.9451,10.141750060555927,1.990288694913906,18.25497125643177,10.14302253609,0.0,-1.0316953896665817,2.90597313672993,5.070797513757723
2020,CA,11,271063.0,100293.0,MARK DESAULNIER,D,"['DESAULNIER M', 'SHARMA N']",45.98552332532664,True,71.5,22.7,1.0,standard,D,45.98552332532664,HOUSE,False,,,49.479658077782986,,,-8.071913114963152,51.80467091295117,0.0,0,,0.0,0,1.0,48.856780085751915,40.96576475075749,56.833903813714684,48.89556782730314,0.0,-1.0316953896665817,2.90597313672993,53.68397906500676
2020,CA,13,327863.0,34955.0,BARBARA LEE,D,"['LEE B', 'PITERMAN N']",80.73138598415734,True,87.4,6.8,1.0,standard,D,80.73138598415734,HOUSE,False,,,83.23761986122248,,,,85.56263269639066,0.0,0,,0.0,0,1.0,88.88399107699999,80.96225506031335,96.72463828297802,88.84327467923735,0.0,-1.0316953896665817,2.90597313672993,87.44194084844627
2020,CA,14,278300.0,72705.0,JACKIE SPEIER,D,"['SPEIER J', 'PETEL R']",58.57323969744021,True,76.9,18.2,1.0,standard,D,58.57323969744021,HOUSE,False,,,59.39948769059417,,,-6.082025804254826,61.72450052576235,0.0,0,,0.0,0,1.0,59.69274700442811,51.76483350287844,67.62006675499866,59.71646910158398,0.0,-1.0316953896665817,2.90597313672993,63.603808677817945
2020,CA,15,242991.0,99710.0,ERIC SWALWELL,D,"['HAYDEN A', 'SWALWELL E']",41.80933233343352,True,69.9,24.2,1.0,standard,D,41.80933233343352,HOUSE,False,,,46.240343169082614,,,-5.921949040520751,48.565356004250795,0.0,0,,0.0,0,1.0,46.763167002078475,38.8741023018152,54.681547861002876,46.82022586656347,0.0,-1.0316953896665817,2.90597313672993,50.44466415630639
2020,CA,16,128690.0,88039.0,JIM COSTA,D,"['COSTA J', 'COOKINGHAM K']",18.756603869348357,True,58.0,36.4,1.0,standard,D,18.756603869348357,HOUSE,False,,,20.55634309703521,,,-11.075225682737209,22.881355932203387,0.0,0,,0.0,0,0.99835,18.689292204001248,10.597780218496439,26.85092998373679,18.719390747942448,0.0,-1.0316953896665817,2.90597313672993,24.760664084258984
2020,CA,17,212137.0,85199.0,RO KHANNA,D,"['TANDON R', 'KHANNA R']",42.69176958054188,True,73.9,20.5,1.0,standard,D,42.69176958054188,HOUSE,False,,,54.242783775001314,,,-6.10941371299392,56.567796610169495,0.0,0,,0.0,0,1.0,54.66005528380187,46.55978923767259,62.717969025526365,54.62043186874335,0.0,-1.0316953896665817,2.90597313672993,58.44710476222509
2020,CA,19,224385.0,88642.0,ZOE LOFGREN,D,"['AGUILERA J', 'LOFGREN Z']",43.364629888156614,True,72.9,21.5,1.0,standard,D,43.364629888156614,HOUSE,False,,,52.124139707204705,,,-5.757012058902951,54.449152542372886,0.0,0,,0.0,0,1.0,52.70783568105797,44.64129752485819,60.57173533273587,52.714988740051794,0.0,-1.0316953896665817,2.90597313672993,56.32846069442848
2020,CA,20,236896.0,71658.0,JIMMY PANETTA,D,"['GORMAN J', 'PANETTA J']",53.55237656941735,True,70.4,23.2,1.0,standard,D,53.55237656941735,HOUSE,False,,,48.102337592182245,,,,50.427350427350426,0.0,0,,0.0,0,1.0,54.34842505399861,46.33592661718158,62.402086067644426,54.289068464870894,0.0,-1.0316953896665817,2.90597313672993,52.30665857940602
2020,CA,21,84406.0,85928.0,DAVID G VALADAO,R,"['VALADAO D', 'COX T']",-0.893538577148426,True,55.2,39.7,1.0,standard,D,-0.893538577148426,HOUSE,False,,,14.007969251238565,,,-17.515350932174567,16.332982086406744,0.0,1,-7.043678160919541,0.028171416029775735,1,0.9773,12.568802514283743,4.433862059014221,20.49804583233959,13.246988851421294,0.0327677234899347,-1.0316953896665817,2.90597313672993,18.21229023846234
2020,CA,22,144251.0,170888.0,DEVIN NUNES,R,"['NUNES D', 'ARBALLO P']",-8.452460660216603,True,42.6,52.1,-1.0,standard,D,-8.452460660216603,HOUSE,False,,,-12.356691821440618,,,2.208384192696736,-10.03167898627244,0.0,0,-10.554639175257734,0.07968079724112731,1,0.07815,-8.572686062547486,-16.49980108215856,-0.7601391043210969,-8.432820522659776,0.08343444021293461,-1.0316953896665817,2.90597313672993,-8.152370834216844
2020,CA,23,115896.0,190222.0,KEVIN MCCARTHY,R,"['MCCARTHY K', 'MANGONE K']",-24.280179538609296,True,36.1,58.1,-1.0,standard,D,-24.280179538609296,HOUSE,False,,,-25.67957759100682,,,11.79325107301766,-23.35456475583864,0.0,0,,0.0,0,0.0,-27.48893045950966,-35.6745991292304,-19.173658798616625,-27.440337166232627,0.0,-1.0316953896665817,2.90597313672993,-21.475256603783045
2020,CA,24,212564.0,149781.0,SALUD O CARBAJAL,D,"['CALDWELL A', 'CARBAJAL S']",17.326857000924534,True,56.7,36.5,1.0,standard,D,17.326857000924534,HOUSE,False,,,19.348806907321094,,,-10.459179589442012,21.673819742489272,0.0,0,,0.0,0,0.99665,17.915597679704934,9.773251935907423,26.127735317334082,17.867234618774972,0.0,-1.0316953896665817,2.90597313672993,23.55312789454487
2020,CA,25,169305.0,169638.0,MIKE GARCIA,R,"['SMITH C', 'GARCIA M']",-0.0982466078367159,True,50.3,43.6,0.0,standard,D,-0.0982466078367159,HOUSE,False,,,4.810237431072498,,,,7.135250266240677,0.0,0,-2.096606295004407,0.1831234524106336,2,0.90535,8.63002453848853,0.21952365614553696,17.111015334985105,11.324973945152992,0.2055709624960618,-1.0316953896665817,2.90597313672993,9.014558418296271
2020,CA,26,208856.0,135877.0,JULIA BROWNLEY,D,"['BROWNLEY J', 'KENNEDY R']",21.16971685333287,True,57.9,36.0,1.0,standard,D,21.16971685333287,HOUSE,False,,,20.99767087090211,,,-5.035029714098133,23.322683706070286,0.0,0,,0.0,0,0.99985,22.292098949905313,14.110990756096768,30.42582748087938,22.30743477259626,0.0,-1.0316953896665817,2.90597313672993,25.201991858125883
2020,CA,27,221411.0,95907.0,JUDY CHU,D,"['NALBANDIAN J', 'CHU J']",39.55149093338544,True,66.0,28.4,1.0,standard,D,39.55149093338544,HOUSE,False,,,37.50549563940809,,,,39.83050847457627,0.0,0,,0.0,0,1.0,43.92834283344054,35.83098543716801,51.81854767997424,43.81204757424096,0.0,-1.0316953896665817,2.90597313672993,41.70981662663186
2020,CA,28,244271.0,91928.0,ADAM B SCHIFF,D,"['SCHIFF A', 'EARLY E']",45.313341205654986,True,72.1,22.3,1.0,standard,D,45.313341205654986,HOUSE,False,,,50.42922445296742,,,3.553044291501287,52.7542372881356,0.0,0,,0.0,0,1.0,55.91177223643379,47.852724075524584,64.03502258797332,55.90788326532247,0.0,-1.0316953896665817,2.90597313672993,54.63354544019119
2020,CA,30,240038.0,105426.0,BRAD SHERMAN,D,"['SHERMAN B', 'REED M']",38.96556515295371,True,69.1,25.7,1.0,standard,D,38.96556515295371,HOUSE,False,,,43.45557788213139,,,-0.6583562743136895,45.78059071729957,0.0,0,,0.0,0,1.0,46.73217916388817,38.75808696200721,54.888981470771455,46.81896229817016,0.0,-1.0316953896665817,2.90597313672993,47.65989886935516
2020,CA,31,175315.0,110735.0,PETE AGUILAR,D,"['GIBBONEY A', 'AGUILAR P']",22.576472644642546,True,57.7,36.6,1.0,standard,D,22.576472644642546,HOUSE,False,,,20.050384831851968,,,-8.423587430648098,22.375397667020145,0.0,0,,0.0,0,0.99935,19.66239583668436,11.59828497217209,27.789860482753767,19.611870253710542,0.0,-1.0316953896665817,2.90597313672993,24.254705819075742
2020,CA,32,172942.0,86818.0,GRACE F NAPOLITANO,D,"['NAPOLITANO G', 'SCOTT J']",33.155220203264555,True,66.6,27.7,1.0,standard,D,33.155220203264555,HOUSE,False,,,38.92631272156564,,,-4.140226756248978,41.25132555673382,0.0,0,,0.0,0,1.0,40.58205605284792,32.506669155153155,48.48175664288146,40.51963206531499,0.0,-1.0316953896665817,2.90597313672993,43.13063370878941
2020,CA,33,257094.0,123334.0,TED LIEU,D,"['BRADLEY J', 'LIEU T']",35.16039828824377,True,67.8,26.5,1.0,standard,D,35.16039828824377,HOUSE,False,,,41.47138165051581,,,-6.79011689274293,43.79639448568399,0.0,0,,0.0,0,1.0,41.618489091202235,33.542276201447194,49.81418421461116,41.65266449664067,0.0,-1.0316953896665817,2.90597313672993,45.67570263773958
2020,CA,35,169405.0,74941.0,NORMA J TORRES,D,"['CARGILE M', 'TORRES N']",38.659933045762976,True,67.7,26.9,1.0,standard,D,38.659933045762976,HOUSE,False,,,40.803951224028445,,,-3.941246016516239,43.128964059196626,0.0,0,,0.0,0,1.0,42.46923102791945,34.466057180267114,50.55564571653869,42.48130754926125,0.0,-1.0316953896665817,2.90597313672993,45.00827221125222
2020,CA,36,185151.0,121698.0,RAUL RUIZ,D,"['CRUZ E', 'RUIZ R']",20.67890069708554,True,52.2,43.4,1.0,standard,D,20.67890069708554,HOUSE,False,,,6.880008085333918,,,1.9653146060143487,9.205020920502097,0.0,0,,0.0,0,0.98395,13.676341169357656,5.53696816886083,21.726094552926554,13.686012518320634,0.0,-1.0316953896665817,2.90597313672993,11.084329072557692
2020,CA,37,254916.0,41705.0,KAREN BASS,D,"['WEBBER E', 'BASS K']",71.87994106958037,True,85.7,9.6,1.0,standard,D,71.87994106958037,HOUSE,False,,,77.52808265276468,,,,79.85309548793286,0.0,0,,0.0,0,1.0,83.3245633824969,75.51395752300802,91.17545944676849,83.2470699891982,0.0,-1.0316953896665817,2.90597313672993,81.73240363998846
2020,CA,39,169837.0,173946.0,YOUNG KIM,R,"['CISNEROS G', 'KIM Y']",-1.1952307123970645,True,51.5,42.9,1.0,standard,D,-1.1952307123970645,HOUSE,False,,,6.785156656357245,,,-11.129297630376062,9.110169491525424,0.0,1,4.524731182795699,0.15166365704480564,1,0.9533,10.031357575605952,2.3781388971424513,17.731287599484407,10.812951837066969,0.13937596439668623,-1.0316953896665817,2.90597313672993,10.989477643581019
2020,CA,40,135572.0,50809.0,LUCILLE ROYBAL-ALLARD,D,"['DELGADO C', 'ALLARD L']",45.478348114882955,True,82.2,12.8,1.0,standard,D,45.478348114882955,HOUSE,False,,,70.7276187437792,,,,73.05263157894738,0.0,0,,0.0,0,1.0,76.58779034963504,68.64866700371545,84.47319373529962,76.57210730938795,0.0,-1.0316953896665817,2.90597313672993,74.93193973100298
2020,CA,41,168126.0,94447.0,MARK TAKANO,D,"['SMITH A', 'TAKANO M']",28.060387016182165,True,61.0,33.1,1.0,standard,D,28.060387016182165,HOUSE,False,,,27.324296410315352,,,-2.253778979100709,29.64930924548353,0.0,0,,0.0,0,1.0,30.082134192559415,21.956403741190826,38.09092568135121,30.010020906376464,0.0,-1.0316953896665817,2.90597313672993,31.528617397539126
2020,CA,42,157773.0,210274.0,KEN CALVERT,R,"['CALVERT K', 'MARA W']",-14.264754229758699,True,41.4,53.4,-1.0,standard,D,-14.264754229758699,HOUSE,False,,,-14.983240683269445,,,7.434664245737727,-12.658227848101266,0.0,0,,0.0,0,0.01445,-14.211153038569655,-22.183172634443398,-5.84352611221757,-14.119973896601417,0.0,-1.0316953896665817,2.90597313672993,-10.778919696045671
2020,CA,43,199210.0,78688.0,MAXINE WATERS,D,"['COLLINS J', 'WATERS M']",43.36914983195273,True,78.4,16.7,1.0,standard,D,43.36914983195273,HOUSE,False,,,62.554061823086286,,,-10.271665408450744,64.87907465825447,0.0,0,,0.0,0,1.0,60.68566819248362,52.653789895068485,68.55418700130467,60.632731426187206,0.0,-1.0316953896665817,2.90597313672993,66.75838281031007
2020,CA,45,221843.0,193096.0,KATIE PORTER,D,"['RATHS G', 'PORTER K']",6.928006285261207,True,49.8,44.4,1.0,standard,D,6.928006285261207,HOUSE,False,,,3.407471241264942,,,-9.07607316523968,5.732484076433121,0.0,1,,0.0,0,0.92585,9.256614896939176,1.0300072510962495,17.40991151023221,9.269755780002969,0.0,-1.0316953896665817,2.90597313672993,7.611792228488715
2020,CA,46,157803.0,71716.0,J LUIS CORREA,D,"['CORREA J', 'WATERS J']",37.50757017937513,True,66.3,27.9,0.0,standard,D,37.50757017937513,HOUSE,False,,,38.43931837502291,,,,40.76433121019109,0.0,0,,0.0,0,1.0,42.40236525673147,33.17134469779176,51.778276740700626,42.43636159205769,0.0,-1.0316953896665817,2.90597313672993,42.64363936224668
2020,CA,47,197028.0,114371.0,ALAN S LOWENTHAL,D,"['LOWENTHAL A', 'BRISCOE J']",26.54375897160877,True,62.6,31.0,1.0,standard,D,26.54375897160877,HOUSE,False,,,31.435670925515584,,,-5.578982112876005,33.76068376068376,0.0,0,,0.0,0,1.0,32.33557221033729,24.159926227009798,40.45706783670878,32.34862159295494,0.0,-1.0316953896665817,2.90597313672993,35.639991912739355
2020,CA,48,193362.0,201738.0,MICHELLE STEEL,R,"['ROUDA H', 'STEEL M']",-2.119969627942293,True,47.9,46.2,1.0,standard,D,-2.119969627942293,HOUSE,False,,,-0.5184240997802978,,,0.8939515281999499,1.806588735387881,0.0,1,,0.0,0,0.9573,10.792058298267461,2.764556224268013,19.044721613300826,10.870479141704564,0.0,-1.0316953896665817,2.90597313672993,3.685896887443476
2020,CA,49,205349.0,181157.0,MIKE LEVIN,D,"['MARYOTT B', 'LEVIN M']",6.2591525099222265,True,50.7,43.2,1.0,standard,D,6.2591525099222265,HOUSE,False,,,5.662207612116166,,,-2.1957328221940724,7.987220447284344,0.0,1,20.115673996687214,0.37446938098068316,2,0.998,15.97849321116598,8.796725692078255,23.169896103825998,14.636600999913172,0.2495962807228582,-1.0316953896665817,2.90597313672993,9.86652859933994
2020,CA,50,166869.0,195521.0,DARRELL ISSA,R,"['NAJJAR A', 'ISSA D']",-7.90639918320042,True,39.6,54.6,0.0,standard,D,-7.90639918320042,HOUSE,False,,,-18.24857971414907,,,,-15.92356687898089,0.0,0,-10.141825351820948,0.8057006843153347,3,0.01625,-12.370382031438137,-19.623868926525873,-5.090548005809087,-13.94883209796511,0.42359223020729947,-1.0316953896665817,2.90597313672993,-14.044258726925296
2020,CA,51,165596.0,76841.0,JUAN VARGAS,D,"['HIDALGO J', 'VARGAS J']",36.6095109244876,True,71.8,22.8,1.0,standard,D,36.6095109244876,HOUSE,False,,,49.472027333965016,,,-6.442175477602298,51.7970401691332,0.0,0,,0.0,0,1.0,49.74547512729198,41.69724021625085,57.72813700914615,49.73971594830654,0.0,-1.0316953896665817,2.90597313672993,53.67634832118879
2020,CA,52,244145.0,152350.0,SCOTT H PETERS,D,"['DEBELLO J', 'PETERS S']",23.151616035511168,True,58.1,35.6,1.0,standard,D,23.151616035511168,HOUSE,False,,,21.68779399514132,,,-3.811793150582787,24.012806830309497,0.0,0,,0.0,0,0.99995,23.562393612299804,15.522181713480174,31.765964580762688,23.623470981457004,0.0,-1.0316953896665817,2.90597313672993,25.892114982365094
2020,CO,1,331621.0,105955.0,DIANA DEGETTE,D,"['DEGETTE D', 'KOK J', 'FUREY K', 'FIORINO P', 'BOLLING S']",51.57184123443699,True,69.0,23.2,1.0,standard,D,51.57184123443699,HOUSE,False,,,47.34960755528735,,,-4.347008307285044,49.67462039045553,0.0,0,,0.0,0,1.0,48.764967156306255,40.752447573073574,56.84016928149225,48.73896379342652,0.0,-1.0316953896665817,2.90597313672993,51.55392854251112
2020,CO,2,316925.0,182547.0,JOE NEGUSE,D,"['WINN C', 'SWING G', 'NEGUSE J', 'ATKINSON T']",26.904010635230804,True,56.2,34.9,1.0,standard,D,26.904010635230804,HOUSE,False,,,21.055887274601314,,,-3.341632145793337,23.38090010976949,0.0,1,,0.0,0,1.0,27.32937306159439,19.149865173462075,35.370010304350124,27.290382113339113,0.0,-1.0316953896665817,2.90597313672993,25.26020826182509
2020,CO,3,194122.0,220634.0,LAUREN BOEBERT,R,"['MILTON C', 'BUSH D', 'KEIL J', 'BOEBERT L']",-6.392192035799361,True,40.0,52.0,0.0,standard,D,-6.392192035799361,HOUSE,False,,,-15.368491096037744,,,,-13.043478260869565,0.0,0,-4.080177507682389,0.2688584539298828,2,0.07655,-9.065978079924669,-17.18229468704534,-0.9609375603603855,-10.890012799903673,0.26101118342022206,-1.0316953896665817,2.90597313672993,-11.16417010881397
2020,CO,4,173945.0,285606.0,KEN BUCK,R,"['GRIFFITH B', 'MCCORKLE I', 'BUCK K', 'IRELAND L']",-24.297847246551527,True,34.3,57.4,-1.0,standard,D,-24.297847246551527,HOUSE,False,,,-27.51585252982467,,,5.072936497367241,-25.190839694656493,0.0,0,,0.0,0,0.0,-25.785317049248466,-33.94123401636081,-17.563616065141566,-25.777324676552357,0.0,-1.0316953896665817,2.90597313672993,-23.311531542600896
2020,CO,5,161600.0,249013.0,DOUG LAMBORN,R,"['LAMBORN D', 'DUFFETT E', 'FREELAND J', 'MURPHY M', 'KELTIE R']",-21.28841512567795,True,33.2,57.2,-1.0,standard,D,-21.28841512567795,HOUSE,False,,,-28.873685401539856,,,2.96873671585772,-26.54867256637168,0.0,0,,0.0,0,0.0,-25.946472971263532,-34.078935837080294,-17.83540915821492,-26.044412987623247,0.0,-1.0316953896665817,2.90597313672993,-24.66936441431608
2020,CO,6,250314.0,175192.0,JASON CROW,D,"['KULIKOWSKI J', 'CROW J', 'OLSEN N', 'HOUSE S']",17.654745173981095,True,50.2,41.3,1.0,standard,D,17.654745173981095,HOUSE,False,,,7.40176312111598,,,-7.575348499286598,9.72677595628416,0.0,1,,0.0,0,0.9801,13.11577421347214,5.026742531547457,21.435739049405488,13.131472019981544,0.0,-1.0316953896665817,2.90597313672993,11.606084108339754
2020,CO,7,250525.0,159301.0,ED PERLMUTTER,D,"['STOCKHAM C', 'OLSZTA D', 'PERLMUTTER E', 'BILES K']",22.259202686017968,True,51.4,39.4,1.0,standard,D,22.259202686017968,HOUSE,False,,,10.890846195668825,,,3.148207328143446,13.215859030837004,0.0,0,,0.0,0,0.99695,17.43037040799721,9.22457068601278,25.42658962438224,17.379306167538015,0.0,-1.0316953896665817,2.90597313672993,15.095167182892599
2020,CT,1,222668.0,122111.0,JOHN B LARSON,D,"['LARSON J', 'LARSON J', 'FAY M', 'MCCORMICK T']",29.165639438596898,True,59.4,36.3,1.0,standard,D,29.165639438596898,HOUSE,False,,,21.812918199314584,,,-1.6458054017856298,24.13793103448276,0.0,0,,0.0,0,0.99995,24.819300756476274,16.880795792746667,33.0550495425135,24.878324265010434,0.0,-1.0316953896665817,2.90597313672993,26.017239186538358
2020,CT,2,218119.0,140356.0,JOE COURTNEY,D,"['MARTINEAU C', 'REALE D', 'COURTNEY J', 'COURTNEY J', 'TRACESKI J', 'ANDERSON J']",21.692726131529394,True,48.7,45.8,1.0,standard,D,21.692726131529394,HOUSE,False,,,0.7437702336148959,,,15.684848764078604,3.0687830687830746,0.0,0,,0.0,0,0.99335,15.691390044909419,7.612901252773817,23.964372554969398,15.811580769430321,0.0,-1.0316953896665817,2.90597313672993,4.94809122083867
2020,CT,3,203265.0,137598.0,ROSA L DELAURO,D,"['PAGLINO J', 'STREICKER M', 'STREICKER M', 'DELAURO R', 'DELAURO R']",19.264924617808326,True,55.9,40.4,1.0,standard,D,19.264924617808326,HOUSE,False,,,13.770521951955393,,,5.920853565628047,16.095534787123572,0.0,0,,0.0,0,0.9996,21.179388311720672,13.023361271334416,29.29477426020223,21.244922814683612,0.0,-1.0316953896665817,2.90597313672993,17.97484293917917
