year,state_po,district,dem,rep,winner,winner_side,cand_keys,house_margin,contested,d24,r24,inc_side,race_type,race_note,actual,office,special,dem_key,rep_key,lean,expected,resid,prior_edge,pres24,quality_diff,first_term,money_log_ratio,poll_avg,poll_n_eff,poll_count,p_dem,margin_median,margin_p10,margin_p90,fundamentals_mean,money_adj,quality_adj,poll_weight,env_miss,close_bonus_used,lean_only
2020,NE,2,155706.0,171071.0,DON BACON,R,"['BACON D', 'EASTMAN K', 'SCHAEFFER T']",-4.701983309718861,True,46.0,48.2,-1.0,standard,D,-4.701983309718861,HOUSE,False,,,-4.660469310752045,,,8.682696360417719,-2.335456475583867,-2.0,0,-0.4478015507993356,-5.4,0.2886751345948129,1,0.20565,-4.421101989018401,-11.188513449404935,2.433229413334013,-3.9601731641427773,-0.6903854260693627,-0.0,0.30231587512518454,-0.7396182931933337,2.207773486748247,-0.7482254200015199
2020,NE,3,50690.0,225157.0,ADRIAN SMITH,R,"['SMITH A', 'HOBBS D', 'ELWORTH M']",-63.24774240792903,True,20.0,74.9,-1.0,standard,D,-63.24774240792903,HOUSE,False,,,-60.1753816444411,,,1.915582703529779,-57.85036880927292,0.0,0,-4.315143121369329,,0.0,0,0.0,-57.35782057882341,-65.23447080319536,-49.68837644000737,-57.35762215814961,-5.960199776591734e-10,0.0,0.0,-0.7396182931933337,2.207773486748247,-56.26313775369057
2020,NH,1,205606.0,185159.0,CHRIS PAPPAS,D,"['PAPPAS C', 'MOWERS M', 'WRITEIN', 'DUMONT Z']",5.232556651696032,True,46.6,48.2,1.0,standard,D,5.232556651696032,HOUSE,False,,,-4.012776548248349,,,1.929854876806509,-1.6877637130801701,2.0,1,1.2158795342970397,,0.0,0,0.9042,8.169255416317533,0.1394826255496669,16.06247214154708,8.089830442107166,1.4923379697352022,0.0,0.0,-0.7396182931933337,2.207773486748247,-0.10053265749782292
2020,NH,2,208289.0,168886.0,ANN M KUSTER,D,"['OLDING A', 'KUSTER A', 'NEGRON S', 'WRITEIN']",10.446874792868032,True,48.6,46.2,1.0,standard,D,10.446874792868032,HOUSE,False,,,0.20663273445207286,,,3.4387834557840087,2.5316455696202516,1.0,0,2.0140032572054825,,0.0,0,0.94455,10.042030801231258,1.9989921808095208,18.078560750012244,10.060523779490572,2.1705127382762277,0.0,0.0,-0.7396182931933337,2.207773486748247,4.118876625202599
2020,NJ,1,240567.0,144463.0,DONALD NORCROSS,D,"['GUSTAFSON C', 'NORCROSS D']",24.96013297665117,True,60.6,36.1,1.0,standard,D,24.96013297665117,HOUSE,False,,,23.0110781679342,,,1.753873547980593,25.33609100310238,1.0,0,3.759745685290801,,0.0,0,1.0,27.62838057788425,19.624933123773907,35.712927151288376,27.57069118526167,0.025650441388183908,0.0,0.0,-0.7396182931933337,2.207773486748247,26.923322058684725
2020,NJ,2,173849.0,195526.0,JEFFERSON VAN DREW,R,"['KENNEDY A', 'DREW J', 'HARVEY J', 'EHRNSTROM J']",-5.868561759729272,True,46.0,50.6,1.0,standard,D,-5.868561759729272,HOUSE,False,,,-7.086917597072942,,,7.125973207928098,-4.761904761904764,0.0,1,-0.5752965137494359,-0.3933840889634116,0.6629720122289182,2,0.73675,3.2366901093379794,-3.3735162884560728,10.101846111805699,4.93179307001087,-0.7626842058432504,0.0,0.3096388582707882,-0.7396182931933337,2.207773486748247,-3.1746737063224164
2020,NJ,3,229840.0,196327.0,ANDY KIM,D,"['KIM A', 'RICHTER D', 'WEBER M', 'SHAPIRO R']",7.863818643864963,True,45.2,51.4,1.0,standard,D,7.863818643864963,HOUSE,False,,,-8.743232296865896,,,0.081216740976215,-6.418219461697718,2.0,1,1.7252848855333769,,0.0,0,0.68005,2.926791505259748,-5.154311125053068,10.878477375488343,2.912041902465874,2.8648706721671564,0.0,0.0,-0.7396182931933337,2.207773486748247,-4.83098840611537
2020,NJ,4,162420.0,254103.0,CHRISTOPHER H SMITH,R,"['PACHUTA A', 'SMITH C', 'SCHROEDER H', 'RUFO M', 'SCHMID S']",-22.011509568499218,True,41.0,55.8,-1.0,standard,D,-22.011509568499218,HOUSE,False,,,-17.614269033515285,,,4.10106894124182,-15.289256198347106,-2.0,0,-0.7755514736768163,,0.0,0,0.0068,-15.865071531073843,-23.793645942299236,-7.832896391901211,-15.767441756230605,-0.24146413670545142,-0.0,0.0,-0.7396182931933337,2.207773486748247,-13.702025142764759
2020,NJ,5,225175.0,193333.0,JOSH GOTTHEIMER,D,"['PALLOTTA F', 'GOTTHEIMER J', 'VELLUCCI L']",7.608456708115496,True,47.7,48.8,1.0,standard,D,7.608456708115496,HOUSE,False,,,-3.4649092082251673,,,7.25767981926249,-1.1398963730569889,2.0,0,2.622140916213739,,0.0,0,0.931,9.283855242548073,1.2741118191318934,17.35128734779737,9.367484753546087,3.4003050346748767,0.0,0.0,-0.7396182931933337,2.207773486748247,0.44733468252535835
2020,NJ,6,199648.0,126760.0,FRANK PALLONE JR,D,"['ONUOHA C', 'PALLONE F']",22.330335040807824,True,56.2,40.6,1.0,standard,D,22.330335040807824,HOUSE,False,,,13.790689644170664,,,6.713186639997122,16.115702479338843,2.0,0,5.222787484574905,,0.0,0,0.99965,21.488217314064357,13.527432046976008,29.402499497170947,21.49197115827265,0.21478431042384194,0.0,0.0,-0.7396182931933337,2.207773486748247,17.70293353492119
2020,NJ,7,219629.0,214318.0,TOM MALINOWSKI,D,"['KEAN T', 'MALINOWSKI T']",1.2238821791601278,True,48.6,47.5,1.0,standard,D,1.2238821791601278,HOUSE,False,,,-1.1803718362087599,,,-5.040325177535636,1.1446409989594188,1.0,1,0.7319238013936767,,0.0,0,0.8696,7.022009640726337,-0.9936628255094182,15.03698750994013,7.024210747706264,0.9398735970359628,0.0,0.0,-0.7396182931933337,2.207773486748247,2.731872054541766
2020,NJ,8,176758.0,58686.0,ALBIO SIRES,D,"['SIRES A', 'DELANEY D', 'MUSHNICK J']",50.148655306569715,True,75.7,21.5,1.0,standard,D,50.148655306569715,HOUSE,False,,,53.4363040372598,,,6.394164681152539,55.76131687242798,2.0,0,3.156715171959793,,0.0,0,1.0,60.01058654096782,52.12833397412935,67.92469706302852,60.12390043719227,6.239111683718535e-11,0.0,0.0,-0.7396182931933337,2.207773486748247,57.34854792801033
2020,NJ,9,203674.0,98629.0,BILL PASCRELL JR,D,"['PASCRELL B', 'PREMPEH B', 'AURIEMMA C']",34.74824927308032,True,64.3,33.1,1.0,standard,D,34.74824927308032,HOUSE,False,,,29.707841374277404,,,8.378024667170987,32.03285420944558,2.0,0,4.617529028956906,,0.0,0,1.0,37.59553619066633,29.569430119610104,45.649176888849624,37.651536016638076,0.00026419778362331075,0.0,0.0,-0.7396182931933337,2.207773486748247,33.62008526502793
2020,NJ,10,241522.0,40298.0,DONALD M PAYNE JR,D,"['KHALFANI A', 'PAYNE D', 'ZINONE J', 'MIRRIONE J', 'FITCHETTE K']",71.40160386062026,True,85.2,12.8,1.0,standard,D,71.40160386062026,HOUSE,False,,,71.55253818524,,,,73.87755102040818,2.0,0,,,0.0,0,1.0,77.1201970552174,69.35541879754275,85.11669056052135,77.19248850700313,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,75.46478207599053
2020,NJ,11,235163.0,206013.0,MIKIE SHERRILL,D,"['SHERRILL M', 'BECCHI R']",6.607340381163073,True,47.9,48.8,1.0,standard,D,6.607340381163073,HOUSE,False,,,-3.2557263822209177,,,7.330929817941627,-0.9307135470527391,2.0,1,1.7885732846703646,,0.0,0,0.97055,11.689545490653597,3.7739516408475944,19.8360635884885,11.708387065297245,1.4250562847748578,0.0,0.0,-0.7396182931933337,2.207773486748247,0.6565175085296081
2020,NJ,12,230883.0,114591.0,BONNIE WATSON COLEMAN,D,"['COLEMAN B', 'FORCHION E', 'CODY K', 'RAZZOLI M']",33.6615780058702,True,65.0,31.8,1.0,standard,D,33.6615780058702,HOUSE,False,,,31.972507825988853,,,-2.5135761344970504,34.29752066115703,1.0,0,3.298056936129626,,0.0,0,1.0,34.233462186623626,26.31636765792065,42.155996926139075,34.20929027779955,0.0014729989265510762,0.0,0.0,-0.7396182931933337,2.207773486748247,35.88475171673938
2020,NM,1,186953.0,134337.0,DEBRA A HAALAND,D,"['HAALAND D', 'HOLMES M']",16.376482305705125,True,51.6,35.1,1.0,standard,D,16.376482305705125,HOUSE,False,,,16.706129033343935,,,-1.843056879051641,19.031141868512112,2.0,1,1.9041064528948288,,0.0,0,0.9999,23.660902823339683,15.689518274265799,31.637581184959227,23.623624483477542,0.06704444963206375,0.0,0.0,-0.7396182931933337,2.207773486748247,20.61837292409446
2020,NM,2,122546.0,142283.0,YVETTE HERRELL,R,"['JONES S', 'SMALL X', 'HERRELL Y']",-7.452733650770875,True,39.9,50.1,1.0,standard,D,-7.452733650770875,HOUSE,False,,,-13.658346168501515,,,9.01437275717455,-11.333333333333336,1.0,1,1.1764167480764356,,0.0,0,0.5741,1.1912900761072267,-6.725483401234067,9.070550341667275,1.04967503639897,1.9427051774094157,0.0,0.0,-0.7396182931933337,2.207773486748247,-9.746102277750989
2020,NM,3,186282.0,131166.0,TERESA LEGER FERNANDEZ,D,"['JOHNSON A', 'FERNANDEZ T']",17.36221365388977,True,51.8,36.7,0.0,standard,D,17.36221365388977,HOUSE,False,,,14.737134057487184,,,,17.062146892655363,0.0,0,3.5770983355174817,,0.0,0,0.9967,19.421405838602652,10.036005254157187,28.550897915695703,19.289243254233572,0.42033117300679673,0.0,0.0,-0.7396182931933337,2.207773486748247,18.64937794823771
2020,NV,1,137868.0,74490.0,DINA TITUS,D,"['TITUS D', 'BENTLEY J', 'BAKARI K', 'STRAWDER R']",29.844884581696945,True,61.6,32.6,1.0,standard,D,29.844884581696945,HOUSE,False,,,28.460549797528213,,,3.6281750816839633,30.78556263269639,2.0,0,3.512378142783101,,0.0,0,1.0,33.907408590574335,25.83533671739515,41.87865659663461,33.93220038797496,0.001679527213126242,0.0,0.0,-0.7396182931933337,2.207773486748247,32.37279368827874
2020,NV,2,155780.0,216078.0,MARK E AMODEI,R,"['HANSEN J', 'AMODEI M', 'ACKERMAN P']",-16.215329507500176,True,39.7,52.0,-1.0,standard,D,-16.215329507500176,HOUSE,False,,,-15.738317088167086,,,9.151499439974195,-13.413304252998907,-2.0,0,-1.9213454223861923,,0.0,0,0.00385,-16.6423716696317,-24.533417617090766,-8.609861303850385,-16.71398981075125,-0.5158674646325789,-0.0,0.0,-0.7396182931933337,2.207773486748247,-11.82607319741656
2020,NV,3,203421.0,190975.0,SUSIE LEE,D,"['RODIMER D', 'BRIDGES E', 'BROWN S', 'LEE S']",3.155711518372397,True,46.5,47.5,1.0,standard,D,3.155711518372397,HOUSE,False,,,-3.3888426224022212,,,5.45696847890663,-1.0638297872340425,2.0,1,1.3319665933227134,,0.0,0,0.9542,10.371705201978717,2.4703676569501574,18.467759604003867,10.389536664791706,1.2360979877071523,0.0,0.0,-0.7396182931933337,2.207773486748247,0.5234012683483047
2020,NV,4,168457.0,152284.0,STEVEN HORSFORD,D,"['RUBINSON B', 'MARCHANT J', 'ESTEBAN J', 'HORSFORD S']",5.0423862243991255,True,49.5,44.6,1.0,standard,D,5.0423862243991255,HOUSE,False,,,2.8822135197733716,,,-0.5855161176331425,5.20722635494155,1.0,1,1.3797834065219112,,0.0,0,0.9822,13.116026348595215,5.123146004623895,21.137136696574835,13.123210123242723,0.7977999700449148,0.0,0.0,-0.7396182931933337,2.207773486748247,6.794457410523897
2020,NY,1,169294.0,205715.0,LEE M ZELDIN,R,"['ZELDIN L', 'ZELDIN L', 'ZELDIN L', 'GOROFF N', 'GOROFF N', 'UNDERVOTES', 'VOID', 'WRITEIN']",-9.712033577860797,True,42.2,54.5,-1.0,standard,D,-9.712033577860797,HOUSE,False,,,-15.044764644888962,,,0.1883235648769661,-12.719751809720783,-2.0,0,-0.6368536764171965,,0.0,0,0.03605,-11.253952183050846,-19.23989436682106,-3.2023758302563885,-11.24697876935951,-0.4722317766452266,-0.0,0.0,-0.7396182931933337,2.207773486748247,-11.132520754138437
2020,NY,2,154246.0,177379.0,ANDREW R GARBARINO,R,"['GARBARINO A', 'GARBARINO A', 'GARBARINO A', 'GARBARINO A', 'BURGER H', 'GORDON J', 'GORDON J', 'GORDON J', 'UNDERVOTES', 'VOID', 'WRITEIN']",-6.975650207312476,True,43.9,53.0,0.0,standard,D,-6.975650207312476,HOUSE,False,,,-11.716137706169212,,,,-9.391124871001033,0.0,0,1.2421325957198368,,0.0,0,0.2053,-5.990936406479016,-15.041264917242277,3.2914872869195264,-5.8140017524222785,1.4323620972463766,0.0,0.0,-0.7396182931933337,2.207773486748247,-7.803893815418686
2020,NY,3,208555.0,161931.0,THOMAS R SUOZZI,D,"['SANTOS G', 'SANTOS G', 'RABIN H', 'SUOZZI T', 'SUOZZI T', 'SUOZZI T', 'UNDERVOTES', 'VOID', 'WRITEIN']",12.584551103145598,True,51.6,45.5,1.0,standard,D,12.584551103145598,HOUSE,False,,,3.957170481000721,,,5.023555223575009,6.2821833161689,2.0,0,3.069075231170633,,0.0,0,0.98735,13.947354475371926,5.972069129077995,21.817896565054497,13.93357517125982,1.7886437621416853,0.0,0.0,-0.7396182931933337,2.207773486748247,7.8694143717512475
2020,NY,4,199762.0,153007.0,KATHLEEN M RICE,D,"['TUMAN D', 'TUMAN D', 'NAHAM J', 'RICE K', 'UNDERVOTES', 'VOID', 'WRITEIN']",13.253715604262279,True,53.4,43.8,1.0,standard,D,13.253715604262279,HOUSE,False,,,7.551530374708367,,,7.028680863327281,9.876543209876546,2.0,0,3.006808998310475,,0.0,0,0.99705,16.95783324541099,9.107799316761659,24.907009749073442,16.956362916239932,0.8159933397806317,0.0,0.0,-0.7396182931933337,2.207773486748247,11.463774265458893
2020,NY,6,158862.0,74829.0,GRACE MENG,D,"['MENG G', 'MENG G', 'ZMICH T', 'ZMICH T', 'ZMICH T', 'ZMICH T', 'UNDERVOTES', 'VOID', 'WRITEIN']",35.95902281217505,True,65.1,32.1,1.0,standard,D,35.95902281217505,HOUSE,False,,,31.625604448782436,,,,33.95061728395061,2.0,0,2.786485602169212,,0.0,0,1.0,37.68950318740073,29.72388826317126,45.683025439719245,37.712314853655066,0.00023770823232555094,0.0,0.0,-0.7396182931933337,2.207773486748247,35.537848339532964
2020,NY,7,191073.0,32520.0,NYDIA M VELAZQUEZ,D,"['KELLY B', 'KELLY B', 'MIDONNET G', 'VELAZQUEZ N', 'VELAZQUEZ N', 'UNDERVOTES', 'VOID', 'WRITEIN']",70.91143282660906,True,86.9,10.4,1.0,standard,D,70.91143282660906,HOUSE,False,,,76.29780319771979,,,,78.62281603288797,0.0,0,3.566517236237758,,0.0,0,1.0,81.80742619987487,73.98693494362175,89.83132905692946,81.86412977740339,3.057596238967934e-20,0.0,0.0,-0.7396182931933337,2.207773486748247,80.21004708847032
2020,NY,8,234933.0,42007.0,HAKEEM S JEFFRIES,D,"['WALLACE G', 'WALLACE G', 'JEFFRIES H', 'JEFFRIES H', 'UNDERVOTES', 'VOID', 'WRITEIN']",69.66346501047158,True,84.6,13.5,1.0,standard,D,69.66346501047158,HOUSE,False,,,70.1520513850153,,,,72.47706422018348,0.0,0,5.256264838148087,,0.0,0,1.0,75.78219635775929,67.98574479813739,83.61031641734075,75.8129061885321,2.30674873593509e-17,0.0,0.0,-0.7396182931933337,2.207773486748247,74.06429527576583
2020,NY,9,230221.0,43950.0,YVETTE D CLARKE,D,"['PIERRE C', 'PIERRE C', 'POPKIN G', 'AZUMAH J', 'UNDERVOTES', 'VOID', 'WRITEIN', 'CLARKE Y', 'CLARKE Y']",67.9397164543296,True,83.5,14.4,1.0,standard,D,67.9397164543296,HOUSE,False,,,68.25721392683384,,,,70.58222676200202,2.0,0,,,0.0,0,1.0,73.87349553278722,66.1723187332994,81.67038349361451,73.94575253448984,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,72.16945781758437
2020,NY,10,206310.0,66889.0,JERROLD L NADLER,D,"['BERNSTEIN C', 'BERNSTEIN C', 'NADLER J', 'NADLER J', 'MADRID M', 'UNDERVOTES', 'VOID', 'WRITEIN']",51.032763663117365,True,78.3,18.8,1.0,standard,D,51.032763663117365,HOUSE,False,,,58.9520211504137,,,2.245927389606379,61.27703398558188,2.0,0,4.062684516059535,,0.0,0,1.0,63.38414396772322,55.57041923688285,71.22600162139082,63.40510007559904,3.738474669567467e-12,0.0,0.0,-0.7396182931933337,2.207773486748247,62.86426504116423
2020,NY,11,137198.0,155608.0,NICOLE MALLIOTAKIS,R,"['ROSE M', 'ROSE M', 'MALLIOTAKIS N', 'MALLIOTAKIS N', 'UNDERVOTES', 'VOID', 'WRITEIN']",-6.287439465038284,True,43.8,53.6,1.0,standard,D,-6.287439465038284,HOUSE,False,,,-12.386614477878656,,,12.261603559980692,-10.061601642710476,1.0,1,1.2334502401550895,,0.0,0,0.74565,4.121332411719053,-3.76885464440881,12.224670777109115,4.192016549130119,1.9797589533642856,0.0,0.0,-0.7396182931933337,2.207773486748247,-8.47437058712813
2020,NY,12,265172.0,53061.0,CAROLYN B MALONEY,D,"['CANO C', 'CANO C', 'MALONEY C', 'KOLLN S', 'UNDERVOTES', 'VOID', 'WRITEIN']",66.65273557424905,True,83.3,13.5,1.0,standard,D,66.65273557424905,HOUSE,False,,,69.78242518136075,,,,72.10743801652893,2.0,0,,,0.0,0,1.0,75.41539957837546,67.60386111574766,83.28901459903356,75.44873444001378,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,73.69466907211128
2020,NY,13,231841.0,19829.0,ADRIANO ESPAILLAT,D,"['ESPAILLAT A', 'ESPAILLAT A', 'PERRY C', 'GWINN L', 'UNDERVOTES', 'VOID', 'WRITEIN']",84.24206301903286,True,92.3,5.4,1.0,standard,D,84.24206301903286,HOUSE,False,,,86.62073946780009,,,,88.94575230296827,2.0,0,3.2731931441476108,,0.0,0,1.0,91.97517234107399,84.30964950446662,99.74952067111838,92.01208715956028,1.4581413695929184e-25,0.0,0.0,-0.7396182931933337,2.207773486748247,90.53298335855062
2020,NY,14,152661.0,58440.0,ALEXANDRIA OCASIO-CORTEZ,D,"['CORTEZ A', 'CUMMINGS J', 'CUMMINGS J', 'CABRERA M', 'UNDERVOTES', 'VOID', 'WRITEIN']",44.63313769238422,True,77.7,19.8,1.0,standard,D,44.63313769238422,HOUSE,False,,,57.05960254944721,,,,59.384615384615394,2.0,0,1.3857189551503757,,0.0,0,1.0,62.84002794908643,54.923377667454986,70.66236959228027,62.897592355940816,2.695060235364892e-12,0.0,0.0,-0.7396182931933337,2.207773486748247,60.971846440197744
2020,NY,15,169533.0,21221.0,RITCHIE TORRES,D,"['DELICES P', 'DELICES P', 'TORRES R', 'UNDERVOTES', 'VOID', 'WRITEIN']",77.75040104008303,True,93.8,4.9,0.0,standard,D,77.75040104008303,HOUSE,False,,,87.74590915064742,,,,90.0709219858156,0.0,0,,,0.0,0,1.0,90.73134990420905,81.8147810689483,99.80346388847853,90.81696428736142,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,91.65815304139795
2020,NY,17,197354.0,117309.0,MONDAIRE JONES,D,"['EISEN J', 'SCHULMAN M', 'PARIETTI M', 'JONES M', 'JONES M', 'UNDERVOTES', 'VOID', 'WRITEIN', 'GOTTESFELD Y']",25.438326082189516,True,58.6,38.4,0.0,standard,D,25.438326082189516,HOUSE,False,,,18.49972943287306,,,,20.824742268041238,0.0,0,3.841898738355903,,0.0,0,0.9996,22.622997957845186,13.43973378994953,31.755951331519675,22.587110111846602,0.15108661382774283,0.0,0.0,-0.7396182931933337,2.207773486748247,22.411973323623585
2020,NY,18,187444.0,145145.0,SEAN PATRICK MALONEY,D,"['FARLEY C', 'FARLEY C', 'SMITH S', 'SMITH S', 'MALONEY S', 'MALONEY S', 'MALONEY S', 'UNDERVOTES', 'VOID', 'WRITEIN']",12.718099516219718,True,47.1,49.0,1.0,standard,D,12.718099516219718,HOUSE,False,,,-4.302120015188989,,,4.854023205440655,-1.9771071800208102,2.0,0,0.8817203692596146,,0.0,0,0.7878,5.014449117341366,-2.970520741078283,12.985013512411701,5.078475548677525,1.3278731552129743,0.0,0.0,-0.7396182931933337,2.207773486748247,-0.389876124438463
2020,NY,19,192100.0,151475.0,ANTONIO DELGADO,D,"['DELGADO A', 'DELGADO A', 'DELGADO A', 'WATER K', 'GREENFIELD S', 'UNDERVOTES', 'ALEXANDER V', 'VOID', 'WRITEIN']",11.824201411627739,True,44.0,50.8,1.0,standard,D,11.824201411627739,HOUSE,False,,,-9.498008615758893,,,3.624228878386111,-7.172995780590715,1.0,1,4.595971956945381,,0.0,0,0.8289,5.897785022631426,-1.9969089270200155,13.82047010983043,5.957326265181843,4.946409010674434,0.0,0.0,-0.7396182931933337,2.207773486748247,-5.585764725008367
2020,NY,20,219705.0,139446.0,PAUL D TONKO,D,"['JOY E', 'JOY E', 'JOY E', 'TONKO P', 'TONKO P', 'TONKO P', 'UNDERVOTES', 'VOID', 'WRITEIN']",22.34686803043845,True,54.0,40.5,1.0,standard,D,22.34686803043845,HOUSE,False,,,11.960701450546107,,,10.812392443446416,14.285714285714286,2.0,0,2.011451722261248,,0.0,0,0.9998,21.982693512226973,13.883852004965428,29.940139828049585,21.91754229966475,0.12337730223561534,0.0,0.0,-0.7396182931933337,2.207773486748247,15.872945341296633
2020,NY,21,131995.0,188655.0,ELISE M STEFANIK,R,"['STEFANIK E', 'STEFANIK E', 'STEFANIK E', 'COBB T', 'COBB T', 'UNDERVOTES', 'VOID', 'WRITEIN']",-17.670357087166693,True,40.0,53.9,-1.0,standard,D,-17.670357087166693,HOUSE,False,,,-17.127994730801827,,,5.721686635104188,-14.80298189563365,-1.0,0,-0.7301344511275855,,0.0,0,0.0041,-16.109141454802298,-24.082334136256847,-8.141511142477093,-16.07804449341212,-0.21103588943627297,-0.0,0.0,-0.7396182931933337,2.207773486748247,-13.215750840051303
2020,NY,22,155989.0,156098.0,CLAUDIA TENNEY,R,"['BRINDISI A', 'BRINDISI A', 'BRINDISI A', 'TENNEY C', 'TENNEY C', 'PRICE K', 'UNDERVOTES', 'VOID', 'WRITEIN']",-0.03492615841095592,True,39.3,54.8,1.0,standard,D,-0.03492615841095592,HOUSE,False,,,-18.79685130488125,,,11.350985596291906,-16.471838469713074,0.0,1,1.173318812678684,,0.0,0,0.28695,-3.539296995280504,-11.465845868822102,4.491719459810379,-3.4745301605179613,1.6262875965363615,0.0,0.0,-0.7396182931933337,2.207773486748247,-14.884607414130727
2020,NY,23,128976.0,181021.0,TOM REED,R,"['KOLSTEE A', 'REED T', 'REED T', 'REED T', 'MITRANO T', 'MITRANO T', 'UNDERVOTES', 'VOID', 'WRITEIN']",-16.78887215037565,True,39.7,54.5,-1.0,standard,D,-16.78887215037565,HOUSE,False,,,-18.03626548909599,,,-0.553714539262776,-15.71125265392781,-2.0,0,-1.0943907764279823,,0.0,0,0.01205,-14.078980304701208,-22.03296781539039,-6.1490955435169425,-14.040172308524916,-0.509661821654671,-0.0,0.0,-0.7396182931933337,2.207773486748247,-14.124021598345463
2020,NY,24,147877.0,182809.0,JOHN M KATKO,R,"['BALTER D', 'KATKO J', 'KATKO J', 'KATKO J', 'WILLIAMS S', 'UNDERVOTES', 'VOID', 'WRITEIN']",-10.563495279509867,True,48.9,45.3,-1.0,standard,D,-10.563495279509867,HOUSE,False,,,1.4966432157872371,,,16.316673018426613,3.821656050955416,-2.0,0,-0.7237637207775498,,0.0,0,0.3756,-1.98473055509966,-9.989294359406891,6.0411805519381785,-1.9205789251680592,-1.1974870007340406,-0.0,0.0,-0.7396182931933337,2.207773486748247,5.4088871065377635
2020,NY,25,206396.0,136198.0,JOSEPH D MORELLE,D,"['MITRIS G', 'MITRIS G', 'MORELLE J', 'MORELLE J', 'MORELLE J', 'WILSON K', 'UNDERVOTES', 'VOID', 'WRITEIN']",20.490142851305045,True,55.5,39.1,1.0,standard,D,20.490142851305045,HOUSE,False,,,15.01113938470497,,,-6.630642743404387,17.33615221987315,2.0,1,2.80553540079397,,0.0,0,0.99905,19.760852951614492,11.671925693243908,27.736133315716586,19.798597428967028,0.3355864155341182,0.0,0.0,-0.7396182931933337,2.207773486748247,18.923383275455496
2020,NY,26,223366.0,91706.0,BRIAN HIGGINS,D,"['HIGGINS B', 'HIGGINS B', 'HIGGINS B', 'RALEIGH M', 'DONOVAN R', 'UNDERVOTES', 'VOID', 'WRITEIN']",41.78727401990656,True,57.6,38.0,1.0,standard,D,41.78727401990656,HOUSE,False,,,18.177079215041033,,,18.14462639042778,20.50209205020921,2.0,0,,,0.0,0,1.0,31.347252199962625,23.306877127477186,39.267491973142334,31.371006465844427,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,22.089323105791557
2020,NY,27,149449.0,228885.0,CHRIS JACOBS,R,"['JACOBS C', 'JACOBS C', 'JACOBS C', 'WHITMER D', 'MCMURRAY N', 'MCMURRAY N', 'UNDERVOTES', 'VOID', 'WRITEIN']",-20.996262561651875,True,35.2,59.7,0.0,standard,D,-20.996262561651875,HOUSE,False,,,-28.141661939488515,,,,-25.816649104320337,-1.0,0,-0.5972560422311263,,0.0,0,0.00045,-24.35082535363336,-33.56937703577434,-15.227170647392299,-24.301638984595375,-0.016508647783295076,-0.0,0.0,-0.7396182931933337,2.207773486748247,-24.22941804873799
2020,OH,1,172022.0,199560.0,STEVE CHABOT,R,"['SCHRODER K', 'KAHN K', 'KIANI K', 'CHABOT S']",-7.411015603554532,True,44.6,51.2,-1.0,standard,D,-7.411015603554532,HOUSE,False,,,-9.214365653539787,,,3.970645789683438,-6.8893528183716075,-2.0,0,-0.3689118012859208,,0.0,0,0.1429,-6.6562146385138705,-14.636179829840898,1.348157696902791,-6.6654076117717675,-0.4692278574714651,-0.0,0.0,-0.7396182931933337,2.207773486748247,-5.302121762789261
2020,OH,2,146781.0,230430.0,BRAD R WENSTRUP,R,"['WENSTRUP B', 'CASTLE J', 'CONDIT J']",-22.17565235372245,True,39.7,55.8,-1.0,standard,D,-22.17565235372245,HOUSE,False,,,-19.18365157862367,,,6.228692113627616,-16.858638743455494,-2.0,0,-2.4411128255794687,,0.0,0,0.00175,-18.590915523894758,-26.60303375697057,-10.734592889551413,-18.656080560807354,-0.40063073816460437,-0.0,0.0,-0.7396182931933337,2.207773486748247,-15.271407687873147
2020,OH,3,227420.0,93569.0,JOYCE BEATTY,D,"['DAVIS A', 'BEATTY J', 'RICHARDSON M', 'MOSS N']",41.69955979799931,True,67.0,28.6,1.0,standard,D,41.69955979799931,HOUSE,False,,,37.842351181568226,,,1.491272445155957,40.16736401673641,2.0,0,,,0.0,0,1.0,42.13143422243971,34.13809906785056,50.06630379824337,42.12407973721213,0.0,0.0,0.0,-0.7396182931933337,2.207773486748247,41.75459507231876
2020,OH,4,101897.0,235875.0,JIM JORDAN,R,"['JORDAN J', 'FRESHOUR S', 'PERKINS S']",-39.665217957675594,True,30.7,64.3,-1.0,standard,D,-39.665217957675594,HOUSE,False,,,-37.693433887799756,,,-0.8758309288898971,-35.368421052631575,-2.0,0,-6.012318724272931,,0.0,0,0.0,-33.18075008631942,-41.141165477843614,-25.210947806496108,-33.20528847575303,-0.002357774480920295,-0.0,0.0,-0.7396182931933337,2.207773486748247,-33.781189997049225
2020,OH,5,120962.0,257019.0,ROBERT E LATTA,R,"['RUBANDO N', 'LATTA R']",-35.99572465282647,True,34.6,59.7,0.0,standard,D,-35.99572465282647,HOUSE,False,,,-28.94219205043859,,,,-26.61717921527041,-2.0,0,-2.3544083834345773,,0.0,0,0.0002,-25.090003026176607,-34.34663575700658,-15.80639632513541,-25.139449944864715,-0.0493818764210677,-0.0,0.0,-0.7396182931933337,2.207773486748247,-25.029948159688065
